pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge,Contrast,Time,Stress,Numerator,Denominator,N_num,N_den,RankStatistic,sig,LeadingEdgeSize,LeadingEdgeHeadFrac
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,0.0016865776528460997,0.006263438347200149,0.4109266804999533,1.6904148743948753,11,96,IMMP2L;CHCHD7;NDUFAF2;NDUFAF4;SLC25A33;COA1;COX17;NDUFAF6;TFAM;COA4;NDUFAF7;NDUFS5;TMEM70;BCS1L;OMA1;NDUFS4;COA6;NDUFB3;COX16;CHCHD4;COA5;ATP23;NUBPL;FXN;NDUFAF8;NDUFC2;COX19;SAMM50;TIMMDC1;SDHAF2;DMAC1;NDUFA6;COX20;TIMM21;COA8;MT-ND2;PET100;FASTKD3;NDUFAF1;MT-ND5;NDUFB2;TTC19;AIFM1;NDUFAF5;HIGD1A;TMEM242;COX7A2;ACAD9;NDUFS1;NDUFS6;UQCC3;RAB5IF;SCO1;TMEM223;SDHAF1,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.2031871931033487,55,0.09090909090909091
GOBP_MITOCHONDRIAL_TRANSLATION,1.3640703860319192e-4,0.0011775871766029247,0.48666070677867096,2.0970172657953845,0,129,MRPS23;MRPS17;PTCD3;GFM1;TRMT10C;MRPL3;MRPL1;MRPS31;MRPL33;MRPL47;MRPL36;MRPL58;METTL8;MRPS22;MRPL32;MRPL21;MRPS6;MRPS18C;MRPL22;MRPS35;FASTKD2;MTIF2;MRPS25;GATB;MRPL55;GADD45GIP1;MRPL17;MRPL16;MRPL4;MRPL50;MRPL20;MRPL13;MRPS5;RARS2;TSFM;MRPS21;MRPL40;MTRF1L;MRPL24;MRPS26;MRPL45;MALSU1;MRPL48;C1QBP;MRPL11;MPV17L2;MRPL51;MRPL39;CDK5RAP1;MRPL14;MRPS7;IARS2;ALKBH1;MRPS11;YARS2;MRPS10;LARS2;DAP3;MRPL19;GATC;MRPL30;LRPPRC;MTIF3;MRPL44;MRPS15;MRPL35;MTG1;FASTKD3;MRPS16;RMND1;MRPS27;NGRN;MRPL15;MRPS30;MRPL18;MRPL42;CHCHD1,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.9290069322532744,77,0.07792207792207792
GOMF_HEAT_SHOCK_PROTEIN_BINDING,0.7088625069022639,0.8049794569907066,0.20800215898260804,0.880177336305884,5134,115,TFRC;DNAJC2;CAMKMT;PPID;HDAC8;TOMM34;FAF1;PTGES3L;CDK1;SSUH2;SACS;TFAM;AHSA1;CDC37L1;CHORDC1;HSPA8;STAU2;DNAJC6;HSPA9;DNAJC10;DNAJA1;FKBP5;DNAJC9;EEF1AKMT3;CDC37;SGTB;HSPA5;NR3C1;HSP90AB1;FKBP4;STIP1;TTC4;DNAJC8;HDAC2;PDXP,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.09421520265004149,35,0.37142857142857144
GOMF_RNA_ENDONUCLEASE_ACTIVITY,0.24586323034119198,0.34318409235124714,0.29643908316008133,1.1407190824923683,1678,66,PLD6;EXO1;RPP38;TSEN2;DICER1;ZC3H12C;ABCE1;NUDT16;PRORP;RIDA;PIWIL2;RPP25;CWF19L1;POP5;PPP1R8;APEX1;DBR1;ELAC1;POP4;RPP14;LACTB2;POP1;AGO2;RCL1;RNASEH1;EXOG;PIWIL4;FEN1;AGO3;RNASET2,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.46447285125511706,30,0.1
HALLMARK_ADIPOGENESIS,0.8273629693569271,0.8798939515383193,-0.17113762388300946,-0.8760988399228957,1916,186,PHLDB1;ADCY6;CCNG2;PIM3;STAT5A;ORM1;LIPE;CRAT;ACADS;PEX14;UCP2;BCL6;ABCA1;CD151;ARAF;CDKN2C;C3;BAZ2A;ABCB8;MIGA2;ESRRA;RAB34;SLC25A1;ALDOA;UCK1;GPX4;IFNGR1;SNCG;SLC27A1;PFKL;CYP4B1;TKT;SLC19A1;CHCHD10;LTC4S,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.05556966766466822,35,0.2571428571428571
HALLMARK_ANDROGEN_RESPONSE,0.045021037868162694,0.09426279803646564,0.3364364068697333,1.382161726602492,320,95,AKAP12;INPP4B;SORD;CCND1;NDRG1;UAP1;DBI;SGK1;NGLY1;ABCC4;STK39;XRCC5;HERC3;PDLIM5;GUCY1A1;GPD1L;HMGCS1;FKBP5;CDK6;XRCC6;SELENOP;MYL12A;SMS;UBE2J1;SRP19;RPS6KA3;TPD52;TSC22D1;SPCS3;SLC26A2;ELK4;ACSL3;PGM3;ANKH;ALDH1A3;ELL2;HSD17B14;PLPP1;RRP12;CENPN;NCOA4;HMGCR;PA2G4;LMAN1;VAPA;NKX3-1;KRT19;HPGD,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,1.025659673066073,48,0.4166666666666667
HALLMARK_ANGIOGENESIS,7.989773090444232e-4,0.0036975717439293597,0.6326152009989747,1.949084857084155,4,23,LPL;STC1;NRP1;THBD;JAG1;PTK2;COL5A2;PDGFA;TNFRSF21;S100A4,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.432083390639968,10,0.1
HALLMARK_APICAL_JUNCTION,4.0192926045016077e-4,0.00242929659173314,-0.32956846127323547,-1.6478367272688144,0,156,ICAM1;GRB7;CNN2;NECTIN4;AMIGO2;CRAT;INPPL1;ITGB4;CRB3;MAPK11;SHROOM2;PCDH1;RRAS;TMEM8B;PKD1;ALOX15B;GAMT;SPEG;COL16A1;B4GALT1;PLCG1;ZYX;SDC3;CLDN8;MMP2;MVD;NECTIN2;SORBS3;TGFBI;VCAN;THBS3;AKT2;SYMPK;SRC;PBX2;BMP1;CD99;ACTB;ADAM15;IKBKG;FBN1;TAOK2;MYH9;MAP4K2;CERCAM;COL17A1;CLDN9;JUP;PIK3R3;LDLRAP1;NRTN,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.6145194591390046,51,0.23529411764705882
HALLMARK_APICAL_SURFACE,0.18848314606741573,0.2806304619225968,-0.32968749840527084,-1.2046547535701586,670,32,SHROOM2;TMEM8B;NCOA6;B4GALT1;IL2RG;GATA3;HSPB1;ATP6V0A4;EPHB4;CROCC;FLOT2,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.5518651888784003,11,0.2727272727272727
HALLMARK_APOPTOSIS,0.1519134132199459,0.236702295017125,-0.23458532400706408,-1.1519618535596263,392,140,BMF;TIMP2;ERBB2;HMOX1;PPP2R5B;RNASEL;CREBBP;SATB1;FDXR;ERBB3;TNFSF10;F2R;GUCY2D;CDKN1A;GSN;HSPB1;MMP2;IFITM3;BMP2;RHOT2;MADD;GNA15;CDC25B;CDKN1B;GPX4;IFNGR1;CASP2;MGMT;IRF1;SQSTM1;BIRC3;AIFM3;TXNIP;RELA;DAP;ADD1;TAP1;EBP;CD14,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.6257975312198768,39,0.28205128205128205
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.9494860499265786,0.9562109025915997,0.17827366943811332,0.691181709986933,6465,69,LPL;FABP5;ATF3;SEMA3B;JAG1;CBS;FBXO6;CLU;HMGCS1,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.019446308843140383,9,0.1111111111111111
HALLMARK_COAGULATION,0.2877180978446801,0.39341046031823607,-0.23790527362564506,-1.0855998412056305,840,90,MMP14;PLAU;MMP15;CAPN5;RAPGEF3;CFB;SERPINC1;C3;GNB2;GSN;LRP1;MMP2;CTSO;CRIP2;TF;MAFF;C2;MST1;SIRT2;PDGFB;BMP1;PRSS23;RABIF;FBN1;HMGCS2,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.4051540968872115,25,0.16
HALLMARK_COMPLEMENT,0.07134268537074148,0.13657028342399083,-0.24502692096625767,-1.2275128153049282,177,157,CXCL1;MMP14;TIMP2;MMP15;BRPF3;PRKCD;MSRB1;IRF2;CFB;IRF7;PLA2G7;SPOCK2;CTSD;SERPINC1;RHOG;CEBPB;CCL5;APOBEC3G;KCNIP3;C3;GNB2;S100A9;LRP1;GATA3;CTSO;CDA;KLK1;MAFF;C2,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.8646437892999639,29,0.2413793103448276
HALLMARK_DNA_REPAIR,0.30320074996651936,0.406289004955136,0.2450648833811534,1.0781270754260375,2263,147,RFC3;PNP;COX17;POLR1C;NCBP2;POLA1;NME1;HPRT1;ZWINT;UMPS;ELOA;SF3A3;POLR2K;NUDT9;TAF13;RAD51;BOLA2;ARL6IP1;TAF9;IMPDH2;MRPL40;GTF2H5;POLE4;ITPA;GTF2H1;RFC4;POLR2D;NT5C3A;POLR2C;GTF2A2;POLR2F;PDE6G;ERCC8;DUT;RNMT;REV3L;NELFE;NELFCD;SSRP1;RPA3;POLR2H;RFC5;SNAPC5;SRSF6;MPC2;RPA2;ALYREF;FEN1;CSTF3;GTF2B;CETN2;TMED2;CLP1,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.3911649304472142,53,0.11320754716981132
HALLMARK_E2F_TARGETS,1.2879958784131891e-4,0.0011775871766029247,0.4992505472881549,2.279018650446237,0,197,TIPIN;MCM6;CCNE1;RFC3;UNG;CKS2;CHEK2;TFRC;LYAR;CENPE;STAG1;PAICS;HELLS;RRM2;NOLC1;ESPL1;SPC25;BRCA1;CSE1L;BUB1B;MTHFD2;EXOSC8;GINS1;PHF5A;MAD2L1;ORC6;CDK1;MCM3;EZH2;DIAPH3;HMGA1;NOP56;NME1;KPNA2;CDC25A;ZW10;PRKDC;TOP2A;RAN;CDK4;HNRNPD;MMS22L;DCLRE1B;NUP205;PSMC3IP;NUP153;AK2;EIF2S1;TMPO;NUP107;CTPS1;RAD51AP1;SLBP;CCP110;PSIP1;UBE2T;DLGAP5;MRE11;TRA2B;CKS1B;GINS3;MELK;LBR;DSCC1;PNN;RANBP1;PRIM2;MCM4;CDKN3;PDS5B;NASP;MSH2;LMNB1;XRCC6;PPP1R8;GSPT1;POLE4;ANP32E;LUC7L3;CHEK1;MKI67;PRPS1;PLK4;RAD50;DUT;XPO1;MLH1;SSRP1;RPA3;PMS2;CNOT9;WEE1;KIF18B;JPT1;RPA2,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.9290069322532744,95,0.25263157894736843
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.34393024815560025,0.4347797476684003,0.2392915696473959,1.0553205640976644,2563,151,GEM;LAMA2;OXTR;VIM;HTRA1;GLIPR1;INHBA;NT5E;PTHLH;FZD8;ITGA2;TPM2;SERPINE2;SLC6A8;SNTB1;MEST;SNAI2;FOXC2;COL5A2;SLIT2;PMP22;PCOLCE2;ID2;SFRP1;CCN1;TNFRSF11B;SDC4;RHOB;CALU;CD59;GADD45A;FAP;FSTL3;PVR;FGF2,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.36173069384219625,35,0.11428571428571428
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.4822010692397966,0.566797748053796,0.2197606457006967,0.9927841507422231,3697,181,SLC1A1;EGR3;TUBB2B;SLC39A6;STC2;TIAM1;SLC27A2;PMAIP1;CALB2;IL17RB;TBC1D30;CCND1;NXT1;CISH;PPIF;SEMA3B;SLC16A1;SVIL;GLA;BCL2;FHL2;SLC19A2;SIAH2;CA12;KLF4,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.24657188391814247,25,0.08
HALLMARK_ESTROGEN_RESPONSE_LATE,0.12123602892833663,0.19811741312679398,0.2675597000683517,1.2013305712571856,921,173,ISG20;FABP5;DUSP2;EGR3;TIAM1;SLC27A2;SORD;SLC29A1;IL17RB;CCND1;NXT1;CYP4F11;SGK1;CISH;PPIF;SEMA3B;SLC16A1;GLA;BCL2;CDC6;MDK;MEST;HPRT1;SIAH2;GJB3;CA12;KLF4;TOP2A;CCNA1;HSPA4L;PTGER3;ID2;UGDH;TPD52L1;MYB;RABEP1;RBBP8;FKBP5;UNC13B;ACOX2;CHPT1;RAB31;STIL;DNAJC1;COX6C;PDCD4;FOXC1;ATP2B4;GAL;DYNLT3;PLK4;FKBP4;NRIP1;GPER1;MOCS2;SLC26A2,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.7030773513542969,56,0.19642857142857142
HALLMARK_FATTY_ACID_METABOLISM,0.7819285232636548,0.8588395255518833,0.19535044900857582,0.8523070997343135,5797,140,G0S2;ACSS1;AOC3;ODC1;ACSL4;CYP4A22;AADAT;ECI2;HIBCH;CBR1;HSPH1;CBR3;HSD17B11;RAP1GDS1;MAOA;MGLL;UGDH;HMGCS1;SUCLG2;ADSL;HSP90AA1;CRYZ;YWHAH;LDHA;HCCS;PCBD1;GPD2;HSDL2;SUCLG1;ACADM;APEX1;ENO2;SMS,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.06608797665536272,33,0.2727272727272727
HALLMARK_G2M_CHECKPOINT,1.290489095367144e-4,0.0011775871766029247,0.4297217573680095,1.9576406623643292,0,194,MCM6;EXO1;FBXO5;CKS2;CENPE;STAG1;ODC1;NOLC1;CCND1;ESPL1;NDC80;MNAT1;MAD2L1;DBF4;CDC6;ORC6;PBK;CDK1;MCM3;KIF20B;SNRPD1;EZH2;HMGA1;KIF15;PRMT5;POLQ;NCL;KPNA2;CDC25A;DKC1;CDC45;TTK;KIF23;CCNA2;TOP2A;BUB1;CDK4;ATRX;HNRNPD;RBL1;HNRNPU;HSPA8;SLC38A1;G3BP1;TMPO;AMD1;CUL1;CCNT1;TRA2B;CKS1B;BUB3;SMARCC1;SFPQ;RAD54L;LBR;MEIS1;UCK2;PRIM2;CENPA;CDKN3;PDS5B;NASP;LMNB1;GSPT1;UBE2C;SMC2;WRN;STIL;CHEK1;MKI67;FOXN3;PLK4;CENPF;XPO1;KNL1;CDC27;MAP3K20;JPT1;GINS2;RPA2;NUP50;TOP1;CUL5;SRSF10;TPX2;KATNA1;SYNCRIP;E2F3;SRSF1;NUP98;MTF2;TRAIP;RAD23B;KIF11;SMAD3;PRC1;CUL4A;CDC7;CCNF;SRSF2;AURKA,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.9290069322532744,101,0.31683168316831684
HALLMARK_GLYCOLYSIS,0.03225806451612903,0.07204301075268817,0.30103364069342353,1.3531870728011302,245,175,ISG20;HK2;STC2;NT5E;LCT;CTH;GNPDA1;STC1;NANP;HOMER1;FUT8;LHX9;B4GALT7;MXI1;CDK1;SLC25A13;ALG1;RPE;MPI;ADORA2B;P4HA1;ANGPTL4;B4GALT4;CYB5A;CLN6;ME2;MET;ECD;AGL;ALDH7A1;CHST4;CENPA;TXN;EXT1;NASP;SLC35A3;LDHA;GLCE;PGM2;PMM2;AK4;PSMC4;ENO2;ERO1A;HSPA5;PRPS1;COPB2;GCLC;FAM162A;IER3;HS2ST1;FKBP4;GALK2;PFKP;GAL3ST1;SLC25A10;PLOD2;PKP2;PPIA,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,1.1424081458531088,59,0.1864406779661017
HALLMARK_HEDGEHOG_SIGNALING,0.7543530672381462,0.8423609250825966,-0.236678867341453,-0.806331126901746,2815,24,ADGRG1;PML,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.07450178713904715,2,0.5
HALLMARK_HEME_METABOLISM,0.08993839835728953,0.1590008647909418,-0.23971460325440208,-1.2045724716551922,218,162,ERMAP;DMTN;PPP2R5B;AQP3;PIGQ;FN3K;SLC6A9;UCP2;LRP10;KEL;ALAD;BPGM;PC;C3;RAP1GAP;SPTB;TMCC2;VEZF1;ARL2BP;SLC66A2;BCAM;SIDT2;PDZK1IP1;NFE2L1;ABCB6;SYNJ1;NFE2;SLC2A1;CCND3;RNF123;FOXJ2;ADD1;PGLS;DAAM1;TNS1;GCLM;ALDH6A1;ATG4A;LMO2;E2F2,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.7986005135857581,40,0.175
HALLMARK_HYPOXIA,0.33530494216614093,0.43202752163714314,0.2355347994140647,1.057898406461534,2550,174,AKAP12;ISG20;F3;ETS1;HK2;STC2;NOCT;ATF3;STC1;NDRG1;PDK1;PYGM;BCL2;MXI1;HAS1;ADORA2B;P4HA1;ANGPTL4;SIAH2;CA12;CDKN1C;PLIN2;GBE1;SLC2A5;CCN1;S100A4;EXT1;SDC4;KLF6;LDHA;PGM2;TPST2;TIPARP;AK4;ENO2;ERO1A;HSPA5;NR3C1;CAVIN1;KDM3A;FAM162A;IER3;TPD52,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.3644885862535402,43,0.13953488372093023
HALLMARK_IL2_STAT5_SIGNALING,0.0029482712409541678,0.00858844231060562,0.3567908788270442,1.5727645408884166,21,150,BATF3;IL1RL1;RGS16;SOCS2;GPR83;HK2;CCNE1;NT5E;TIAM1;LRRC8C;CD83;PNP;ODC1;NDRG1;PTRH2;PRNP;CISH;BCL2;CDC6;NRP1;EMP1;RABGAP1L;SNX9;P4HA1;CDKN1C;MYO1E;UMPS;LCLAT1;SOCS1;PHTF2;PLIN2;TNFRSF21;NOP2;PHLDA1;UCK2;SH3BGRL2;FAH;KLF6;PLAGL1;RHOB,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.0660855971993706,40,0.075
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0783039306716187,0.14573231541662368,-0.30549051130413124,-1.297696511880998,252,62,CXCL1;CSF1;IRF9;HMOX1;LTB;CXCL3;TNFRSF1A;IL2RG;TYK2;CSF3R;IFNGR1;IRF1;STAM2;CD14;GRB2;IL10RB;LTBR;IL18R1;STAT2;CD36;TNF;STAT3;ACVR1B;BAK1;PTPN1;IL4R,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.836444134908287,26,0.038461538461538464
HALLMARK_INFLAMMATORY_RESPONSE,0.09017959495605656,0.1590008647909418,-0.24846319637718353,-1.2122701613984903,235,135,ICAM1;CSF1;MMP14;TNFSF9;TLR1;CCL22;SCARF1;TAPBP;IRF7;CXCL8;PTAFR;ABCA1;TLR3;RHOG;CCL5;TNFSF10;CD70;P2RY2;CDKN1A;CD82;MYC;RNF144B;GNA15;CSF3R;NOD2;LY6E;OPRK1;IRF1;RELA;NFKBIA;CD14;BEST1;P2RX7;STAB1,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.7986005135857581,34,0.11764705882352941
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.002051983584131327,0.006874145006839945,-0.36454743969093906,-1.6657209321501705,5,91,NCOA7;CSF1;IFIT2;IRF9;IRF2;IFIT3;UBA7;GBP4;IRF7;HELZ2;TMEM140;LGALS3BP;SP110;RNF31;LPAR6;MOV10;IFITM3;SAMD9L;ISG15;LY6E;MVB12A;DHX58;IRF1;CNP;TXNIP;EPSTI1;TAP1;IFI27;CD74;IFITM2;PSME1;PSMB8,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.1627813108653338,32,0.1875
HALLMARK_INTERFERON_GAMMA_RESPONSE,8.278145695364238e-4,0.0036975717439293597,-0.3032185560377351,-1.5270697454379916,1,164,TNFAIP2;ICAM1;PTGS2;IFIT2;PML;PTPN6;IRF9;IRF2;TAPBP;IFIT3;CFB;GBP4;IRF7;ITGB7;HELZ2;APOL6;KLRK1;SECTM1;CCL5;BPGM;LGALS3BP;TNFSF10;SP110;RNF31;CDKN1A;IFITM3;AUTS2;SAMD9L;ST3GAL5;ARID5B;ISG15;MVP;LY6E;DHX58;IRF1;RBCK1;TXNIP;NFKBIA;EPSTI1;TAP1;CIITA;IFI27;ARL4A;CD74;IFITM2;PSME1;PSMB8,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.432083390639968,47,0.23404255319148937
HALLMARK_KRAS_SIGNALING_DN,0.0017761989342806395,0.006263438347200149,-0.33182076119819176,-1.5653205262294947,4,109,SYNPO;TGM1;KRT4;PRODH;PDK2;ABCG4;KMT2D;MAST3;UPK3B;BMPR1B;ALOX12B;SPTBN2;MTHFR;GAMT;SNN;NR4A2;ZBTB16;SPHK2;SHOX2;CLDN8;KLK7;GPRC5C;TFCP2L1;CALML5;YPEL1;LFNG;KLHDC8A;SLC6A14;CLSTN3;COQ8A;GDNF;EFHD1;P2RY4;CDH16;MAGIX,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.2031871931033487,35,0.14285714285714285
HALLMARK_KRAS_SIGNALING_UP,0.0026784518548279095,0.008157103376066815,0.3618850167156311,1.5920601488435489,19,147,AKAP12;G0S2;TMEM158;RGS16;TNNT2;MALL;ETS1;INHBA;ITGA2;CCL20;PLEK2;IL1RL2;PDCD1LG2;ENG;SEMA3B;GALNT3;EREG;NRP1;EMP1;F2RL1;SDCCAG8;RABGAP1L;ANGPTL4;KLF4;EPHB2;PTBP2;ID2;ANO1;MMD;DCBLD2;GUCY1A1;LAT2;USP12;PRELID3B;WNT7A;ZNF639,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.0884640337856544,36,0.1111111111111111
HALLMARK_MITOTIC_SPINDLE,0.7988661254992914,0.8632908130395568,0.1876526748428058,0.856905964763447,6199,198,FBXO5;DOCK4;TIAM1;CENPE;ESPL1;NDC80;CENPJ;RAPGEF6;NET1;CDK1;KIF20B;KIF15;ALMS1;TTK;KIF23;CKAP5;EZR;TOP2A;BUB1;MYO1E;ANLN;DLG1;RASA2;ARHGAP29;DLGAP5;TUBD1;CDK5RAP2;PDLIM5;TRIO;CEP192;ARHGAP10;CCDC88A;RAPGEF5;SASS6;AKAP13,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.06384288073537941,35,0.22857142857142856
HALLMARK_MTORC1_SIGNALING,2.5957170668397143e-4,0.001932367149758454,0.38275355721929466,1.7393495033803115,1,191,POLR3G;HK2;UNG;TFRC;SORD;PNP;CTH;PSMG1;STC1;RRM2;PSMD14;ASNS;UCHL5;PNO1;PDK1;MTHFD2;GLA;P4HA1;CDC25A;HSPE1;HPRT1;BUB1;NUFIP1;CTSC;EEF1E1;NUP205;EIF2S2;UFM1;PSMA3;HSPA9;HSPD1;CACYBP;GBE1;HSP90B1;ELOVL6;HMGCS1;MCM4;IFRD1;LDHA;CCT6A;ETF1;GTF2H1;AK4;QDPR;PSMD12;PSMC4;PSMC2;PSAT1;ERO1A;SERP1;HSPA5;TRIB3;GCLC;ACTR3;M6PR;ACACA;ABCF2;IMMT;SKAP2;STIP1;UBE2D3;PSMA4;BHLHE40;PLOD2;TOMM40;PPIA;ACSL3;PSMD13;ADD3;PGK1;RPN1;COPS5;PPA1;USO1;HSPA4;RPA1;CANX;SSR1;BTG2;HMGCR;ACTR2;PSMC6;GMPS;TMEM97;CCNF;PITPNB;TCEA1;SLC1A4;DHCR7;AURKA;SLC7A11;ATP6V1D;LTA4H;MTHFD2L;CYP51A1;FKBP2;PRDX1;PLK1;IDI1;VLDLR,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.7139103541289553,100,0.43
HALLMARK_MYC_TARGETS_V1,1.288825879623663e-4,0.0011775871766029247,0.5542511244424572,2.5272215110990657,0,195,MCM6;EIF3J;NOP16;SSBP1;ODC1;NOLC1;SSB;PSMD14;EIF4E;PWP1;PSMD7;SNRPA1;MAD2L1;SNRPG;HDDC2;CCT2;SNRPD1;POLE3;SRSF7;NCBP2;NOP56;XPOT;NME1;KPNA2;HSPE1;HPRT1;DDX21;CDC45;CBX3;CCNA2;RSL1D1;DDX18;RAN;TCP1;CDK4;HNRNPD;U2AF1;SNRPB2;EIF2S2;CCT5;HNRNPU;EIF2S1;G3BP1;ABCE1;CUL1;CTPS1;CNBP;EXOSC7;HNRNPA2B1;GNL3;HSPD1;NPM1;EIF1AX;TRA2B;NCBP1;PSMA6;BUB3;PSMD1;PRPS2;SMARCC1;VDAC3;ERH;AP3S1;SERBP1;RANBP1;EEF1B2;GLO1;RPL6;MCM4;IMPDH2;DHX15;IFRD1;CCT7;XRCC6;FBL;SRSF3;UBA2;LDHA;GSPT1;SNRPD2;ETF1;EIF4A1;SRPK1;RPL22;HNRNPA3;APEX1;PSMC4;RFC4;CCT3;RRM1;SET;EIF4G2;UBE2E1;C1QBP;ACP1;EIF3D;HSP90AB1;HNRNPC;HNRNPA1;NDUFAB1;DUT;RPL14;XPO1;CLNS1A;SNRPD3;PSMA4;PSMA1;HDAC2;VDAC1;NHP2;LSM7;PPIA;STARD7;RPL34;YWHAE;PPM1G;DEK;ILF2;TXNL4A;PGK1;COPS5;CCT4;SYNCRIP;SRSF1;RAD23B;CANX;PSMC6;RUVBL2;PA2G4;EIF3B;HNRNPR;RPS10;PSMA7;SRSF2;RPS6,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.9290069322532744,135,0.6148148148148148
HALLMARK_MYC_TARGETS_V2,2.9770765108663293e-4,0.0019946412622804405,0.5427853712747776,2.0314507898602976,1,57,DUSP2;HK2;UNG;SORD;NIP7;NOP16;NOLC1;NDUFAF4;MPHOSPH10;NOC4L;LAS1L;NOP56;PRMT3;HSPE1;CBX3;DDX18;WDR74;UTP20;CDK4;MRTO4;GNL3;HSPD1;NPM1;TFB2M;NOP2;WDR43;MCM4;PES1;IMP4,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.7001352011408377,29,0.41379310344827586
HALLMARK_NOTCH_SIGNALING,0.06701599558742416,0.13206093248110057,-0.39735147132924875,-1.4086403636789802,242,28,WNT5A;DTX2;DTX4;NOTCH3;NOTCH1,DT_vs_D,4 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.8792256405026062,5,0.4
