gene,cluster,module_membership,lfc_sur,pc_loading,NRI,rank_early,rank_late,delta_rank
PTPN14,M6,0.31230713085433226,0.5430413860044272,0.00857884141862808,1,0.07294954944613442,0.03443723813350169,-0.03851231131263273
PTPN18,M6,0.8670136193951553,0.1058262303877715,6.565272233453653e-4,1,0.17201400447684095,0.14549733111404464,-0.02651667336279631
PTPN2,M6,0.26520274745516104,0.3161114698610916,0.004863947088672395,1,0.2543763990127992,0.19876025942719394,-0.05561613958560524
PTPN20,M4,0.427715745142754,-0.048612878423766936,-7.005888299607591e-4,1,0.6251506629168341,0.6415083510302474,0.016357688113413316
PTPN21,M4,0.2908981602481072,0.3372727573882166,0.006078522457369554,1,0.45755610400045915,0.42254491189806576,-0.035011192102393396
PTPN22,M3,0.8013018406417692,-0.10535441594386707,-0.003283939561885202,1,0.7828732135682718,0.8128336107444183,0.029960397176146514
PTPN23,M6,0.9065028722393836,0.06005983431434281,0.0012498142852352936,1,0.15600068874476267,0.13447741491132412,-0.02152327383343855
PTPN3,M1,0.7219813888639324,0.47839277509735645,0.009271544164265977,1,0.32152901337312745,0.24329908741318945,-0.078229925959938
PTPN4,M1,0.9282464505781959,0.5666964409693556,0.011242857888214037,1,0.35694197325374505,0.2647075704528497,-0.09223440280089534
PTPN6,M4,0.309842338806274,0.2580125250534202,0.0023716704481481833,0.9743589743589743,0.4403948803305975,0.4139929977615795,-0.026401882569017987
PTPN9,M1,0.2941459899338347,0.33190918462021735,0.007230596955440376,1,0.37364403374849336,0.32250473512024336,-0.05113929862825001
PTPRA,M6,0.25098135719144454,0.19301895186350748,0.0036400264247571476,0.9473684210526316,0.21115766515525455,0.17459679733685357,-0.03656086781840098
PTPRB,M4,0.4259875371439861,0.43688048560021464,0.005139274425134897,1,0.5899672846237731,0.5660907995178787,-0.023876485105894463
PTPRCAP,M7,0.7289985354306536,0.6687764850132973,0.008359944466634526,1,0.8334385582276301,0.7616369167192791,-0.071801641508351
PTPRE,M4,0.14324304531775522,0.5443012383672112,0.0061230475197044465,1,0.5353268667852839,0.4802272857716811,-0.05509958101360274
PTPRF,M6,0.03049139899242348,-0.20656261874317394,-0.0022330834542402616,0.9189189189189189,0.010618148424496356,0.00792056477070539,-0.0026975836537909657
PTPRG,M6,0.19064405711763233,-0.2555769129244574,2.8738054932188887e-4,0.9743589743589743,0.1775813579750904,0.20926361705791197,0.03168225908282157
PTPRG-AS1,M3,0.6304361997037946,0.0426814121835708,-3.0993037177213465e-4,1,0.8802158066923033,0.8902600011479079,0.010044194455604671
PTPRH,M4,0.4659236982003554,0.3903153237547077,0.0019698664081327067,1,0.6433450037307008,0.6272742926017334,-0.016070711128967408
PTPRJ,M1,0.011165687365491839,0.3864276198490604,0.007132343664643578,1,0.45319405383688227,0.40899959823222176,-0.04419445560466051
PTPRK,M6,0.39460613868131345,0.3598453213942232,0.008767105198108199,1,0.042931756873098775,0.021752855420995237,-0.02117890145210354
PTPRM,M1,0.10976560517591949,0.6425803616149981,0.01089525112605247,1,0.10973999885209207,0.04878608735579407,-0.060953911496298
PTPRN2,M7,0.6020613555663819,0.403487065499994,0.006593352388702414,1,0.7468289043218734,0.7245020949319865,-0.02232680938988696
PTPRO,M3,0.6929711545593323,-0.16356059929597855,3.793892733720484e-4,1,0.88044538827986,0.9374964127876945,0.0570510245078345
PTPRR,M3,0.2837633107937446,0.15332149546855778,2.1849547088030673e-4,1,0.8531825747575045,0.8462377317339149,-0.006944843023589553
PTPRS,M6,0.38133035905864743,-0.11299593961923549,-4.1561851759693653e-4,0.9743589743589743,0.09906445503070654,0.09418584629512713,-0.0048786087355794094
PTPRU,M6,0.4253897092875836,0.08936385864408969,0.002584109882248334,0.9743589743589743,0.0291568616196981,0.019284853354760947,-0.009872008264937154
PTRH1,M2,0.25670477822265736,-0.3242631755488965,-0.004663382575437195,1,0.5302760718590369,0.5799230901681686,0.04964701830913165
PTRH2,M2,0.045666948300992716,-0.1592388661446229,-0.0017099035714408864,1,0.31705217241577227,0.34793089594214544,0.030878723526373164
PTRHD1,M2,0.4709232566370106,-0.871309829705563,-0.013818118024502623,1,0.4102622969637835,0.5405498479021983,0.13028755093841476
PTS,M4,0.04323378882888762,-0.1619552968541278,-0.0035999513357673485,1,0.48981231705217243,0.5247087183607875,0.034896401308615044
PTTG1,M5,0.3472870291212137,-0.2663345732043645,-0.00665567975974551,1,0.22843367961889458,0.26872524823509153,0.040291568616196954
PTTG1IP,M5,0.2004401964015713,-0.522645505442501,-0.008752035254421605,0.9473684210526316,0.014865407794294898,0.015324570969408254,4.591631751133564e-4
PTX3,M3,0.6682260717153071,-0.22296972327601772,-0.0027135233751049027,1,0.9000746140159559,0.9727371864776445,0.07266257246168861
PUDP,M4,0.7971759315446016,-0.007767996389020482,0.002288247001326727,1,0.48051426275612696,0.49589622912242437,0.015381966366297406
PUF60,M6,0.3585399366894688,-0.22458136341162493,-0.0014330937689055361,1,0.0739252711932503,0.07782815818171383,0.0039028869884635276
PUM1,M1,0.36620065837963,0.8017370557714631,0.01457554085906104,1,0.12799173506284797,0.04976180910290995,-0.07822992595993802
PUM2,M1,0.10328601867140075,0.5116616309591802,0.009939348959245324,1,0.13309992538598403,0.0712850829363485,-0.06181484244963553
PUM3,M1,0.24657260144943383,0.35220127485084696,0.007884987152650425,1,0.2556390977443609,0.19497216323250877,-0.06066693451185212
PURA,M5,0.7121257174829002,-0.3798887762172942,-0.0072099176588799685,1,0.1599035757332262,0.20633645181656432,0.046432876083338126
PURB,M5,0.91163395625045,-0.5229188029273004,-0.008231158438052647,1,0.07977960167594558,0.1134133042529989,0.03363370257705332
PURPL,M7,0.41233507794073077,0.41065321266196,5.665040764528656e-4,1,0.8228204098031338,0.7844228892842794,-0.03839752051885437
PUS1,M6,0.4492560173060115,-0.05757755395251429,8.307776941186768e-4,1,0.27205418125466335,0.2819261895196005,0.009872008264937171
PUS10,M4,0.3706822170654108,0.325509955684705,0.0049904830050649645,1,0.6281926189519601,0.6174596797336853,-0.010732939218274784
PUS3,M4,0.1822517639514485,-0.20167467310121623,-0.003301871651297394,1,0.5417551512368708,0.5781438328646042,0.036388681627733455
PUS7,M6,0.6105269258672509,0.08162291790296372,0.0038432757333333803,1,0.26591287378752226,0.2511048613901165,-0.014808012397405756
PUS7L,M5,0.5822457217691348,-0.5837422012181417,-0.0067842959074306715,1,0.12489238363083281,0.19193020719738277,0.06703782356654996
PUSL1,M4,0.34816654418642246,-0.2193514499259539,-4.1300890223310125e-4,0.9743589743589743,0.5653446593583195,0.5982896171727028,0.032944957814383335
PVR,M6,0.1902788518859173,0.36396864554980546,0.0065654758013606734,0.9743589743589743,0.14836710095850314,0.09189003041956036,-0.056477070538942784
PVT1,M1,0.40792426374961954,1.610100307784803,0.0222253433156255,1,0.27027492395109914,0.0631923319749756,-0.20708259197612355
PWP1,M6,0.19640473156277605,-0.17387951456180772,-0.001410088533255866,1,0.23555070883315157,0.26109166044883203,0.025540951615680457
PWP2,M4,0.4257631259196978,0.18024187221573484,0.004714936410979617,1,0.4270791482523102,0.4106640647420077,-0.01641508351030252
PWWP2A,M4,0.3478119878635443,0.22722835295445165,0.0032209374855409643,1,0.4215691901509499,0.3946507490099294,-0.026918441141020488
PWWP2B,M6,0.2585301640661076,-2.473429094855817e-4,0.0022441363208099067,1,0.3145267749526488,0.31613384606554557,0.001607071112896763
PWWP3A,M1,0.8375325711720955,0.7275864318725613,0.012619874453977479,1,0.40590024680020664,0.2917408023876485,-0.11415944441255815
PXDC1,M4,0.03454836068483025,-0.06348568075332928,0.001199017827192693,1,0.3324915341789588,0.3486196407048155,0.016128106525856667
PXDN,M6,0.18808604402969198,-0.2359687627872571,-0.0018051839186207224,0.9743589743589743,0.034265051942834183,0.030878723526373185,-0.0033863284164609986
PXDNL,M3,0.12688997799709267,0.10169838582270252,0.002365187538006799,1,0.8721230557309304,0.8713769155713712,-7.461401595592054e-4
PXK,M4,0.7104268136447119,0.13070593094186655,0.0040632970555836,1,0.47414337370142917,0.4700683005222981,-0.0040750731791310835
PXMP2,M2,0.5276173673101765,-0.7039671129322489,-0.009700901970470861,1,0.5415829650462033,0.6175744705274637,0.07599150548126044
PXMP4,M2,0.7770035130185599,-0.5985082456601951,-0.007920184491632938,1,0.37823566549962695,0.47701314354588764,0.09877747804626069
PXN,M6,0.44445168620218045,-0.05863877368885362,-8.484457553714294e-4,1,0.04166905814153705,0.03231360844860242,-0.009355449692934628
PXN-AS1,M7,0.3295914955674223,0.45134446461496314,0.008077078443440092,1,0.6909831831487114,0.6733627963037364,-0.017620386844975022
PXYLP1,M4,0.7937778373614482,0.15635262088808055,0.001462400813332828,1,0.4774149113241118,0.47018309131607644,-0.00723182000803535
PYCARD,M2,0.3314718617804985,-0.7361888177771405,-0.010550791464911719,1,0.5926648682775641,0.6618263215290133,0.06916145325144918
PYCARD-AS1,M3,0.5296031654755797,-0.30745324126445794,-0.006787183183780864,1,0.8491648969752625,0.9352005969121276,0.0860356999368651
PYCR1,M2,0.015605997051469034,-0.3532646273280129,-0.004655983718570132,1,0.23750215232738334,0.29369224588188025,0.05619009355449692
PYCR2,M6,0.10079804328968933,0.11769738003217434,4.4254606783721614e-4,1,0.35143201515238476,0.3358204671985307,-0.015611547953854055
PYCR3,M4,0.3592467711909215,-0.19836237871449036,5.426019029635899e-4,1,0.4351145038167939,0.4754060724329909,0.04029156861619698
PYGB,M5,0.21885794142773007,-0.5967843047590726,-0.005919300473029669,0.9743589743589743,0.007633587786259542,0.007977960167594559,3.443723813350173e-4
PYGL,M5,0.034445759951844845,-0.21117734402263189,-0.0041303512325484345,1,0.05033576307180164,0.046662457670894796,-0.003673305400906844
PYGM,M2,0.052577611490937426,-0.8778784088128226,-0.017850514510953146,1,0.7333409860529185,0.8622510474659932,0.1289100614130747
PYGO1,M2,0.3739232540228493,-0.2509583780842668,-0.003266202097050535,1,0.4169775583998163,0.46564885496183206,0.04867129656201574
PYGO2,M2,0.07045500442840325,-0.292648762422294,-0.0043168617437300645,1,0.26126384663949953,0.3083280720886185,0.04706422544911898
PYHIN1,M7,0.5591898951668884,0.5381057532379332,0.005163862784898528,1,0.9987373012684383,0.9332491534178959,-0.06548814785054236
PYM1,M4,0.439287301442709,-0.08750609238315299,-9.358972131274998e-4,1,0.43873041382081157,0.464960110199162,0.02622969637835043
PYROXD1,M2,0.5164360184050822,-0.31361476384245535,-0.0038758141687498084,1,0.44768409573552204,0.5064569821500315,0.058772886414509506
PYROXD2,M7,0.12920160395379243,0.9203040864507184,0.011279421502364377,1,0.6247488951386099,0.5625896803076393,-0.06215921483097053
PYURF,M5,0.14312292179551744,-0.9058266328089495,-0.013799042451912526,1,0.10537794868851517,0.21287952706192964,0.10750157837341447
QARS,M5,0.398889208949755,-0.5280561047832766,-0.008121033636386256,0.9743589743589743,0.03472421511794754,0.04310394306376628,0.00837972794581874
QDPR,M2,0.5007223727930168,-0.4137830506987079,-0.006477682129880695,0.9743589743589743,0.33846065545543247,0.413476439189577,0.07501578373414453
QKI,M6,0.8954368046189684,0.1022534895181817,0.0016641967536873044,1,0.1672501865350399,0.1416518395224703,-0.025598347012569606
QPCT,M3,0.16841547156537773,0.08836931762344413,-0.003728623974308728,1,0.691844114102049,0.6996498880789761,0.007805773976927055
QPCTL,M4,0.3276855412373302,-0.1719798520350917,-0.002093867123480306,1,0.5156402456522987,0.550594042357803,0.03495379670550425
QRFPR,M4,0.47524171291208184,0.09266628890681616,0.00260515877822735,0.9743589743589743,0.4561786144751191,0.45778568558801586,0.001607071112896763
QRICH1,M1,0.35724939447899784,0.45795413198832335,0.00834158305374224,1,0.21661022785972564,0.14119267634735694,-0.0754175515123687
QRICH2,M7,0.4627620610673162,0.7504309217305618,0.011099255082733813,1,0.706365149515009,0.6650978591516961,-0.04126729036331289
QRSL1,M4,0.14854277050753062,0.04310868750753194,0.0025431099633978628,1,0.36044309246398437,0.3606726740515411,2.2958158755670421e-4
QSER1,M6,0.07892970195456706,-0.2198962701940541,-0.003114980105344588,1,0.06927624404522757,0.07220340928657522,0.0029271652413476457
QSOX1,M5,0.025753229913070275,-0.2707861658353803,-0.004156340113909688,0.9473684210526316,0.02485220685301039,0.022900763358778626,-0.0019514434942317638
QSOX2,M6,0.418843272213845,-0.05432940130778441,2.8999219998652895e-4,0.9743589743589743,0.22895023819089708,0.23262354359180393,0.003673305400906851
QTRT1,M1,0.5858986263594261,0.525666525766809,0.006310212758575436,1,0.3661826321529013,0.2818687941227114,-0.08431383803018994
QTRT2,M2,0.12376546148883616,-0.2614572940689026,-0.0023885149055635382,1,0.2733168799862251,0.31883142971933653,0.04551454973311142
R3HCC1,M4,0.07982441782669769,-0.15655405263141198,-0.0018757708328306915,1,0.4029156861619698,0.43746771508924986,0.03455202892728004
R3HCC1L,M1,0.39753397413561364,0.6361554560732277,0.011970726383770813,1,0.5343511450381679,0.4677150892498422,-0.06663605578832577
R3HDM1,M5,0.2448603494238526,-0.24337778233462082,-0.0032353484299117506,1,0.2074843597543477,0.24203638868162775,0.03455202892728004
R3HDM2,M6,0.7660424937685046,0.19781484881383093,0.002069375663436626,1,0.17918842908798716,0.13981518682201688,-0.039373242265970276
R3HDM4,M5,9.862637048474454e-5,-0.15106826538672635,-0.003136630521333077,1,0.23842047867761004,0.2593697985421569,0.020949319864546873
RAB10,M5,0.7734828777949436,-0.637129568464676,-0.009930516617142796,1,0.05475520863226769,0.08282155771107157,0.028066349078803877
RAB11A,M5,0.6106200614838986,-0.7773590971793514,-0.013598235728612483,1,0.053262928313149285,0.09056993629110946,0.037307007977960174
RAB11B,M5,0.4084538182791695,-0.4875159251983412,-0.007649954078592846,1,0.16730758193192907,0.23503415026114904,0.06772656832921997
RAB11B-AS1,M4,0.05778918638201114,0.2740939556171229,0.0030750226474859583,1,0.701314354588762,0.6939103483900592,-0.0074040061987028505
RAB11FIP1,M5,0.120750753118118,-0.18275663317177937,-0.004226328645113768,1,0.07231820008035356,0.07398266659013947,0.0016644665097859113
RAB11FIP2,M4,0.027243412808873324,0.24561627206705872,0.003543548833486292,1,0.3835734374103197,0.34982494403948805,-0.033748493370831634
RAB11FIP3,M1,0.006885312069301874,0.2806716793369848,0.0061010702082709345,1,0.3479882913390346,0.3035068587499283,-0.04448143258910631
RAB11FIP4,M6,0.4755783358610268,0.21187302187000157,0.005016644285893648,1,0.2659702691844114,0.22952419215978878,-0.03644607702462263
RAB11FIP5,M6,0.2320028652113454,0.3016641664702533,0.005493666437303362,1,0.2629857085461746,0.21150203753658955,-0.051483671009585036
RAB12,M2,0.2769259073708753,-0.6909048208170407,-0.010992381780952541,1,0.2135108764277105,0.32577627274292603,0.11226539631521554
RAB13,M5,0.0591776893808027,-0.5337114274084662,-0.009825506726459663,1,0.1890604373529243,0.2705045055386558,0.0814440681857315
RAB14,M5,0.6343642548120673,-0.3808967972586714,-0.00615635484904366,1,0.08041095104172645,0.098203524077369,0.01779257303564255
RAB15,M6,0.5136404425007468,-0.10550663655446435,-0.0016715021470688775,1,0.1226539631521552,0.12007117029214256,-0.002582792860012631
RAB17,M1,0.8696361783460586,0.6410723781126215,0.008890395281611781,1,0.3768007805773977,0.2747517649084543,-0.10204901566894337
RAB18,M2,0.06742169951902122,-0.4195899838028794,-0.007254721241890699,1,0.2278023302531137,0.2939792228663261,0.06617689261321241
RAB19,M3,0.828223761467087,-0.05852643168555449,-0.0011721255359418016,1,0.795787177868335,0.8233369683751364,0.027549790506801397
RAB1A,M5,0.5159581350814986,-0.7196254493207785,-0.011096340917217676,1,0.09929403661826322,0.17253056304884348,0.07323652643058026
RAB1B,M5,0.6258657310371099,-0.6993108343639562,-0.012279373070784519,1,0.03604430924639844,0.054869999426046034,0.018825690179647595
RAB20,M4,0.7216354205925088,0.0989941253082538,0.003800208356961623,1,0.5773402973081558,0.5838833725535212,0.0065430752453653485
RAB21,M5,0.5545386798666421,-0.6058477413300487,-0.011118722574152936,1,0.11570912012856568,0.1817138265511106,0.06600470642254491
RAB22A,M2,0.0065550153174196435,-0.7341520565137802,-0.01209169189468012,1,0.15772255065143775,0.2626413361648396,0.10491878551340184
RAB23,M4,0.5048749039355571,-0.07139386898417222,-0.0017033798946487334,1,0.48705733800149226,0.5105320553291626,0.023474717327670314
RAB24,M1,0.009572132994652205,0.5635822419648147,0.006088415438603584,1,0.5192561556563163,0.45864661654135336,-0.060609539114962974
RAB25,M5,0.6336386373117084,-0.6362086224486507,-0.010497410990919262,1,0.10342650519428342,0.1668484187568157,0.06342191356253227
RAB26,M4,0.3252854104408237,-0.018055725089713093,-6.082500618056489e-4,1,0.37915399184985366,0.3878206967801182,0.008666704930264557
RAB27A,M2,0.7435655179954145,-0.5810475430268038,-0.009670425102707799,1,0.40664638695976585,0.5012340010331171,0.09458761407335126
RAB27B,M5,0.6401495856971833,-0.6543532658551658,-0.011054476641433818,1,0.09579291740802387,0.15674682890432187,0.060953911496298
RAB28,M4,0.34634114032714647,0.40672728021226767,0.006691125355522386,1,0.5588589795098433,0.5293577455088102,-0.029501234001033105
RAB29,M2,0.1905715927026791,-0.18472239952325786,-0.0046445868389628255,1,0.48671296562015726,0.5242495551856741,0.03753658956551681
RAB2A,M5,0.3124227155087913,-0.7730247109298674,-0.012064547209843136,1,0.11123227917121047,0.19916202720541812,0.08792974803420765
RAB2B,M4,0.1794027962568624,-0.037912560434291365,-0.003669333198648258,0.9743589743589743,0.4834988233943638,0.5037020030993514,0.02020317970498764
RAB30,M4,0.4530618000246823,-0.20720985137040326,-9.750853586021316e-4,1,0.5466337599724502,0.582792860012627,0.03615910004017675
RAB30-DT,M1,0.5440742545042632,0.7249864609084344,0.008740715366385215,1,0.5161568042243012,0.4298341273029903,-0.0863226769213109
RAB31,M3,0.27755556963711947,-0.12779114093926314,-0.0033799930153981085,0.9743589743589743,0.7049302645927796,0.7307007977960167,0.025770533203237078
RAB32,M2,0.5136541298286537,-0.7074871218715888,-0.01207289427234974,1,0.3436836365723469,0.4633530390862653,0.11966940251391839
RAB33A,M3,0.5649467962100307,-0.48627466281976517,-0.006598362522266488,1,0.9138495092693566,0.9971876255524307,0.08333811628307408
RAB33B,M2,0.4665420224705489,-0.24545679233905915,-0.006344518217506333,1,0.48688515181082476,0.5318831429719336,0.04499799116110886
RAB34,M5,0.747261608804232,-0.3453242579309279,-0.006203692814673373,1,0.14934282270561902,0.18613327211157665,0.03679044940595763
RAB35,M6,0.6177183796545678,-0.07857255225237303,-4.2647498815423393e-4,1,0.19950639958675315,0.2046719853067784,0.005165585720025262
RAB36,M3,0.03374674932675514,-0.01163551765125792,0.0012424875891349867,1,0.6985593755380819,0.7154910176203868,0.01693164208230491
RAB37,M3,0.6528036944013056,0.054681118544138485,-0.0014898685828957665,1,0.8893416747976812,0.8966308902026058,0.007289215404924554
RAB38,M3,0.4695916809364844,-0.0829614901137381,-9.389350389537928e-4,1,0.7293807036675659,0.7505022097227803,0.021121506055214345
RAB3A,M4,0.27593736894057286,0.0571227556787095,0.006459563257283762,1,0.639327325948459,0.6487401710382827,0.009412845089823763
RAB3B,M3,0.634513667159006,-0.018077907247052494,-0.0010811195098161027,1,0.9501807955002008,0.970211789014521,0.02003099351432014
RAB3D,M5,0.783447199918269,-0.7843423614721203,-0.010454270271576235,1,0.05676404752338862,0.10038454915915744,0.04362050163576882
RAB3GAP1,M6,0.8348502584347687,0.1378406078450478,0.0025724856799257613,1,0.20386844975033003,0.17471158813063192,-0.029156861619698105
RAB3GAP2,M6,0.3831944407137198,0.2908118313082948,0.004833495976174939,1,0.23113126327268554,0.17930321988176548,-0.051828043390920064
RAB3IL1,M7,0.4516592669478444,0.4634946530710584,0.00673448187612534,1,0.7127360385697067,0.6904666245767089,-0.022269413992997755
RAB3IP,M6,0.11674189229255394,0.2963680698272917,0.0046754474147652,1,0.3603283016702061,0.314928542730873,-0.04539975893933307
RAB40AL,M7,0.44503165059477434,0.7763824452281147,0.012394552575049329,1,0.9013373127475176,0.7878666130976296,-0.11347069964988798
RAB40B,M4,0.6088660435404392,-0.1067891535227421,-2.3342991388469424e-4,1,0.5777994604832692,0.6001836652700453,0.022384204786776052
RAB40C,M4,0.09374532045415862,0.28508513707644667,0.007555693102951056,1,0.4320151523847787,0.3986684267921713,-0.03334672559260743
RAB43,M6,0.6914195916144321,0.052923229247031855,-1.2059295901997982e-4,1,0.25121965218389486,0.2398553635998393,-0.011364288584055554
RAB44,M3,0.34166576482979427,-0.4348569410319021,-0.008095707154724702,1,0.8411295414107789,0.9577569878895713,0.11662744647879242
RAB4A,M2,0.32785588226379836,-0.6365464002436472,-0.01037718927811074,1,0.22791712104689205,0.33134362624117547,0.10342650519428342
RAB4B,M4,0.7437542015270249,0.03107667714051754,3.564940829730772e-4,1,0.579750903977501,0.5910004017677782,0.011249497790277285
RAB5A,M5,0.2897299819209015,-0.25237194876524427,-0.004692070067065704,0.9743589743589743,0.20254835562187912,0.23784652470871837,0.03529816908683925
RAB5B,M5,0.7795892018683095,-0.5131790792962256,-0.009897284197633785,1,0.06944843023589509,0.09521896343913218,0.025770533203237092
RAB5C,M5,0.8869428703721198,-0.48701652746280644,-0.009266208904220339,1,0.09125868105377949,0.12598289617172703,0.03472421511794754
RAB5IF,M5,0.32561947062011753,-0.6042611443984711,-0.0087495555915127,1,0.15014635826206738,0.22935200596912128,0.0792056477070539
RAB6A,M5,0.876882547771971,-0.5756568024136666,-0.009264495495798131,1,0.07490099294036619,0.11192102393388051,0.03702003099351432
RAB6B,M3,0.5959677568952964,-0.03610863466215086,-0.002223193858844554,1,0.7503300235321128,0.768696550536647,0.018366527004534228
RAB7A,M5,0.7158648706143643,-0.5599348631464807,-0.009753398096467239,1,0.05177064799403088,0.07174424611146187,0.019973598117430984
RAB7B,M3,0.11946663023992832,-0.8220908851037807,-0.006901839350963643,1,0.7867761005567353,0.9619468518624806,0.17517075130574533
RAB8A,M5,0.5617623719465168,-0.3941157477986561,-0.005807510008146651,1,0.16770934971015325,0.21965218389485164,0.05194283418469839
RAB8B,M2,0.7851358691389849,-0.4225534678822491,-0.009719399115566168,1,0.36865063421913563,0.44401079033461516,0.07536015611547953
RAB9A,M2,0.2009273123212154,-0.18417471323321877,-0.003637902014929483,0.9743589743589743,0.3662400275497905,0.4037192217184182,0.03747919416862766
RAB9B,M7,0.4566109304110879,0.25669065034496175,0.0034390743731928116,1,0.9832979395052517,0.9401366010445962,-0.04316133846065551
RABAC1,M2,0.7988229526460915,-0.549986057745592,-0.007703026044637088,1,0.3568845778568559,0.45170177351776386,0.09481719566090796
RABEP1,M6,0.8105077387383437,0.13556595458809184,0.0031143752828557032,1,0.20197440165298744,0.1732767032084027,-0.02869769844458475
RABEP2,M4,0.12931568821718986,0.4586754730030407,0.007191084493253475,1,0.512368708029616,0.4657062503587212,-0.046662457670894775
RABEPK,M4,0.18217474626681507,-0.10242843250340705,-0.0011305672921798002,0.9743589743589743,0.38420478677610054,0.40905699362911097,0.024852206853010428
RABGAP1,M6,0.06936704239321323,0.3791988711553369,0.007034574130617612,1,0.1839522470297882,0.1220800091832635,-0.06187223784652471
RABGAP1L,M1,0.5363262383942258,0.4349892799783497,0.00786792203387145,1,0.40079205647707056,0.3359926533891982,-0.06479940308787235
RABGEF1,M1,0.35058587655378326,0.39239101681300426,0.006315443431712251,1,0.3933306548814785,0.3333524651322964,-0.05997818974918212
RABGGTA,M6,0.6292346323336375,0.2334177250164391,0.0027915769268274386,1,0.24949779027721977,0.20771394134190438,-0.04178384893531539
RABGGTB,M6,0.37863984763647274,-0.043505714936783235,-0.0019620404293970626,1,0.058084141651839526,0.04826952878379154,-0.009814612868047988
RABIF,M2,0.6028883263590068,-0.4077710464195192,-0.005355331088228083,1,0.48286747402858293,0.5482982264822361,0.06543075245365321
RABL2A,M4,0.5477041844338036,0.1227574817607664,-3.633657052323916e-4,0.9743589743589743,0.5402628709177524,0.5413533834586466,0.0010905125408942062
RABL2B,M4,0.13213143847586917,0.18852354415344053,0.0023123457211572506,1,0.3828846926476497,0.3605578832577627,-0.02232680938988696
RABL3,M2,0.7454034315268683,-0.5974289999756959,-0.008323572365427922,1,0.36687137691557137,0.4682316478218447,0.10136027090627331
RABL6,M6,0.33977732117649384,-0.09585773787514285,-5.233211409711667e-4,0.9743589743589743,0.06858749928255754,0.0630201457843081,-0.005567353498249439
RAC1,M5,0.6016331690300587,-0.7391367421709898,-0.012197494767236824,1,0.029788210985478965,0.04471101417666303,0.014922803191184067
RAC2,M5,0.19432542298898325,-0.3854199930737501,-0.009313364801217139,1,0.21374045801526717,0.2749239510991219,0.061183493083854706
RAC3,M4,0.28559876530688677,-0.20698490970743055,-0.0030369384087142975,1,0.5583424209378408,0.591631751133559,0.033289330195718225
RACGAP1,M6,0.7484975662551792,0.1527031033754458,0.001032981135171594,1,0.24720197440165298,0.21810250817884405,-0.02909946622280893
RACK1,M5,0.03546564542311448,-0.7912196654636681,-0.012755986904042692,0.7878787878787878,0.0029845606382368135,0.0032141422257934912,2.2958158755667776e-4
RAD1,M2,0.02927927859558721,-0.1614930511543573,-0.0023384628420129337,1,0.3893703724961258,0.4235780290420708,0.03420765654594499
RAD17,M4,0.2509162017958504,0.22649632437810396,0.00450951436083608,0.9743589743589743,0.42690696206164264,0.40222694139929976,-0.024680020662342872
RAD18,M1,0.5766169110055708,0.6394435857740852,0.00945028884397695,1,0.4926246914997417,0.413820811570912,-0.0788038799288297
RAD21,M5,0.10419301832263006,-0.22981126108774497,-0.006231201646422594,0.9473684210526316,0.0346094243241692,0.030993514320151523,-0.003615910004017675
RAD21-AS1,M3,0.4733664195559515,-0.3155741859871908,-0.005559610851982635,0.9743589743589743,0.8477300120530333,0.9358319462779086,0.08810193422487522
RAD23A,M5,0.3600139291902559,-0.23503253005526048,-0.005314768600509294,1,0.09211961200711703,0.09791654709292315,0.005796935085806115
RAD23B,M5,0.2727323466898427,-0.3919326610045655,-0.006332902522711927,0.9743589743589743,0.03455202892728003,0.03770877575618435,0.003156746828904322
RAD50,M6,0.66173722376346,0.2274816441541443,0.004331713184007475,1,0.07547494690925788,0.04970441370602078,-0.0257705332032371
RAD51,M4,0.47418620142481316,0.24996270218989114,0.00279017693324203,1,0.6465591459564943,0.6416231418240257,-0.004936004132468641
RAD51-AS1,M7,0.12800642674301999,0.7758305952611115,0.008718413407808549,1,0.6039143660678413,0.5481260402915686,-0.055788325776272685
RAD51AP1,M4,0.4204454594975955,0.2732650209034686,0.0017270309119593358,0.9743589743589743,0.6092521379785342,0.6005280376513804,-0.008724100327153761
RAD51AP2,M3,0.8458118371927894,-0.11560596023713998,-0.003948040636035262,1,0.8166217069391035,0.8566262985708546,0.040004591631751074
RAD51B,M1,0.10164496114095456,1.278783399463781,0.019002198803733612,1,0.6591287378752224,0.5759054123859266,-0.08322332548929579
RAD51C,M4,0.25496880613674566,0.21599065781600402,0.0016986099703828644,0.9473684210526316,0.5724042931756873,0.5674108936463296,-0.004993399529357734
RAD51D,M4,0.2959130057379401,0.3807286226945754,0.007467419862913378,1,0.5726912701601331,0.5503644607702463,-0.022326809389886848
RAD52,M1,0.41997439969615624,1.2715586619577897,0.019657052458673562,1,0.5733800149228032,0.43098203524077366,-0.14239797968202955
RAD54B,M7,0.21529977207183615,0.6421475348169423,0.010332121289715218,1,0.6354244389599955,0.6002410606669345,-0.03518337829306095
RAD54L,M1,0.1614078234963403,1.1636810813066054,0.01649468267612665,1,0.6337025770533203,0.5500774837858003,-0.08362509326751999
RAD54L2,M1,0.5580385506620363,0.438923517983957,0.008660314178430117,1,0.2870343798427366,0.2142570165872697,-0.07277736325546691
RAD9A,M1,0.37600107088576773,1.1233504331428188,0.017428162176324972,1,0.5936979854215692,0.4868277564139356,-0.10687022900763354
