gene,baseline_mean,region
ENSG00000198520_ARMH1,2.315746248,mid
ENSG00000205959_AC105345.1,2.313451029,mid
ENSG00000245080_MIR3150BHG,2.312096925,mid
ENSG00000244733_AL132656.2,2.308935465,mid
ENSG00000188629_ZNF177,2.308635332,mid
ENSG00000188004_SNHG28,2.30705216,mid
ENSG00000272720_AL022322.1,2.306971464,mid
ENSG00000273367_AL355472.3,2.306971464,mid
ENSG00000205923_CEMP1,2.306380133,mid
ENSG00000267139_AC005262.2,2.305675284,mid
ENSG00000102904_TSNAXIP1,2.305661315,mid
ENSG00000272155_AC055822.1,2.304435478,mid
ENSG00000277423_AC069234.5,2.303094257,mid
ENSG00000228701_TNKS2-AS1,2.30049882,mid
ENSG00000170961_HAS2,2.300402018,mid
ENSG00000258711_AL358334.2,2.300232122,mid
ENSG00000267263_AC111170.2,2.300232122,mid
ENSG00000198221_AFDN-DT,2.299804724,mid
ENSG00000248810_LINC02432,2.299607099,mid
ENSG00000260121_AC138028.4,2.296451651,mid
ENSG00000267549_AC006116.8,2.296451651,mid
ENSG00000235989_MORC2-AS1,2.293716328,mid
ENSG00000262514_AC020978.6,2.293716328,mid
ENSG00000278765_AC004477.3,2.293393072,mid
ENSG00000223947_AC016738.1,2.292013333,mid
ENSG00000272662_AC073352.1,2.292013333,mid
ENSG00000267672_AC010632.2,2.291746636,mid
ENSG00000257509_AC073487.1,2.291455032,mid
ENSG00000277767_AL442128.2,2.291013634,mid
ENSG00000091428_RAPGEF4,2.290951251,mid
ENSG00000133958_UNC79,2.290417538,mid
ENSG00000132837_DMGDH,2.289944043,mid
ENSG00000228084_AC118553.1,2.289721693,mid
ENSG00000226711_FAM66C,2.285561985,mid
ENSG00000051523_CYBA,2.279773662,mid
ENSG00000267143_AP001120.2,2.278754929,mid
ENSG00000259868_AL163952.1,2.278661474,mid
ENSG00000261000_AC244034.2,2.278458851,mid
ENSG00000129204_USP6,2.278278901,mid
ENSG00000039600_SOX30,2.277191139,mid
ENSG00000271998_AC034229.3,2.27686386,mid
ENSG00000222020_HDAC4-AS1,2.276365651,mid
ENSG00000204581_ACOXL-AS1,2.276365651,mid
ENSG00000267394_AC004596.1,2.276115775,mid
ENSG00000273369_AC096586.2,2.275130041,mid
ENSG00000257607_AC073957.2,2.274625665,mid
ENSG00000239335_LLPH-DT,2.272766508,mid
ENSG00000091137_SLC26A4,2.272305545,mid
ENSG00000149201_CCDC81,2.271298807,mid
ENSG00000179846_NKPD1,2.270356873,mid
ENSG00000177340_AC024940.1,2.269688729,mid
ENSG00000260448_LCMT1-AS1,2.267947334,mid
ENSG00000180481_GLIPR1L2,2.267783696,mid
ENSG00000275329_AL138781.1,2.266222091,mid
ENSG00000267030_AC011498.2,2.264432739,mid
ENSG00000145198_VWA5B2,2.264415771,mid
ENSG00000174871_CNIH2,2.264201935,mid
ENSG00000124507_PACSIN1,2.263975139,mid
ENSG00000266126_AC005730.3,2.263303468,mid
ENSG00000176533_GNG7,2.263188814,mid
ENSG00000255062_AP001318.2,2.262132644,mid
ENSG00000274695_AC108704.1,2.261760113,mid
ENSG00000261092_LINC02178,2.26102263,mid
ENSG00000225963_AC009950.1,2.260253751,mid
ENSG00000162552_WNT4,2.260107755,mid
ENSG00000261064_LINC02256,2.259251458,mid
ENSG00000287170_AC010327.8,2.259086863,mid
ENSG00000273489_AC008264.2,2.258846653,mid
ENSG00000287074_AC137561.1,2.258846653,mid
ENSG00000259523_AC022613.2,2.258007968,mid
ENSG00000203797_DDO,2.257665934,mid
ENSG00000242808_SOX2-OT,2.257187452,mid
ENSG00000231908_IDH1-AS1,2.257187452,mid
ENSG00000268520_AC008750.5,2.256935455,mid
ENSG00000227210_AC079145.1,2.255906703,mid
ENSG00000273181_AC131235.3,2.254916542,mid
ENSG00000182545_RNASE10,2.253415047,mid
ENSG00000272247_AC080013.5,2.252811523,mid
ENSG00000133067_LGR6,2.25024142,mid
ENSG00000286931_AL136419.3,2.249088149,mid
ENSG00000238142_BX284668.5,2.246925318,mid
ENSG00000267532_MIR497HG,2.24514319,mid
ENSG00000197813_AC011450.1,2.241115102,mid
ENSG00000261291_AC007906.1,2.240488198,mid
ENSG00000249637_AC008438.1,2.240482313,mid
ENSG00000261019_AC010132.4,2.240262485,mid
ENSG00000236039_AC019117.1,2.239408285,mid
ENSG00000231920_NEBL-AS1,2.23860542,mid
ENSG00000251259_AC004069.1,2.238348614,mid
ENSG00000281333_AC024941.2,2.238332562,mid
ENSG00000253102_AC004707.1,2.238065864,mid
ENSG00000239732_TLR9,2.238065864,mid
ENSG00000260475_AL353719.1,2.237932308,mid
ENSG00000262772_LINC01977,2.237932308,mid
ENSG00000275484_AP003419.3,2.237407477,mid
ENSG00000259448_LINC02352,2.237185127,mid
ENSG00000249502_AC006160.1,2.236826882,mid
ENSG00000287539_AC022966.2,2.236826882,mid
ENSG00000232645_LINC01431,2.236826882,mid
ENSG00000272945_AL356299.2,2.236263272,mid
ENSG00000260941_LINC00622,2.236263272,mid
ENSG00000171557_FGG,2.236263272,mid
ENSG00000272973_AP000350.5,2.236263272,mid
ENSG00000116014_KISS1R,2.234727782,mid
ENSG00000213366_GSTM2,2.232407465,mid
ENSG00000167244_IGF2,2.231026542,mid
ENSG00000262484_CCER2,2.230845234,mid
ENSG00000203441_LINC00449,2.229747478,mid
ENSG00000286288_AL109809.5,2.229288774,mid
ENSG00000167216_KATNAL2,2.229157524,mid
ENSG00000158815_FGF17,2.227847375,mid
ENSG00000257588_AC025154.2,2.227777785,mid
ENSG00000136274_NACAD,2.227141695,mid
ENSG00000277440_AC012676.4,2.22618199,mid
ENSG00000278107_AC027575.2,2.224858568,mid
ENSG00000228956_SATB1-AS1,2.224858568,mid
ENSG00000263639_MSMB,2.223036781,mid
ENSG00000287078_AL513218.2,2.222022687,mid
ENSG00000286874_AC072054.1,2.220806669,mid
ENSG00000178623_GPR35,2.2182379,mid
ENSG00000105479_CCDC114,2.217198569,mid
ENSG00000146070_PLA2G7,2.216853616,mid
ENSG00000234614_C2CD4D-AS1,2.216689897,mid
ENSG00000130477_UNC13A,2.216607563,mid
ENSG00000287853_AL031668.2,2.216358487,mid
ENSG00000104951_IL4I1,2.216320059,mid
ENSG00000186952_TMEM232,2.215395977,mid
ENSG00000267342_AC087289.2,2.215024881,mid
ENSG00000203867_RBM20,2.214199393,mid
ENSG00000278668_AC005899.7,2.214170681,mid
ENSG00000267395_DM1-AS,2.213672131,mid
ENSG00000255256_AL136146.2,2.212331903,mid
ENSG00000204620_AC115618.1,2.212130103,mid
ENSG00000212743_LINC02656,2.211084214,mid
ENSG00000286975_AP005136.4,2.211084214,tail
ENSG00000167371_PRRT2,2.211063898,tail
ENSG00000188394_GPR21,2.209942203,tail
ENSG00000131484_AC091132.1,2.209148549,tail
ENSG00000286171_AC073140.1,2.208273142,tail
ENSG00000236529_AC093582.1,2.206613265,tail
ENSG00000258791_LINC00520,2.205998132,tail
ENSG00000174099_MSRB3,2.204542194,tail
ENSG00000164385_LINC01600,2.203925394,tail
ENSG00000225675_LINC01771,2.20303959,tail
ENSG00000234840_LINC01239,2.202041769,tail
ENSG00000167046_AL357033.1,2.200410283,tail
ENSG00000224292_AF196972.1,2.199553848,tail
ENSG00000169474_SPRR1A,2.196926651,tail
ENSG00000262155_LINC02175,2.1962849,tail
ENSG00000227070_AC104170.1,2.196145489,tail
ENSG00000118307_CASC1,2.194576026,tail
ENSG00000286431_BX842570.1,2.193142102,tail
ENSG00000272913_AC009237.14,2.192727618,tail
ENSG00000287001_AC010624.5,2.192691735,tail
ENSG00000186603_HPDL,2.190592098,tail
ENSG00000287009_AC021037.1,2.189737899,tail
ENSG00000159958_TNFRSF13C,2.189379062,tail
ENSG00000142347_MYO1F,2.189042217,tail
ENSG00000286626_AC090469.1,2.188287084,tail
ENSG00000272444_AL118558.4,2.186588192,tail
ENSG00000236871_LINC00106,2.186396186,tail
ENSG00000272037_AP002907.1,2.185094033,tail
ENSG00000276533_AC018926.2,2.18508262,tail
ENSG00000248677_LINC02102,2.183571811,tail
ENSG00000258199_AC073896.4,2.182587268,tail
ENSG00000238121_LINC00426,2.182526078,tail
ENSG00000126010_GRPR,2.182526078,tail
ENSG00000247624_CPEB2-DT,2.179851994,tail
ENSG00000203711_C6orf99,2.177936623,tail
ENSG00000261670_AC012213.2,2.177082699,tail
ENSG00000274403_AC090510.2,2.176338975,tail
ENSG00000155307_SAMSN1,2.175029487,tail
ENSG00000229017_LINC01277,2.175029487,tail
ENSG00000287480_AL158832.2,2.17502676,tail
ENSG00000111058_ACSS3,2.174622404,tail
ENSG00000232623_AP000266.1,2.174097014,tail
ENSG00000255910_AC024901.1,2.173171929,tail
ENSG00000111644_ACRBP,2.171158454,tail
ENSG00000276148_AC084824.5,2.170850981,tail
ENSG00000262188_LINC01978,2.17069975,tail
ENSG00000163040_CCDC74A,2.169580812,tail
ENSG00000282386_AL358472.4,2.169349686,tail
ENSG00000276851_AC002401.4,2.168912359,tail
ENSG00000163499_CRYBA2,2.166912895,tail
ENSG00000175985_PLEKHD1,2.16532848,tail
ENSG00000272576_AC027271.1,2.165136531,tail
ENSG00000277895_AC135279.4,2.164597343,tail
ENSG00000164764_SBSPON,2.163940068,tail
ENSG00000272638_AC006027.1,2.163810705,tail
ENSG00000276931_AC009041.4,2.163461054,tail
ENSG00000270061_AC068790.5,2.163172844,tail
ENSG00000166246_C16orf71,2.163045354,tail
ENSG00000270607_AC009549.1,2.162593474,tail
ENSG00000230537_AL158071.3,2.162593474,tail
ENSG00000273079_GRIN2B,2.162531789,tail
ENSG00000266378_AC005224.2,2.162478748,tail
ENSG00000172794_RAB37,2.162071521,tail
ENSG00000246283_AC090510.1,2.162071521,tail
ENSG00000285737_LINC02680,2.161559978,tail
ENSG00000253641_AC104964.1,2.161362792,tail
ENSG00000235663_SAPCD1-AS1,2.160889718,tail
ENSG00000223356_AL590666.1,2.160889718,tail
ENSG00000183153_GJD3,2.160889718,tail
ENSG00000268201_AC020915.1,2.159824526,tail
ENSG00000069696_DRD4,2.159593537,tail
ENSG00000284738_AL358472.5,2.158225547,tail
ENSG00000231482_AC105450.1,2.157831487,tail
ENSG00000288108_AC126768.3,2.157321266,tail
ENSG00000243762_AC006547.2,2.157321266,tail
ENSG00000227963_RBM15-AS1,2.157268612,tail
ENSG00000286787_AL110114.1,2.157268612,tail
ENSG00000253854_AC010834.3,2.154129056,tail
ENSG00000149243_KLHL35,2.154099507,tail
ENSG00000018625_ATP1A2,2.14956835,tail
ENSG00000281189_GHET1,2.148709563,tail
ENSG00000256050_AL583722.1,2.146284742,tail
ENSG00000240567_LINC02067,2.140906519,tail
ENSG00000177599_ZNF491,2.138533136,tail
ENSG00000250519_AP002784.1,2.138377483,tail
ENSG00000250371_AC007370.2,2.13836607,tail
ENSG00000183347_GBP6,2.137635204,tail
ENSG00000277050_AL122125.1,2.137635204,tail
ENSG00000277758_FO681492.1,2.137060665,tail
ENSG00000166682_TMPRSS5,2.136174735,tail
ENSG00000231473_RB1-DT,2.136085839,tail
ENSG00000272672_AL391497.1,2.13605173,tail
ENSG00000215692_AC114730.1,2.134224222,tail
ENSG00000274598_AC087893.2,2.13378274,tail
ENSG00000259321_AL136295.2,2.133249958,tail
ENSG00000169418_NPR1,2.132662617,tail
ENSG00000187689_AMTN,2.131387837,tail
ENSG00000068976_PYGM,2.129988468,tail
ENSG00000184451_CCR10,2.128109883,tail
ENSG00000260672_AC100827.4,2.127753826,tail
ENSG00000272695_GAS6-DT,2.127610984,tail
ENSG00000155918_RAET1L,2.125784811,tail
ENSG00000169085_VXN,2.125410211,tail
ENSG00000144821_MYH15,2.124806669,tail
ENSG00000205436_EXOC3L4,2.12394949,tail
ENSG00000006210_CX3CL1,2.12394949,tail
ENSG00000231050_AL109917.1,2.123892524,tail
ENSG00000258099_ATXN2-AS,2.123892524,tail
ENSG00000284523_AC004834.1,2.123304843,tail
ENSG00000165807_PPP1R36,2.123304843,tail
ENSG00000276272_AC024884.2,2.122619342,tail
ENSG00000229314_ORM1,2.122280641,tail
ENSG00000113763_UNC5A,2.121987522,tail
ENSG00000284902_AC074008.1,2.121520678,tail
ENSG00000232104_RFX3-AS1,2.121450703,tail
ENSG00000273026_AL358472.3,2.121125183,tail
ENSG00000255100_AP003119.2,2.119950985,tail
ENSG00000270130_AC068790.7,2.119457888,tail
ENSG00000213171_LINGO4,2.119165727,tail
ENSG00000009950_MLXIPL,2.119034731,tail
ENSG00000239713_APOBEC3G,2.118993001,tail
ENSG00000121753_ADGRB2,2.11847096,tail
ENSG00000100298_APOBEC3H,2.118058267,tail
ENSG00000269926_DDIT4-AS1,2.117928016,tail
ENSG00000274259_SYNGAP1-AS1,2.117689689,tail
ENSG00000254363_AC011379.2,2.117675109,tail
ENSG00000214534_ZNF705E,2.112774137,tail
ENSG00000112394_SLC16A10,2.112737697,tail
ENSG00000286579_AC023483.1,2.111508996,tail
ENSG00000214694_ARHGEF33,2.110176156,tail
ENSG00000119121_TRPM6,2.108872314,tail
ENSG00000258682_AL132989.1,2.104449814,tail
ENSG00000272217_AL645940.1,2.102718803,tail
ENSG00000183423_LRIT3,2.101603915,tail
ENSG00000287507_AP001053.1,2.098937296,tail
ENSG00000287927_AC100801.2,2.098624623,tail
ENSG00000234817_AL136309.2,2.098144706,tail
ENSG00000232316_LINC02518,2.097631974,tail
ENSG00000197308_GATA3-AS1,2.09665417,tail
ENSG00000138135_CH25H,2.096283074,tail
ENSG00000247853_AC006064.2,2.095357989,tail
ENSG00000230699_AL645608.2,2.094793095,tail
ENSG00000233885_YEATS2-AS1,2.094189969,tail
ENSG00000227542_AC092614.1,2.094177269,tail
ENSG00000173567_ADGRF3,2.093972303,tail
ENSG00000221932_HEPN1,2.093351484,tail
ENSG00000147872_PLIN2,2.093344514,tail
ENSG00000260693_AC026150.1,2.093097516,tail
ENSG00000173338_KCNK7,2.092131478,tail
ENSG00000121270_ABCC11,2.091236132,tail
ENSG00000231646_FSIP2-AS1,2.089866507,tail
ENSG00000214432_VPS33B-DT,2.089734637,tail
ENSG00000213471_TTLL13P,2.087674663,tail
ENSG00000125510_OPRL1,2.087674663,tail
ENSG00000272948_AP001412.1,2.087574763,tail
ENSG00000196748_CLPSL2,2.087536735,tail
ENSG00000249684_AC106795.2,2.087532593,tail
ENSG00000231969_AC007364.1,2.086203074,tail
ENSG00000259453_AC087286.4,2.085890401,tail
ENSG00000110693_SOX6,2.085358904,tail
ENSG00000250634_LINC01182,2.085358904,tail
ENSG00000285938_AC072022.2,2.085251619,tail
ENSG00000273328_AC099329.2,2.084685299,tail
ENSG00000261469_AC020978.4,2.084664808,tail
ENSG00000264019_AC018521.2,2.083862086,tail
ENSG00000283907_AD000090.1,2.082413585,tail
ENSG00000180044_C3orf80,2.082134243,tail
ENSG00000145244_CORIN,2.081628361,tail
ENSG00000230825_AC005532.1,2.079454672,tail
ENSG00000158008_EXTL1,2.077611297,tail
ENSG00000256671_LIMS4,2.077291567,tail
ENSG00000134532_SOX5,2.076369988,tail
ENSG00000272674_PCDHB16,2.076054108,tail
ENSG00000237017_AC245052.4,2.075919621,tail
ENSG00000274987_AC092794.1,2.074734153,tail
ENSG00000273416_AL732292.2,2.074734153,tail
ENSG00000156509_FBXO43,2.074408632,tail
ENSG00000277782_AC068870.2,2.074408632,tail
ENSG00000231989_PPP1R2B,2.073958498,tail
ENSG00000126264_HCST,2.073616621,tail
ENSG00000230423_AL672310.1,2.072784297,tail
ENSG00000229325_ACAP2-IT1,2.072028723,tail
ENSG00000254859_AC067930.3,2.071850291,tail
ENSG00000260698_AL591848.3,2.07175441,tail
ENSG00000167614_TTYH1,2.068113083,tail
ENSG00000232774_AL355916.1,2.067846385,tail
ENSG00000277218_AL139123.1,2.065821728,tail
ENSG00000269834_ZNF528-AS1,2.064839935,tail
ENSG00000164675_IQUB,2.063642134,tail
ENSG00000105610_KLF1,2.063375436,tail
ENSG00000266258_LINC01909,2.062356354,tail
ENSG00000072952_MRVI1,2.062097211,tail
ENSG00000138207_RBP4,2.061674199,tail
ENSG00000261159_AC112484.3,2.061369863,tail
ENSG00000278925_AC005753.1,2.06046856,tail
ENSG00000274251_AP003419.2,2.060335112,tail
ENSG00000278493_AC039056.2,2.059656976,tail
ENSG00000053524_MCF2L2,2.059600676,tail
ENSG00000164776_PHKG1,2.058928082,tail
ENSG00000269038_AP001462.1,2.058614185,tail
ENSG00000270120_AC007728.3,2.058221052,tail
ENSG00000236535_RC3H1-IT1,2.058050575,tail
ENSG00000235192_AC009495.3,2.055982135,tail
ENSG00000241520_AC098820.3,2.052577572,tail
ENSG00000069667_RORA,2.05060788,tail
ENSG00000253304_TMEM200B,2.049565088,tail
ENSG00000261916_AC027796.1,2.049012085,tail
ENSG00000268649_AL132655.2,2.048557769,tail
ENSG00000142583_SLC2A5,2.046597233,tail
ENSG00000232536_AL365436.2,2.046394724,tail
ENSG00000275441_AC020765.2,2.044805402,tail
ENSG00000276136_AC016957.2,2.043951202,tail
ENSG00000182621_PLCB1,2.042794667,tail
ENSG00000229153_EPHA1-AS1,2.040334453,tail
ENSG00000273402_AC004908.3,2.040243294,tail
ENSG00000236581_STARD13-AS,2.038797022,tail
ENSG00000162174_ASRGL1,2.036729873,tail
ENSG00000106328_FSCN3,2.03642059,tail
ENSG00000261211_AL031123.2,2.035845953,tail
ENSG00000167680_SEMA6B,2.0353577,tail
ENSG00000287548_AC021269.3,2.0353577,tail
ENSG00000272829_AC002470.1,2.034564702,tail
ENSG00000287185_AC041005.1,2.034487912,tail
ENSG00000165269_AQP7,2.033917406,tail
ENSG00000287299_AC012459.1,2.033917406,tail
ENSG00000273212_AC000068.2,2.033779478,tail
ENSG00000229591_AC006017.1,2.032796236,tail
ENSG00000166317_SYNPO2L,2.032796236,tail
ENSG00000265625_AC104564.5,2.032796236,tail
ENSG00000130812_ANGPTL6,2.03035045,tail
ENSG00000180818_HOXC10,2.030160051,tail
ENSG00000277215_SPANXA2-OT1,2.029054269,tail
ENSG00000185942_NKAIN3,2.029054269,tail
ENSG00000246777_AC044802.1,2.029033999,tail
ENSG00000182557_SPNS3,2.029033999,tail
ENSG00000277959_AL162274.2,2.028055231,tail
ENSG00000115423_DNAH6,2.027408645,tail
ENSG00000269028_MTRNR2L12,2.027092232,tail
ENSG00000237356_AL365295.1,2.025719378,tail
ENSG00000248898_AC022126.1,2.025335452,tail
ENSG00000261079_AC009053.2,2.024758065,tail
ENSG00000231119_AL031666.1,2.023563742,tail
ENSG00000139351_SYCP3,2.023563742,tail
ENSG00000126970_ZC4H2,2.023297045,tail
ENSG00000268836_Z69706.1,2.023297045,tail
ENSG00000171431_KRT20,2.023111731,tail
ENSG00000154258_ABCA9,2.022519041,tail
ENSG00000249628_LINC00942,2.022267561,tail
ENSG00000254166_CASC19,2.021757626,tail
ENSG00000260468_LINC01290,2.021605369,tail
ENSG00000273209_AC069148.1,2.021054502,tail
ENSG00000271344_AC018638.6,2.02090952,tail
ENSG00000286084_AL096794.1,2.020727861,tail
ENSG00000125999_BPIFB1,2.020247327,tail
ENSG00000286226_AC093849.3,2.019114995,tail
ENSG00000277453_AC010271.2,2.01884023,tail
ENSG00000167748_KLK1,2.01884023,tail
ENSG00000229848_AC139149.1,2.018444735,tail
ENSG00000254024_AP001207.3,2.018073639,tail
ENSG00000185634_SHC4,2.018073639,tail
ENSG00000244219_TMEM225B,2.01765951,tail
ENSG00000183154_AC138356.1,2.017148554,tail
ENSG00000283959_AP002851.1,2.017010625,tail
ENSG00000223343_AC137630.1,2.016379698,tail
ENSG00000275426_AC253576.2,2.014901839,tail
ENSG00000237499_WAKMAR2,2.008621667,tail
ENSG00000276408_AC025287.2,2.00502174,tail
ENSG00000250697_AC010343.3,2.004426118,tail
ENSG00000287022_AC079841.2,2.003877535,tail
ENSG00000203684_IBA57-DT,2.003428093,tail
ENSG00000262652_AC124283.3,2.00331464,tail
ENSG00000272696_AL359091.4,2.002603345,tail
ENSG00000179477_ALOX12B,2.001475876,tail
ENSG00000211644_IGLV1-51,2.001475876,tail
ENSG00000272732_AC004982.1,2.001155902,tail
ENSG00000272944_AC079834.2,2.000256061,tail
ENSG00000204963_PCDHA7,2.000105115,tail
ENSG00000260750_AC092720.1,1.999401862,tail
ENSG00000272858_Z93930.3,1.999130207,tail
ENSG00000286378_AL713852.2,1.997561378,tail
ENSG00000196353_CPNE4,1.996948654,tail
ENSG00000119535_CSF3R,1.996927108,tail
ENSG00000160161_CILP2,1.996927108,tail
ENSG00000286145_AC068282.1,1.996761825,tail
ENSG00000151023_ENKUR,1.996594692,tail
ENSG00000270118_AC138894.2,1.99619086,tail
ENSG00000268583_AC011466.1,1.995916643,tail
ENSG00000226889_AL359541.1,1.995884317,tail
ENSG00000237343_AC246785.3,1.994959232,tail
ENSG00000122986_HVCN1,1.994377864,tail
ENSG00000162040_HS3ST6,1.994377864,tail
ENSG00000110876_SELPLG,1.99405151,tail
ENSG00000185168_LINC00482,1.993265676,tail
ENSG00000212916_MAP10,1.992080472,tail
ENSG00000260465_AC018557.1,1.990299143,tail
ENSG00000162595_DIRAS3,1.990285009,tail
ENSG00000286785_LINC01622,1.990285009,tail
ENSG00000259687_LINC01220,1.98963695,tail
ENSG00000104368_PLAT,1.988322176,tail
ENSG00000273017_AP000240.1,1.988318697,tail
ENSG00000166736_HTR3A,1.985737035,tail
ENSG00000277496_AL357033.4,1.98469345,tail
ENSG00000105982_RNF32,1.984380777,tail
ENSG00000278704_BX004987.1,1.983951157,tail
ENSG00000271200_AC099791.2,1.983858824,tail
ENSG00000229766_AL021396.1,1.983719812,tail
ENSG00000272905_AC018648.1,1.983143771,tail
ENSG00000229955_Z98749.1,1.98085986,tail
ENSG00000182257_PRR34,1.980334164,tail
ENSG00000101049_SGK2,1.979348871,tail
ENSG00000173557_FAM166C,1.978168195,tail
ENSG00000251666_ZNF346-IT1,1.975916359,tail
ENSG00000152931_PART1,1.97494422,tail
ENSG00000286366_AC005052.2,1.974828172,tail
ENSG00000286881_AL358780.1,1.972494325,tail
ENSG00000159164_SV2A,1.972398444,tail
ENSG00000278434_AC023830.3,1.970802649,tail
ENSG00000143226_FCGR2A,1.969780174,tail
ENSG00000165917_RAPSN,1.969039488,tail
ENSG00000261054_AC036108.2,1.968185289,tail
ENSG00000255052_FAM66D,1.96676114,tail
ENSG00000280213_UCKL1-AS1,1.962409392,tail
ENSG00000198788_MUC2,1.961925365,tail
ENSG00000238287_AL603839.3,1.960528299,tail
ENSG00000273368_AC006566.1,1.959328194,tail
ENSG00000227407_AC245884.1,1.958235159,tail
ENSG00000133048_CHI3L1,1.958032013,tail
ENSG00000262172_AC116025.2,1.956278477,tail
ENSG00000270135_AC078795.3,1.956278477,tail
ENSG00000272024_AC064807.4,1.954982296,tail
ENSG00000233203_DHCR24-DT,1.953644253,tail
ENSG00000015285_WAS,1.951486757,tail
ENSG00000273129_PACERR,1.950824564,tail
ENSG00000261359_PYCARD-AS1,1.94934965,tail
ENSG00000272264_AC009686.2,1.948240305,tail
ENSG00000163364_LINC01116,1.945578233,tail
ENSG00000275450_AL845472.1,1.945087609,tail
ENSG00000259645_AC027237.4,1.943955277,tail
ENSG00000276071_AC074138.1,1.943947941,tail
ENSG00000162641_AKNAD1,1.943689373,tail
ENSG00000272432_AL031432.3,1.943689373,tail
ENSG00000258657_AL136018.1,1.942913921,tail
ENSG00000244491_AL021707.5,1.941975107,tail
ENSG00000158077_NLRP14,1.941652277,tail
ENSG00000145040_UCN2,1.94151306,tail
ENSG00000235888_AF064858.1,1.940786192,tail
ENSG00000269578_AC008764.7,1.940630795,tail
ENSG00000152292_SH2D6,1.940630795,tail
ENSG00000272070_AC005618.1,1.940630795,tail
ENSG00000277268_LHX1-DT,1.940492866,tail
ENSG00000165795_NDRG2,1.93984557,tail
ENSG00000271992_AL354872.2,1.937240328,tail
ENSG00000239906_AL627309.2,1.935829973,tail
ENSG00000279623_AL359697.1,1.935727815,tail
ENSG00000158458_NRG2,1.934618317,tail
ENSG00000140839_CLEC18B,1.932976987,tail
ENSG00000258904_AL157871.5,1.930888427,tail
ENSG00000273711_AC005520.5,1.928503981,tail
ENSG00000073734_ABCB11,1.928237283,tail
ENSG00000235387_SPAAR,1.928205884,tail
ENSG00000287419_AL121929.3,1.926316158,tail
ENSG00000273249_BX649632.1,1.926063595,tail
ENSG00000256116_AP001453.1,1.926063595,tail
ENSG00000267274_AC008770.3,1.926063595,tail
ENSG00000286837_AC087533.1,1.926063595,tail
ENSG00000205838_TTC23L,1.925504215,tail
ENSG00000204644_ZFP57,1.923661936,tail
ENSG00000267338_AP000365.1,1.923661936,tail
ENSG00000230626_AC011005.1,1.923588395,tail
ENSG00000284977_AL160272.1,1.923570777,tail
ENSG00000287338_AL929091.1,1.921767391,tail
ENSG00000230424_EMC1-AS1,1.921767391,tail
ENSG00000227060_LINC00629,1.921767391,tail
ENSG00000155657_TTN,1.921592646,tail
ENSG00000268204_AC008763.1,1.921553554,tail
ENSG00000286659_Z99716.2,1.920724599,tail
ENSG00000224707_E2F3-IT1,1.920244065,tail
ENSG00000227375_DLG1-AS1,1.920084332,tail
ENSG00000258646_AL049780.1,1.919484264,tail
ENSG00000241269_AC093620.1,1.919111733,tail
ENSG00000271967_AL583856.2,1.919111733,tail
ENSG00000287277_AL392086.3,1.919111733,tail
ENSG00000273199_AP000692.2,1.918984474,tail
ENSG00000166342_NETO1,1.918889161,tail
ENSG00000198870_STKLD1,1.918717673,tail
ENSG00000162365_CYP4A22,1.918070377,tail
