baseline_mode,baseline_label,condition_label,comparison_id,window,baseline_rank,median,q25,q75,n_genes,time_h,dox,tam,cpt_level
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,174,-11.0,-20.0,17.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,175,-11.0,-20.0,17.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,176,-11.0,-20.0,0.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,177,-11.0,-20.0,2.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,178,-13.0,-20.0,2.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,179,-13.0,-20.0,2.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,180,-13.0,-24.0,-1.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,181,-13.0,-24.0,2.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,182,-13.0,-25.0,2.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,183,-13.0,-24.0,2.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,184,-13.0,-20.0,21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,185,-13.0,-20.0,21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,186,-9.0,-20.0,21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,187,-13.0,-24.0,21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,188,-9.0,-20.0,22.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,189,-7.0,-20.0,23.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,190,-7.0,-20.0,22.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,191,-7.0,-20.0,21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,192,-7.0,-20.0,21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,193,-9.0,-21.0,19.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,194,-9.0,-21.0,15.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,195,-7.0,-20.0,19.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,196,-6.0,-20.0,19.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,197,-7.0,-20.0,15.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,198,-6.0,-20.0,19.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,199,1.0,-17.0,19.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,200,1.0,-17.0,19.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,201,2.0,-17.0,19.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,202,2.0,-17.0,22.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,203,2.0,-17.0,22.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,204,3.0,-17.0,24.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,205,3.0,-12.0,24.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,206,2.0,-12.0,22.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,207,3.0,-11.0,24.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,208,3.0,-11.0,24.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,209,3.0,-11.0,22.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,210,3.0,-12.0,22.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,211,10.0,-12.0,25.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,212,10.0,-12.0,25.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,213,10.0,-12.0,25.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,214,3.0,-15.0,22.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,215,3.0,-15.0,22.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,216,3.0,-15.0,23.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,217,3.0,-15.0,23.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,218,3.0,-15.0,23.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,219,1.0,-15.0,23.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,220,1.0,-15.0,22.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,221,-6.0,-18.0,22.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,222,-6.0,-23.0,22.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,223,-9.0,-26.0,17.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,224,-9.0,-26.0,19.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,225,-9.0,-26.0,19.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,226,-9.0,-26.0,19.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,227,-9.0,-26.0,12.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,228,-7.0,-24.0,19.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,229,-7.0,-24.0,15.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,230,-6.0,-24.0,15.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,231,1.0,-24.0,15.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,232,1.0,-24.0,15.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,233,1.0,-32.0,15.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,234,-6.0,-32.0,12.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,235,1.0,-32.0,15.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,236,1.0,-32.0,12.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,237,1.0,-32.0,12.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,238,1.0,-32.0,11.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,239,1.0,-33.0,11.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,240,-6.0,-35.0,11.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,241,-7.0,-37.0,10.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,242,-7.0,-45.0,10.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,243,-7.0,-45.0,10.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,244,-7.0,-45.0,10.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,245,-7.0,-45.0,8.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,246,-7.0,-38.0,8.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,247,-7.0,-38.0,8.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,248,-4.0,-37.0,10.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,249,-7.0,-37.0,8.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,250,-4.0,-37.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,251,-4.0,-37.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,252,-4.0,-37.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,253,-12.0,-37.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,254,-12.0,-37.0,8.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,255,-13.0,-37.0,4.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,256,-13.0,-37.0,4.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,257,-13.0,-37.0,2.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,258,-12.0,-36.0,2.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,259,-5.0,-36.0,4.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,260,-5.0,-36.0,4.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,261,-13.0,-37.0,2.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,262,-5.0,-36.0,4.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,263,-13.0,-37.0,4.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,264,-12.0,-36.0,4.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,265,-5.0,-34.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,266,-4.0,-31.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,267,-4.0,-31.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,268,-4.0,-31.0,15.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,269,-2.0,-31.0,15.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,270,2.0,-31.0,27.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,271,4.0,-20.0,30.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,272,4.0,-13.0,30.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,273,4.0,-13.0,30.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,274,4.0,-13.0,30.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,275,4.0,-13.0,32.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,276,4.0,-13.0,32.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,277,2.0,-20.0,32.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,278,4.0,-13.0,32.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,279,4.0,-13.0,32.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,280,6.0,-12.0,32.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,281,6.0,-23.0,32.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,282,6.0,-23.0,32.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,283,9.0,-23.0,32.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,284,6.0,-24.0,32.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,285,6.0,-24.0,32.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,286,9.0,-23.0,40.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,287,6.0,-24.0,40.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,288,6.0,-24.0,40.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,289,6.0,-24.0,40.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,290,4.0,-24.0,32.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,291,4.0,-24.0,26.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,292,4.0,-24.0,26.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,293,-10.0,-24.0,26.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,294,-10.0,-24.0,26.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,295,-10.0,-24.0,13.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,296,-10.0,-24.0,13.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,297,-10.0,-24.0,13.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,298,-12.0,-28.0,13.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,299,-10.0,-28.0,20.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,300,-12.0,-59.0,13.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,301,-10.0,-28.0,13.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,302,-10.0,-24.0,13.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,303,-10.0,-24.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,304,-11.0,-28.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,305,-12.0,-32.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,306,-12.0,-59.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,307,-15.0,-59.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,308,-15.0,-59.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,309,-12.0,-32.0,13.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,310,-15.0,-38.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,311,-15.0,-38.0,6.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,312,-15.0,-32.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,313,-12.0,-28.0,13.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,314,-11.0,-28.0,13.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,315,-11.0,-28.0,13.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,316,-15.0,-28.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,317,-15.0,-32.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,318,-11.0,-32.0,16.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,319,-11.0,-38.0,16.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,320,-15.0,-38.0,16.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,321,-15.0,-38.0,9.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,322,-15.0,-38.0,8.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,323,-15.0,-32.0,8.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,324,-19.0,-38.0,6.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,325,-19.0,-38.0,6.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,326,-22.0,-46.0,6.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,327,-24.0,-49.0,6.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,328,-25.0,-52.0,0.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,329,-24.0,-49.0,8.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,330,-22.0,-49.0,16.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,331,-19.0,-46.0,29.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,332,-19.0,-49.0,29.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,333,-22.0,-52.0,16.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,334,-22.0,-52.0,16.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,335,-19.0,-52.0,16.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,336,-22.0,-55.0,16.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,337,-22.0,-55.0,11.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,338,-24.0,-55.0,10.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,339,-28.0,-65.0,10.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,340,-28.0,-65.0,11.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,341,-28.0,-65.0,24.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,342,-22.0,-65.0,24.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,343,-22.0,-65.0,11.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,344,-11.0,-65.0,11.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,345,-11.0,-74.0,11.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,346,-11.0,-74.0,24.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,347,-28.0,-74.0,24.0,17430,24,None_Dox,MYC,None_CPT
