gene_id,4 h Ctrl,4 h Tam,4 h D,4 h DT,4D_L_CPT,4DT_L_CPT,4D_H_CPT,4DT_H_CPT,24 h Ctrl,24 h Tam,24 h D,24 h DT,24D_L_CPT,24DT_L_CPT,24D_H_CPT,24DT_H_CPT
ENSG00000205413_SAMD9,10.9123632354352,10.595707600590256,10.601573920081211,11.035105419992657,11.020307784202817,11.194984956123541,10.801439446514404,10.666025071311385,10.433257509245095,10.418862930078966,10.462852832213692,10.015878934025658,12.08198662255267,11.431013936676823,11.899346475045423,10.272671535227559
ENSG00000205420_KRT6A,14.673005587239942,14.326675233046027,14.464848499444074,15.31793113495129,14.964642552624465,15.382397571794256,15.187816504682441,14.8687705885194,12.737377055218353,13.877917055595915,14.056593316158677,14.096334283134059,14.813917113916554,14.67565922750877,13.924946486450873,13.19696938799667
ENSG00000205423_CNEP1R1,7.905681647951001,7.708756480078513,7.902098181782113,7.722730742913736,8.597161214780485,8.581569092832723,7.668972466079333,7.148269704170067,7.87343900566686,7.619955725897201,7.744081158185061,7.571146745809523,8.30612566273544,7.846124641722556,8.134024819292105,7.0609207989529565
ENSG00000205426_KRT81,16.140271079705055,16.017002885664688,16.383692090166775,16.165220850828003,16.666912613187492,16.43531072650613,17.092972669585926,16.69756026150702,15.868078149915231,15.602053016937072,15.405128007778075,15.226175573107827,16.293568421399286,15.786148463662041,15.074981771482847,14.735353190724865
ENSG00000205436_EXOC3L4,2.85659513697301,1.4091415456123162,2.2533235693666716,0.833417637035716,0.0,0.8733806992484797,2.7916264810071922,1.8993756443489616,0.9809908552602853,1.7478636573024964,1.8747634384578196,2.504838500929436,2.22468803745335,3.409952438994145,3.1711989322024694,3.8831091142983993
ENSG00000205464_ATP6AP1L,6.102229009930374,6.0737144322951515,6.121878672288403,5.457531307461924,5.761862134747542,5.991981402752861,6.717246430044391,6.625835995016976,6.740948895719233,6.3332855794241,6.6215177973664305,7.389554567116301,5.99430757942008,6.971274164721377,7.22777535504868,7.817900070469115
ENSG00000205476_CCDC85C,11.060670772433578,11.266321399147362,11.388671485965018,11.439302969508994,10.428952057277144,10.514779196944694,9.704355052898764,9.707981061991777,10.615635662907868,11.018659801494879,10.973507129619055,11.120395081517646,10.2193355508472,10.783443917326217,10.395706214668003,10.93236137794393
ENSG00000205488_CALML3-AS1,3.4757865884394614,3.5200636682324604,3.7721076669928673,2.651239586065512,3.29799238711266,4.252861558503405,3.6250322147710667,4.115182416567695,3.211265061468449,3.5328951951267733,3.3630010871087785,3.405043827929158,4.116761969691333,3.5416147147893464,3.857958116804185,3.3051445437221085
ENSG00000205531_NAP1L4,11.678544607889595,11.670293141812405,11.574954312860548,11.65806216123881,11.168239996083209,11.200283921155542,11.8662084087911,11.88837964873657,11.680373424848646,11.585545116493737,11.59290050851342,11.505439277952835,11.641474236676025,11.499395724174203,11.257554307576196,11.393763495347546
ENSG00000205542_TMSB4X,11.909217307314915,11.490838304455774,11.808545795535636,11.96998724449028,12.782379499261719,12.835219371403591,13.3818502259446,13.005424496822307,11.60137032586559,11.354944123078806,11.18556842941705,10.782906807552175,12.96399371816783,12.27668833182473,12.220969201403669,10.229471726417586
