timepoint	condition	x	density
24h	DT_L_CPT	2.1075268817204305	0.05267933862871083
24h	DT_L_CPT	2.1290322580645165	0.05358855185203129
24h	DT_L_CPT	2.1505376344086025	0.05449748225225277
24h	DT_L_CPT	2.1720430107526885	0.055406081611774786
24h	DT_L_CPT	2.1935483870967745	0.05631546818704382
24h	DT_L_CPT	2.2150537634408605	0.057220250278365234
24h	DT_L_CPT	2.2365591397849465	0.058118857663561334
24h	DT_L_CPT	2.2580645161290325	0.05901012612815336
24h	DT_L_CPT	2.2795698924731185	0.05989303764060313
24h	DT_L_CPT	2.3010752688172045	0.06076237673827327
24h	DT_L_CPT	2.3225806451612905	0.061616257118878595
24h	DT_L_CPT	2.3440860215053765	0.062452706875362356
24h	DT_L_CPT	2.3655913978494625	0.06327110377047487
24h	DT_L_CPT	2.3870967741935485	0.0640667591996003
24h	DT_L_CPT	2.4086021505376345	0.06483845981341485
24h	DT_L_CPT	2.4301075268817205	0.06558433490596915
24h	DT_L_CPT	2.4516129032258065	0.06629979764671373
24h	DT_L_CPT	2.4731182795698925	0.06698541400619548
24h	DT_L_CPT	2.4946236559139785	0.06763940382856932
24h	DT_L_CPT	2.5161290322580645	0.06825832390168676
24h	DT_L_CPT	2.537634408602151	0.06884261913737598
24h	DT_L_CPT	2.559139784946237	0.06939222806567004
24h	DT_L_CPT	2.580645161290323	0.06990329862959471
24h	DT_L_CPT	2.602150537634409	0.07037683005372566
24h	DT_L_CPT	2.623655913978495	0.07081427466943896
24h	DT_L_CPT	2.645161290322581	0.0712146116816911
24h	DT_L_CPT	2.666666666666667	0.07157908976155514
24h	DT_L_CPT	2.688172043010753	0.07190601371748981
24h	DT_L_CPT	2.709677419354839	0.07219600689272758
24h	DT_L_CPT	2.731182795698925	0.07245174574926788
24h	DT_L_CPT	2.752688172043011	0.07267134634596015
24h	DT_L_CPT	2.774193548387097	0.07285779870196606
24h	DT_L_CPT	2.795698924731183	0.07301131728848693
24h	DT_L_CPT	2.817204301075269	0.07313150704879391
24h	DT_L_CPT	2.838709677419355	0.0732202468435151
24h	DT_L_CPT	2.860215053763441	0.07328178969512844
24h	DT_L_CPT	2.881720430107527	0.07331573240608448
24h	DT_L_CPT	2.903225806451613	0.07332122353246569
24h	DT_L_CPT	2.924731182795699	0.07330051348223866
24h	DT_L_CPT	2.946236559139785	0.07325495148703229
24h	DT_L_CPT	2.967741935483871	0.07318469335571198
24h	DT_L_CPT	2.9892473118279574	0.07309276917558628
24h	DT_L_CPT	3.0107526881720434	0.0729778945278602
24h	DT_L_CPT	3.0322580645161294	0.07284494153614178
24h	DT_L_CPT	3.0537634408602155	0.07269486042673552
24h	DT_L_CPT	3.0752688172043015	0.07253113151182161
24h	DT_L_CPT	3.0967741935483875	0.07235269251793247
24h	DT_L_CPT	3.1182795698924735	0.07216395005898626
24h	DT_L_CPT	3.1397849462365595	0.0719652107509075
24h	DT_L_CPT	3.1612903225806455	0.07176110289158437
24h	DT_L_CPT	3.1827956989247315	0.0715499985237027
24h	DT_L_CPT	3.2043010752688175	0.07134005094308608
24h	DT_L_CPT	3.2258064516129035	0.07113145259976081
24h	DT_L_CPT	3.2473118279569895	0.0709270912800962
24h	DT_L_CPT	3.2688172043010755	0.07072797181102615
24h	DT_L_CPT	3.2903225806451615	0.07053646340429078
24h	DT_L_CPT	3.3118279569892475	0.07035493821750045
24h	DT_L_CPT	3.3333333333333335	0.07018194741542674
24h	DT_L_CPT	3.3548387096774195	0.07002258490826688
24h	DT_L_CPT	3.3763440860215055	0.06987828417561255
24h	DT_L_CPT	3.3978494623655915	0.06974798968527324
24h	DT_L_CPT	3.4193548387096775	0.06963180067873907
24h	DT_L_CPT	3.440860215053764	0.06952901259337546
24h	DT_L_CPT	3.46236559139785	0.06944023546248353
24h	DT_L_CPT	3.483870967741936	0.0693629111243768
24h	DT_L_CPT	3.505376344086022	0.06929968751934387
24h	DT_L_CPT	3.526881720430108	0.06924955326123647
24h	DT_L_CPT	3.548387096774194	0.0692105093309547
24h	DT_L_CPT	3.56989247311828	0.06918067462019
24h	DT_L_CPT	3.591397849462366	0.06915960631172641
24h	DT_L_CPT	3.612903225806452	0.06914501789504876
24h	DT_L_CPT	3.634408602150538	0.06914070716390451
24h	DT_L_CPT	3.655913978494624	0.06914392580869609
24h	DT_L_CPT	3.67741935483871	0.06915380083703487
24h	DT_L_CPT	3.698924731182796	0.06916989220908479
24h	DT_L_CPT	3.720430107526882	0.06918982600607518
24h	DT_L_CPT	3.741935483870968	0.06921572853238195
24h	DT_L_CPT	3.763440860215054	0.06924931226959484
24h	DT_L_CPT	3.78494623655914	0.06928800325819937
24h	DT_L_CPT	3.806451612903226	0.06933236562539886
24h	DT_L_CPT	3.827956989247312	0.06937909390704919
24h	DT_L_CPT	3.849462365591398	0.06943288658112544
24h	DT_L_CPT	3.870967741935484	0.06949280239810214
24h	DT_L_CPT	3.89247311827957	0.06955708442858322
24h	DT_L_CPT	3.9139784946236564	0.06962439117651949
24h	DT_L_CPT	3.9354838709677424	0.06969366908214748
24h	DT_L_CPT	3.9569892473118284	0.06976769676394005
24h	DT_L_CPT	3.9784946236559144	0.06984386813074771
24h	DT_L_CPT	4.0	0.06992018823147421
24h	DT_L_CPT	4.021505376344086	0.06999365828636249
24h	DT_L_CPT	4.043010752688172	0.07006696818893705
24h	DT_L_CPT	4.064516129032258	0.0701379826877688
24h	DT_L_CPT	4.086021505376344	0.07020449752523769
24h	DT_L_CPT	4.10752688172043	0.07026406567436873
24h	DT_L_CPT	4.129032258064516	0.0703168094699534
24h	DT_L_CPT	4.150537634408603	0.07036280584112836
24h	DT_L_CPT	4.172043010752689	0.07039947300931108
24h	DT_L_CPT	4.193548387096775	0.07042333155013955
24h	DT_L_CPT	4.215053763440861	0.07043820274844523
24h	DT_L_CPT	4.236559139784947	0.0704411534257802
24h	DT_L_CPT	4.258064516129033	0.07043119695090298
24h	DT_L_CPT	4.279569892473119	0.07040671713480423
24h	DT_L_CPT	4.301075268817205	0.0703705768805055
24h	DT_L_CPT	4.322580645161291	0.07032125727287579
24h	DT_L_CPT	4.344086021505377	0.07025717727444436
24h	DT_L_CPT	4.365591397849463	0.07018003744543964
24h	DT_L_CPT	4.387096774193549	0.07008996873690695
24h	DT_L_CPT	4.408602150537635	0.06998596180327352
24h	DT_L_CPT	4.430107526881721	0.06986839351815277
24h	DT_L_CPT	4.451612903225807	0.06974003063003718
24h	DT_L_CPT	4.473118279569893	0.06959840684968469
24h	DT_L_CPT	4.494623655913979	0.06944453599652858
24h	DT_L_CPT	4.516129032258065	0.06928006739756488
24h	DT_L_CPT	4.537634408602151	0.06910377192609579
24h	DT_L_CPT	4.559139784946237	0.06891523918884905
24h	DT_L_CPT	4.580645161290323	0.06871741212664866
24h	DT_L_CPT	4.602150537634409	0.06850747676089543
24h	DT_L_CPT	4.623655913978495	0.06828691884887524
24h	DT_L_CPT	4.645161290322581	0.06805647026719115
24h	DT_L_CPT	4.666666666666667	0.06781441684775576
24h	DT_L_CPT	4.688172043010753	0.06756253099278166
24h	DT_L_CPT	4.709677419354839	0.06730107956155125
24h	DT_L_CPT	4.731182795698925	0.06702790210514084
24h	DT_L_CPT	4.752688172043011	0.06674615987397665
24h	DT_L_CPT	4.774193548387097	0.06645363557896729
24h	DT_L_CPT	4.795698924731183	0.06615168780352434
24h	DT_L_CPT	4.817204301075269	0.06584075854583257
24h	DT_L_CPT	4.838709677419355	0.06551903789438877
24h	DT_L_CPT	4.860215053763441	0.06518983330256453
24h	DT_L_CPT	4.881720430107527	0.06485063946373232
24h	DT_L_CPT	4.903225806451613	0.06450404782083623
24h	DT_L_CPT	4.924731182795699	0.0641486444042229
24h	DT_L_CPT	4.946236559139785	0.06378546940380618
24h	DT_L_CPT	4.967741935483871	0.06341588748868289
24h	DT_L_CPT	4.989247311827957	0.06303845394227461
24h	DT_L_CPT	5.010752688172043	0.06265510262549978
24h	DT_L_CPT	5.032258064516129	0.06226492607147126
24h	DT_L_CPT	5.053763440860216	0.061870396328674124
24h	DT_L_CPT	5.075268817204302	0.06146963655820423
24h	DT_L_CPT	5.096774193548388	0.061065703832755405
24h	DT_L_CPT	5.118279569892474	0.06065738134651094
24h	DT_L_CPT	5.13978494623656	0.06024715339435771
24h	DT_L_CPT	5.161290322580646	0.059833562113263905
24h	DT_L_CPT	5.182795698924732	0.059420369613038385
24h	DT_L_CPT	5.204301075268818	0.05900595263323503
24h	DT_L_CPT	5.225806451612904	0.05859309707009729
24h	DT_L_CPT	5.24731182795699	0.05818256399435242
24h	DT_L_CPT	5.268817204301076	0.057775975937088296
24h	DT_L_CPT	5.290322580645162	0.057375024237850215
24h	DT_L_CPT	5.311827956989248	0.056980350808326474
24h	DT_L_CPT	5.333333333333334	0.05659503980173894
24h	DT_L_CPT	5.35483870967742	0.056219627696415427
24h	DT_L_CPT	5.376344086021506	0.05585764024019289
24h	DT_L_CPT	5.397849462365592	0.05551046803708316
24h	DT_L_CPT	5.419354838709678	0.05518013454173482
24h	DT_L_CPT	5.440860215053764	0.054869662958088296
24h	DT_L_CPT	5.46236559139785	0.054579703528546006
24h	DT_L_CPT	5.483870967741936	0.054313833097279995
24h	DT_L_CPT	5.505376344086022	0.05407406959182102
24h	DT_L_CPT	5.526881720430108	0.05386106146587904
24h	DT_L_CPT	5.548387096774194	0.053677163352213106
24h	DT_L_CPT	5.56989247311828	0.05352447349746758
24h	DT_L_CPT	5.591397849462366	0.053403332542010816
24h	DT_L_CPT	5.612903225806452	0.05331451138376625
24h	DT_L_CPT	5.634408602150538	0.053259411021062866
24h	DT_L_CPT	5.655913978494624	0.053237013377023835
24h	DT_L_CPT	5.67741935483871	0.05324658829786061
24h	DT_L_CPT	5.698924731182796	0.053287523360978514
24h	DT_L_CPT	5.720430107526882	0.053359093030435165
24h	DT_L_CPT	5.741935483870968	0.053458660272945054
24h	DT_L_CPT	5.763440860215054	0.05358411996490157
24h	DT_L_CPT	5.78494623655914	0.053732998465918676
24h	DT_L_CPT	5.806451612903226	0.05390141887619052
24h	DT_L_CPT	5.827956989247312	0.0540870651288546
24h	DT_L_CPT	5.849462365591398	0.05428618207579706
24h	DT_L_CPT	5.870967741935484	0.054494526390766726
24h	DT_L_CPT	5.89247311827957	0.054708756249904074
24h	DT_L_CPT	5.913978494623656	0.05492516416995454
24h	DT_L_CPT	5.935483870967742	0.05514011688584362
24h	DT_L_CPT	5.956989247311828	0.05534998567752706
24h	DT_L_CPT	5.978494623655915	0.055551566353194116
24h	DT_L_CPT	6.000000000000001	0.055742400303086276
24h	DT_L_CPT	6.021505376344087	0.055920067622098925
24h	DT_L_CPT	6.043010752688173	0.056082164238296754
24h	DT_L_CPT	6.064516129032259	0.05622773038334213
24h	DT_L_CPT	6.086021505376345	0.056355029513714724
24h	DT_L_CPT	6.107526881720431	0.05646447416773765
24h	DT_L_CPT	6.129032258064517	0.05655605927233473
24h	DT_L_CPT	6.150537634408603	0.05663014521445588
24h	DT_L_CPT	6.172043010752689	0.05668836382646086
24h	DT_L_CPT	6.193548387096775	0.05673223442562309
24h	DT_L_CPT	6.215053763440861	0.05676377540072384
24h	DT_L_CPT	6.236559139784947	0.056785447028002034
24h	DT_L_CPT	6.258064516129033	0.056799638219656716
24h	DT_L_CPT	6.279569892473119	0.056809807040774034
24h	DT_L_CPT	6.301075268817205	0.05681801461731906
24h	DT_L_CPT	6.322580645161291	0.0568276624188299
24h	DT_L_CPT	6.344086021505377	0.056841939299919375
24h	DT_L_CPT	6.365591397849463	0.056863963507449114
24h	DT_L_CPT	6.387096774193549	0.056895838004564915
24h	DT_L_CPT	6.408602150537635	0.05693986208900222
24h	DT_L_CPT	6.430107526881721	0.05699867767532432
24h	DT_L_CPT	6.451612903225807	0.057073594204085545
24h	DT_L_CPT	6.473118279569893	0.05716637482760197
24h	DT_L_CPT	6.494623655913979	0.05727797110121221
24h	DT_L_CPT	6.516129032258065	0.057409615256065125
24h	DT_L_CPT	6.537634408602151	0.05756159637507918
24h	DT_L_CPT	6.559139784946237	0.05773405958178553
24h	DT_L_CPT	6.580645161290323	0.05792643213485725
24h	DT_L_CPT	6.602150537634409	0.05813875998229905
24h	DT_L_CPT	6.623655913978495	0.058370142755508184
24h	DT_L_CPT	6.645161290322581	0.05861959178409037
24h	DT_L_CPT	6.666666666666667	0.05888508199895671
24h	DT_L_CPT	6.688172043010753	0.059165421964894944
24h	DT_L_CPT	6.709677419354839	0.05945867618394936
24h	DT_L_CPT	6.731182795698925	0.05976303820204638
24h	DT_L_CPT	6.752688172043011	0.0600770232205425
24h	DT_L_CPT	6.774193548387097	0.060397523075517684
24h	DT_L_CPT	6.795698924731183	0.06072272699970327
24h	DT_L_CPT	6.817204301075269	0.061051372828963946
24h	DT_L_CPT	6.838709677419355	0.061380831335349134
24h	DT_L_CPT	6.860215053763441	0.061709719923238884
24h	DT_L_CPT	6.881720430107528	0.062036561624615766
24h	DT_L_CPT	6.903225806451614	0.062360023847693305
24h	DT_L_CPT	6.9247311827957	0.0626795308641174
24h	DT_L_CPT	6.946236559139786	0.06299370616170975
24h	DT_L_CPT	6.967741935483872	0.06330265759382467
24h	DT_L_CPT	6.989247311827958	0.06360677211615388
24h	DT_L_CPT	7.010752688172044	0.06390694735456237
24h	DT_L_CPT	7.03225806451613	0.06420415525014471
24h	DT_L_CPT	7.053763440860216	0.06449935265929861
24h	DT_L_CPT	7.075268817204302	0.06479417699010973
24h	DT_L_CPT	7.096774193548388	0.06509051198438641
24h	DT_L_CPT	7.118279569892474	0.0653897783205827
24h	DT_L_CPT	7.13978494623656	0.06569423329053259
24h	DT_L_CPT	7.161290322580646	0.06600588934267242
24h	DT_L_CPT	7.182795698924732	0.06632581123956141
24h	DT_L_CPT	7.204301075268818	0.06665596770084187
24h	DT_L_CPT	7.225806451612904	0.06699779678274283
24h	DT_L_CPT	7.24731182795699	0.06735208530979485
24h	DT_L_CPT	7.268817204301076	0.06771936932918711
24h	DT_L_CPT	7.290322580645162	0.06809972187132343
24h	DT_L_CPT	7.311827956989248	0.06849419694852088
24h	DT_L_CPT	7.333333333333334	0.0689019524980928
24h	DT_L_CPT	7.35483870967742	0.06932184686597703
24h	DT_L_CPT	7.376344086021506	0.06975370250262616
24h	DT_L_CPT	7.397849462365592	0.07019712040468513
24h	DT_L_CPT	7.419354838709678	0.07065053873056279
24h	DT_L_CPT	7.440860215053764	0.07111314189645133
24h	DT_L_CPT	7.46236559139785	0.07158429618225465
24h	DT_L_CPT	7.483870967741936	0.07206271808001002
24h	DT_L_CPT	7.505376344086022	0.07254877404247177
24h	DT_L_CPT	7.526881720430108	0.0730420946117727
24h	DT_L_CPT	7.548387096774194	0.07354254189118005
24h	DT_L_CPT	7.56989247311828	0.07405078012363409
24h	DT_L_CPT	7.591397849462366	0.07456655783077366
24h	DT_L_CPT	7.612903225806452	0.07509132081965537
24h	DT_L_CPT	7.634408602150538	0.07562678068496699
24h	DT_L_CPT	7.655913978494624	0.07617357493815252
24h	DT_L_CPT	7.67741935483871	0.07673354313995441
24h	DT_L_CPT	7.698924731182796	0.07730907813288719
24h	DT_L_CPT	7.720430107526882	0.07790158536972855
24h	DT_L_CPT	7.741935483870968	0.078514440494701
24h	DT_L_CPT	7.763440860215054	0.07914779633169763
24h	DT_L_CPT	7.78494623655914	0.07980462900106232
24h	DT_L_CPT	7.806451612903227	0.08048732978971808
24h	DT_L_CPT	7.827956989247313	0.08119784595118465
24h	DT_L_CPT	7.849462365591399	0.08193732368527208
24h	DT_L_CPT	7.870967741935485	0.08270900549996796
24h	DT_L_CPT	7.892473118279571	0.08351341076440467
24h	DT_L_CPT	7.913978494623657	0.08435191284800612
24h	DT_L_CPT	7.935483870967743	0.08522565423088399
24h	DT_L_CPT	7.956989247311829	0.08613512830773214
24h	DT_L_CPT	7.978494623655915	0.08708067936095061
24h	DT_L_CPT	8.0	0.08806359380675756
24h	DT_L_CPT	8.021505376344086	0.08908226380692627
24h	DT_L_CPT	8.043010752688172	0.09013680792561109
24h	DT_L_CPT	8.064516129032258	0.0912258148208271
24h	DT_L_CPT	8.086021505376344	0.09234871712168179
24h	DT_L_CPT	8.10752688172043	0.09350274093105013
24h	DT_L_CPT	8.129032258064516	0.09468711929375359
24h	DT_L_CPT	8.150537634408602	0.09589973730807626
24h	DT_L_CPT	8.172043010752688	0.09713697228077837
24h	DT_L_CPT	8.193548387096774	0.09839743468733349
24h	DT_L_CPT	8.21505376344086	0.09967677925005909
24h	DT_L_CPT	8.236559139784946	0.10097315525626929
24h	DT_L_CPT	8.258064516129032	0.10228305164589785
24h	DT_L_CPT	8.27956989247312	0.10360223080141655
24h	DT_L_CPT	8.301075268817206	0.10492814475044146
24h	DT_L_CPT	8.322580645161292	0.1062570773621472
24h	DT_L_CPT	8.344086021505378	0.10758540704220579
24h	DT_L_CPT	8.365591397849464	0.10891076021137543
24h	DT_L_CPT	8.38709677419355	0.11022978284979032
24h	DT_L_CPT	8.408602150537636	0.11153799367395918
24h	DT_L_CPT	8.430107526881722	0.11283365600895738
24h	DT_L_CPT	8.451612903225808	0.1141141015133163
24h	DT_L_CPT	8.473118279569894	0.11537606505026587
24h	DT_L_CPT	8.49462365591398	0.11661758165130959
24h	DT_L_CPT	8.516129032258066	0.117836697491732
24h	DT_L_CPT	8.537634408602152	0.11903200930519474
24h	DT_L_CPT	8.559139784946238	0.12020284223737485
24h	DT_L_CPT	8.580645161290324	0.12134825107730214
24h	DT_L_CPT	8.60215053763441	0.12246721298997693
24h	DT_L_CPT	8.623655913978496	0.12356023707863942
24h	DT_L_CPT	8.645161290322582	0.12462837215110525
24h	DT_L_CPT	8.666666666666668	0.12567306858455352
24h	DT_L_CPT	8.688172043010754	0.1266958410046094
24h	DT_L_CPT	8.70967741935484	0.12769869245530696
24h	DT_L_CPT	8.731182795698926	0.12868462737189348
24h	DT_L_CPT	8.752688172043012	0.12965579821294476
24h	DT_L_CPT	8.774193548387098	0.13061592053635576
24h	DT_L_CPT	8.795698924731184	0.13156845993423769
24h	DT_L_CPT	8.81720430107527	0.1325165188928232
24h	DT_L_CPT	8.838709677419356	0.13346308524101044
24h	DT_L_CPT	8.860215053763442	0.1344115903262411
24h	DT_L_CPT	8.881720430107528	0.13536447883582864
24h	DT_L_CPT	8.903225806451614	0.1363245182561263
24h	DT_L_CPT	8.9247311827957	0.13729453333926947
24h	DT_L_CPT	8.946236559139786	0.13827574828468328
24h	DT_L_CPT	8.967741935483872	0.13926971512795594
24h	DT_L_CPT	8.989247311827958	0.140276267628438
24h	DT_L_CPT	9.010752688172044	0.1412952311520107
24h	DT_L_CPT	9.03225806451613	0.14232560026220203
24h	DT_L_CPT	9.053763440860216	0.14336752498828673
24h	DT_L_CPT	9.075268817204302	0.1444189094334159
24h	DT_L_CPT	9.096774193548388	0.14547821570171865
24h	DT_L_CPT	9.118279569892474	0.14654254642934333
24h	DT_L_CPT	9.13978494623656	0.14760876285758673
24h	DT_L_CPT	9.161290322580646	0.14867384978945108
24h	DT_L_CPT	9.182795698924732	0.1497356542861648
24h	DT_L_CPT	9.204301075268818	0.15079110628742753
24h	DT_L_CPT	9.225806451612904	0.15183674354913193
24h	DT_L_CPT	9.24731182795699	0.15286972370451646
24h	DT_L_CPT	9.268817204301076	0.1538877593282036
24h	DT_L_CPT	9.290322580645162	0.1548880600257159
24h	DT_L_CPT	9.311827956989248	0.15586778895863088
24h	DT_L_CPT	9.333333333333334	0.15682557303819597
24h	DT_L_CPT	9.35483870967742	0.1577598172556255
24h	DT_L_CPT	9.376344086021506	0.15866889579925444
24h	DT_L_CPT	9.397849462365592	0.15955202565152168
24h	DT_L_CPT	9.419354838709678	0.16040852966617444
24h	DT_L_CPT	9.440860215053764	0.16123872786360327
24h	DT_L_CPT	9.46236559139785	0.1620422668035774
24h	DT_L_CPT	9.483870967741936	0.16281995769676916
24h	DT_L_CPT	9.505376344086022	0.16357181341989993
24h	DT_L_CPT	9.526881720430108	0.16429891901803265
24h	DT_L_CPT	9.548387096774194	0.1650028853850661
24h	DT_L_CPT	9.56989247311828	0.16568362821616323
24h	DT_L_CPT	9.591397849462366	0.16634281796184186
24h	DT_L_CPT	9.612903225806452	0.16698153819606504
24h	DT_L_CPT	9.634408602150538	0.16759921032865266
24h	DT_L_CPT	9.655913978494624	0.16819712816412702
24h	DT_L_CPT	9.67741935483871	0.16877485271103837
24h	DT_L_CPT	9.698924731182796	0.16933179323980982
24h	DT_L_CPT	9.720430107526882	0.16986628678074628
24h	DT_L_CPT	9.741935483870968	0.17037657395819056
24h	DT_L_CPT	9.763440860215054	0.17086069077309307
24h	DT_L_CPT	9.78494623655914	0.1713159042993676
24h	DT_L_CPT	9.806451612903226	0.171738534717408
24h	DT_L_CPT	9.827956989247312	0.1721250819165322
24h	DT_L_CPT	9.849462365591398	0.17247198028342994
24h	DT_L_CPT	9.870967741935484	0.17277546565674337
24h	DT_L_CPT	9.89247311827957	0.17303299412844625
24h	DT_L_CPT	9.913978494623656	0.17323996859492402
24h	DT_L_CPT	9.935483870967742	0.17339429092272196
24h	DT_L_CPT	9.956989247311828	0.17349293364068072
24h	DT_L_CPT	9.978494623655914	0.17353519998077718
24h	DT_L_CPT	10.0	0.17351852789263814
24h	DT_L_CPT	10.021505376344086	0.17344446941254435
24h	DT_L_CPT	10.043010752688172	0.17331274331902372
24h	DT_L_CPT	10.064516129032258	0.17312507782737613
24h	DT_L_CPT	10.086021505376344	0.1728838456574443
24h	DT_L_CPT	10.107526881720432	0.17259161990104419
24h	DT_L_CPT	10.129032258064518	0.17225131618627584
24h	DT_L_CPT	10.150537634408604	0.17186682649194476
24h	DT_L_CPT	10.17204301075269	0.1714424583399622
24h	DT_L_CPT	10.193548387096776	0.17098092527994221
24h	DT_L_CPT	10.215053763440862	0.17048642145476542
24h	DT_L_CPT	10.236559139784948	0.16996176074191144
24h	DT_L_CPT	10.258064516129034	0.16940899927386613
24h	DT_L_CPT	10.27956989247312	0.16883144527605873
24h	DT_L_CPT	10.301075268817206	0.16822964531563528
24h	DT_L_CPT	10.322580645161292	0.16760429600450102
24h	DT_L_CPT	10.344086021505378	0.16695534375844887
24h	DT_L_CPT	10.365591397849464	0.16628134598697109
24h	DT_L_CPT	10.38709677419355	0.16558102499568417
24h	DT_L_CPT	10.408602150537636	0.1648539670579896
24h	DT_L_CPT	10.430107526881722	0.16409578966879132
24h	DT_L_CPT	10.451612903225808	0.16330447784517954
24h	DT_L_CPT	10.473118279569894	0.16247719001087707
24h	DT_L_CPT	10.49462365591398	0.1616100440031138
24h	DT_L_CPT	10.516129032258066	0.16070032331343084
24h	DT_L_CPT	10.537634408602152	0.15974468573819856
24h	DT_L_CPT	10.559139784946238	0.15874046924956445
24h	DT_L_CPT	10.580645161290324	0.15768570905834003
24h	DT_L_CPT	10.60215053763441	0.15657887673545762
24h	DT_L_CPT	10.623655913978496	0.1554181056489629
24h	DT_L_CPT	10.645161290322582	0.15420263012972832
24h	DT_L_CPT	10.666666666666668	0.15293241280336542
24h	DT_L_CPT	10.688172043010754	0.1516079562236797
24h	DT_L_CPT	10.70967741935484	0.15022977049290673
24h	DT_L_CPT	10.731182795698926	0.1487991791149058
24h	DT_L_CPT	10.752688172043012	0.14731794538107743
24h	DT_L_CPT	10.774193548387098	0.1457887447095912
24h	DT_L_CPT	10.795698924731184	0.14421377035577898
24h	DT_L_CPT	10.81720430107527	0.14259560319205858
24h	DT_L_CPT	10.838709677419356	0.14093825855971445
24h	DT_L_CPT	10.860215053763442	0.13924389816711713
24h	DT_L_CPT	10.881720430107528	0.1375156283756612
24h	DT_L_CPT	10.903225806451614	0.13575676207466905
24h	DT_L_CPT	10.9247311827957	0.13396925352383382
24h	DT_L_CPT	10.946236559139786	0.1321567407543677
24h	DT_L_CPT	10.967741935483872	0.13032095305943633
24h	DT_L_CPT	10.989247311827958	0.12846501846670588
24h	DT_L_CPT	11.010752688172044	0.12659090434756234
24h	DT_L_CPT	11.03225806451613	0.12470047474779919
24h	DT_L_CPT	11.053763440860216	0.12279554975616368
24h	DT_L_CPT	11.075268817204302	0.12087782976804178
24h	DT_L_CPT	11.096774193548388	0.11894874667688936
24h	DT_L_CPT	11.118279569892474	0.11701064019492903
24h	DT_L_CPT	11.13978494623656	0.11506564946792278
24h	DT_L_CPT	11.161290322580646	0.1131151380531089
24h	DT_L_CPT	11.182795698924732	0.11116072581587874
24h	DT_L_CPT	11.204301075268818	0.1092045530792343
24h	DT_L_CPT	11.225806451612904	0.10724975734238577
24h	DT_L_CPT	11.24731182795699	0.10529924912007957
24h	DT_L_CPT	11.268817204301076	0.10335554605323068
24h	DT_L_CPT	11.290322580645162	0.10142225607497844
24h	DT_L_CPT	11.311827956989248	0.09950275522951563
24h	DT_L_CPT	11.333333333333334	0.09760029368547236
24h	DT_L_CPT	11.35483870967742	0.0957186400513745
24h	DT_L_CPT	11.376344086021506	0.09386128156189764
24h	DT_L_CPT	11.397849462365592	0.09203125229624076
24h	DT_L_CPT	11.419354838709678	0.09023254765965281
24h	DT_L_CPT	11.440860215053764	0.08846717611012687
24h	DT_L_CPT	11.46236559139785	0.08673805995309658
24h	DT_L_CPT	11.483870967741936	0.08504722361238576
24h	DT_L_CPT	11.505376344086022	0.083395975151286
24h	DT_L_CPT	11.526881720430108	0.08178521108959942
24h	DT_L_CPT	11.548387096774194	0.08021428556910912
24h	DT_L_CPT	11.56989247311828	0.07868395510876829
24h	DT_L_CPT	11.591397849462366	0.0771927185398131
24h	DT_L_CPT	11.612903225806452	0.07573816509069806
24h	DT_L_CPT	11.634408602150538	0.0743192400210528
24h	DT_L_CPT	11.655913978494624	0.07293281557326961
24h	DT_L_CPT	11.67741935483871	0.07157555689322795
24h	DT_L_CPT	11.698924731182796	0.07024374534373991
24h	DT_L_CPT	11.720430107526882	0.0689356182438883
24h	DT_L_CPT	11.741935483870968	0.06764675436344049
24h	DT_L_CPT	11.763440860215054	0.06637470627772188
24h	DT_L_CPT	11.78494623655914	0.06511574775607412
24h	DT_L_CPT	11.806451612903226	0.06386735235560495
24h	DT_L_CPT	11.827956989247312	0.06262714297668875
24h	DT_L_CPT	11.849462365591398	0.061392888424327184
24h	DT_L_CPT	11.870967741935484	0.06016306607348054
24h	DT_L_CPT	11.89247311827957	0.05893642914090806
24h	DT_L_CPT	11.913978494623656	0.05771377724944266
24h	DT_L_CPT	11.935483870967744	0.05649357130143245
24h	DT_L_CPT	11.95698924731183	0.05527786659210861
24h	DT_L_CPT	11.978494623655916	0.05406566190214428
24h	DT_L_CPT	12.000000000000002	0.052859090868490846
24h	DT_L_CPT	12.021505376344088	0.05165897887378822
24h	DT_L_CPT	12.043010752688174	0.050467083078129055
24h	DT_L_CPT	12.06451612903226	0.04928472437132069
24h	DT_L_CPT	12.086021505376346	0.04811323562882002
24h	DT_L_CPT	12.107526881720432	0.04695472257346821
24h	DT_L_CPT	12.129032258064518	0.04581025275411527
24h	DT_L_CPT	12.150537634408604	0.04468128310917263
24h	DT_L_CPT	12.17204301075269	0.04356884088025775
24h	DT_L_CPT	12.193548387096776	0.042474692542629124
24h	DT_L_CPT	12.215053763440862	0.04139982926092892
24h	DT_L_CPT	12.236559139784948	0.040345002623391135
24h	DT_L_CPT	12.258064516129034	0.03931127761165425
24h	DT_L_CPT	12.27956989247312	0.0382991616679844
24h	DT_L_CPT	12.301075268817206	0.037309458800965714
24h	DT_L_CPT	12.322580645161292	0.036342778478515046
24h	DT_L_CPT	12.344086021505378	0.03539996408183588
24h	DT_L_CPT	12.365591397849464	0.03448126311779437
24h	DT_L_CPT	12.38709677419355	0.033587377608378516
24h	DT_L_CPT	12.408602150537636	0.03271824316031957
24h	DT_L_CPT	12.430107526881722	0.0318747248057701
