contrast_id	timepoint	numerator	denominator	x	delta_density
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	20.752688172043012	-4.241682136822805e-06
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	20.7741935483871	-3.5651079400602545e-06
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	20.795698924731184	-2.971037486106204e-06
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	20.81720430107527	-2.4551510341440742e-06
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	20.838709677419356	-2.011932737887262e-06
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	20.860215053763444	-1.6350896219718386e-06
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	20.881720430107528	-1.3179160226728648e-06
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	20.903225806451616	-1.053598138187022e-06
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	20.9247311827957	-8.354575488061982e-07
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	20.946236559139788	-6.571359594796889e-07
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	20.967741935483872	-5.127259441254333e-07
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	20.98924731182796	-3.968541604399426e-07
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.010752688172044	-3.047244364185167e-07
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.03225806451613	-2.3212842057680163e-07
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.053763440860216	-1.7543127012514513e-07
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.075268817204304	-1.3153926182562617e-07
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.096774193548388	-9.785537805472266e-08
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.118279569892476	-9.81112316172109e-08
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.13978494623656	-7.110907232556416e-08
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.161290322580648	-5.115848204101933e-08
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.182795698924732	-3.6533950660177e-08
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.20430107526882	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.225806451612904	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.24731182795699	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.268817204301076	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.290322580645164	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.311827956989248	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.333333333333336	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.35483870967742	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.376344086021508	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.397849462365592	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.41935483870968	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.440860215053764	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.46236559139785	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.483870967741936	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.505376344086024	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.526881720430108	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.548387096774196	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.56989247311828	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.591397849462368	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.612903225806452	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.63440860215054	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.655913978494624	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.67741935483871	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.698924731182796	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.720430107526884	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.741935483870968	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.763440860215056	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.78494623655914	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.806451612903228	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.827956989247312	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.8494623655914	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.870967741935484	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.89247311827957	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.913978494623656	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.935483870967744	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.956989247311828	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	21.978494623655916	0.0
DT_L_CPT_vs_D_L_CPT_24h	24h	DT_L_CPT	D_L_CPT	22.0	0.0
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.0	-0.01053288988668834
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.021505376344086023	-0.010672116255311278
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.043010752688172046	-0.010765282748198622
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.06451612903225806	-0.010815537010665883
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.08602150537634409	-0.010830303170002348
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.10752688172043012	-0.010814526255155008
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.12903225806451613	-0.010774817217220406
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.15053763440860216	-0.010718299383332307
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.17204301075268819	-0.010651996007822587
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.19354838709677422	-0.010582826087389453
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.21505376344086025	-0.010518068572315657
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.23655913978494625	-0.010462021919830674
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.25806451612903225	-0.010422139535634064
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.2795698924731183	-0.010398759635211434
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.3010752688172043	-0.010398298359974514
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.32258064516129037	-0.0104186376871243
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.34408602150537637	-0.010462809091514227
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.3655913978494624	-0.010528974962561138
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.38709677419354843	-0.010616485609547012
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.40860215053763443	-0.010720704348133624
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.4301075268817205	-0.01084385780315238
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.4516129032258065	-0.010981931641866718
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.4731182795698925	-0.011131733734818992
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.49462365591397855	-0.011292996815560943
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.5161290322580645	-0.011460927051495366
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.5376344086021506	-0.01163750949029265
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.5591397849462366	-0.011818998787240863
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.5806451612903226	-0.0120048111289591
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.6021505376344086	-0.012196172562176668
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.6236559139784946	-0.012393073530838905
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.6451612903225807	-0.01259653054574289
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.6666666666666667	-0.012805794737312776
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.6881720430107527	-0.013024389225303273
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.7096774193548387	-0.013254716076072717
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.7311827956989247	-0.013497275323278154
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.7526881720430109	-0.013750777724542747
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.7741935483870969	-0.014018862312158988
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.7956989247311829	-0.01430007747892814
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.8172043010752689	-0.014594829167266692
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.8387096774193549	-0.014903125041801102
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.860215053763441	-0.015224630673802253
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.881720430107527	-0.015559231203448494
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.903225806451613	-0.01590215712316894
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.924731182795699	-0.016256938322709424
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.946236559139785	-0.016622292830911902
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.967741935483871	-0.01699491381984612
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	0.9892473118279571	-0.017372731630030815
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.010752688172043	-0.017751738732694398
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.032258064516129	-0.01813670978864558
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.0537634408602152	-0.01852237254359028
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.0752688172043012	-0.01890773886131325
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.0967741935483872	-0.01928582879994083
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.1182795698924732	-0.019662849975289505
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.1397849462365592	-0.020033124359089858
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.1612903225806452	-0.020394759210004186
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.1827956989247312	-0.020746229623577375
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.2043010752688172	-0.0210859193434764
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.2258064516129032	-0.02141270938345953
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.2473118279569892	-0.02172547014968782
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.2688172043010755	-0.022017809977124405
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.2903225806451615	-0.02229597217582649
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.3118279569892475	-0.02255587794362722
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.3333333333333335	-0.022797358680108855
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.3548387096774195	-0.02302002386999358
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.3763440860215055	-0.023223889298804617
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.3978494623655915	-0.02340846051665159
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.4193548387096775	-0.02357174871663856
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.4408602150537635	-0.02371567131076282
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.4623655913978495	-0.023842472628200544
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.4838709677419355	-0.023951420900054213
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.5053763440860217	-0.02404402600440789
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.5268817204301077	-0.024119355910216987
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.5483870967741937	-0.02418010369253466
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.5698924731182797	-0.02422144633351383
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.5913978494623657	-0.024250745383063835
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.6129032258064517	-0.024269494138751145
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.6344086021505377	-0.02427699007124142
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.6559139784946237	-0.024273298095179703
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.6774193548387097	-0.024260655874939
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.6989247311827957	-0.02423662750088994
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.720430107526882	-0.024210911285616036
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.741935483870968	-0.02418305471392165
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.763440860215054	-0.024153602640689737
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.78494623655914	-0.024125922179685694
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.806451612903226	-0.02409808174323041
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.827956989247312	-0.024080076433624434
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.849462365591398	-0.02407173968607755
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.870967741935484	-0.02407384621156925
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.89247311827957	-0.02408981212737238
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.913978494623656	-0.024114444357186647
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.935483870967742	-0.024160038344825302
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.9569892473118282	-0.024219715851483782
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	1.9784946236559142	-0.024297220434923557
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.0	-0.024389550624492495
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.021505376344086	-0.02448943514981696
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.043010752688172	-0.024603045216908412
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.064516129032258	-0.024723495747946543
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.0860215053763445	-0.02484464939578465
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.1075268817204305	-0.02495858612642895
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.1290322580645165	-0.02506528410107764
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.1505376344086025	-0.025155620721276938
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.1720430107526885	-0.025222746647825922
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.1935483870967745	-0.025259000926660814
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.2150537634408605	-0.02525376293414377
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.2365591397849465	-0.025206300691632745
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.2580645161290325	-0.02510437689433994
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.2795698924731185	-0.024941437251506958
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.3010752688172045	-0.024713660285907206
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.3225806451612905	-0.024418095541631032
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.3440860215053765	-0.02404668740458578
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.3655913978494625	-0.0235951178294894
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.3870967741935485	-0.023066906058354784
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.4086021505376345	-0.022461089671790085
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.4301075268817205	-0.02177433841938075
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.4516129032258065	-0.021010340375589624
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.4731182795698925	-0.020176637388650623
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.4946236559139785	-0.019276406903933986
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.5161290322580645	-0.01831575471125589
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.537634408602151	-0.017304350126062087
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.559139784946237	-0.016252536167956584
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.580645161290323	-0.015166100853494832
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.602150537634409	-0.014059211068409593
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.623655913978495	-0.012941486026959409
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.645161290322581	-0.011819395353684758
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.666666666666667	-0.010710161527269862
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.688172043010753	-0.0096188596148125
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.709677419354839	-0.00855196833155912
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.731182795698925	-0.007522974277242342
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.752688172043011	-0.006539249160853994
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.774193548387097	-0.005601653980575355
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.795698924731183	-0.004720699679491153
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.817204301075269	-0.003895192959752075
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.838709677419355	-0.0031300132870131087
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.860215053763441	-0.0024236170134042806
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.881720430107527	-0.0017723741104736096
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.903225806451613	-0.0011813785833306861
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.924731182795699	-0.0006385068469703797
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.946236559139785	-0.00014489659278249523
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.967741935483871	0.0003039747574360152
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	2.9892473118279574	0.000715385001047078
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.0107526881720434	0.0010913509742164068
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.0322580645161294	0.0014405241066333119
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.0537634408602155	0.0017660054549792636
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.0752688172043015	0.0020759889813008053
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.0967741935483875	0.002367916479306037
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.1182795698924735	0.002657627340454688
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.1397849462365595	0.0029400456457001622
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.1612903225806455	0.003221208323988617
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.1827956989247315	0.0035002406071083514
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.2043010752688175	0.003782854061242777
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.2258064516129035	0.0040671119958432395
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.2473118279569895	0.004356658488790577
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.2688172043010755	0.004643767210151764
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.2903225806451615	0.004938850154175639
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.3118279569892475	0.005233624184888749
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.3333333333333335	0.005530694554542803
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.3548387096774195	0.005825304049816418
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.3763440860215055	0.0061177023628698896
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.3978494623655915	0.006404054637915865
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.4193548387096775	0.006683612654732815
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.440860215053764	0.006955488040505803
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.46236559139785	0.007217952272752445
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.483870967741936	0.007470034987048402
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.505376344086022	0.007708892915227014
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.526881720430108	0.007935209126616091
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.548387096774194	0.008145601667542371
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.56989247311828	0.008336479304468694
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.591397849462366	0.008517692035694482
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.612903225806452	0.008683855138326618
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.634408602150538	0.008833317117117157
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.655913978494624	0.008969328956797556
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.67741935483871	0.009091300959723839
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.698924731182796	0.009196362494601512
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.720430107526882	0.009294954504344921
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.741935483870968	0.009384233512127263
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.763440860215054	0.00946339919971266
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.78494623655914	0.009534121609854215
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.806451612903226	0.009596551102025092
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.827956989247312	0.009658704770383664
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.849462365591398	0.0097180531523898
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.870967741935484	0.009773969458408138
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.89247311827957	0.009829896215083275
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.9139784946236564	0.009882645853471705
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.9354838709677424	0.009941116450967347
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.9569892473118284	0.010001421137558836
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	3.9784946236559144	0.0100645014636295
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.0	0.010130303271617527
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.021505376344086	0.010195886684490174
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.043010752688172	0.010269325456608774
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.064516129032258	0.01034608977872177
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.086021505376344	0.0104265588922383
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.10752688172043	0.010507897531297036
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.129032258064516	0.010595810296956013
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.150537634408603	0.010685731129018869
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.172043010752689	0.010778118100625317
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.193548387096775	0.01087188419804784
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.215053763440861	0.010964334409381549
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.236559139784947	0.011059813975679011
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.258064516129033	0.011153645548845681
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.279569892473119	0.011242886433725091
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.301075268817205	0.01133189732654924
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.322580645161291	0.011416869301553154
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.344086021505377	0.01149573653890533
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.365591397849463	0.011566053172990358
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.387096774193549	0.01163162989880731
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.408602150537635	0.011687446465262576
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.430107526881721	0.01173222361544625
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.451612903225807	0.01176432364553335
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.473118279569893	0.01178549141495383
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.494623655913979	0.011793819564361145
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.516129032258065	0.011785167694953282
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.537634408602151	0.011764793934244192
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.559139784946237	0.01172948844433027
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.580645161290323	0.011677932712718532
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.602150537634409	0.011614063451188157
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.623655913978495	0.011536871912500822
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.645161290322581	0.011445151693561341
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.666666666666667	0.011344535466981442
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.688172043010753	0.011234170517928
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.709677419354839	0.011113816271296192
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.731182795698925	0.010989795602355718
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.752688172043011	0.010862423331770343
D_H_CPT_vs_D_24h	24h	D_H_CPT	D	4.774193548387097	0.010731410131989472
