gene_id	log_expression	timepoint	condition
ENSG00000105618_PRPF31	10.342012768502936	24h	DT_L_CPT
ENSG00000105619_TFPT	7.436363146075848	24h	DT_L_CPT
ENSG00000105639_JAK3	3.4757698924993563	24h	DT_L_CPT
ENSG00000105640_RPL18A	14.183261976867005	24h	DT_L_CPT
ENSG00000105643_ARRDC2	10.404546508805446	24h	DT_L_CPT
ENSG00000105647_PIK3R2	11.53070629701013	24h	DT_L_CPT
ENSG00000105649_RAB3A	7.261615976462242	24h	DT_L_CPT
ENSG00000105650_PDE4C	6.544454572882701	24h	DT_L_CPT
ENSG00000105655_ISYNA1	7.056932708718055	24h	DT_L_CPT
ENSG00000105656_ELL	9.635055633874792	24h	DT_L_CPT
ENSG00000105662_CRTC1	9.22841095403513	24h	DT_L_CPT
ENSG00000105669_COPE	10.817016434479788	24h	DT_L_CPT
ENSG00000105671_DDX49	9.68430505527196	24h	DT_L_CPT
ENSG00000105672_ETV2	2.6088183038270296	24h	DT_L_CPT
ENSG00000105676_ARMC6	9.94676391480224	24h	DT_L_CPT
ENSG00000105677_TMEM147	10.853505538382086	24h	DT_L_CPT
ENSG00000105698_USF2	10.57495663992807	24h	DT_L_CPT
ENSG00000105699_LSR	12.18654895520044	24h	DT_L_CPT
ENSG00000105700_KXD1	10.180765071271546	24h	DT_L_CPT
ENSG00000105701_FKBP8	11.635760964680594	24h	DT_L_CPT
ENSG00000105705_SUGP1	9.782447301428078	24h	DT_L_CPT
ENSG00000105708_ZNF14	5.877900052301089	24h	DT_L_CPT
ENSG00000105711_SCN1B	2.4738206566881953	24h	DT_L_CPT
ENSG00000105717_PBX4	6.77225646416843	24h	DT_L_CPT
ENSG00000105722_ERF	10.48391817683626	24h	DT_L_CPT
ENSG00000105723_GSK3A	10.545724436326676	24h	DT_L_CPT
ENSG00000105726_ATP13A1	11.565947074363002	24h	DT_L_CPT
ENSG00000105732_ZNF574	9.389930548501061	24h	DT_L_CPT
ENSG00000105737_GRIK5	4.663092914293552	24h	DT_L_CPT
ENSG00000105738_SIPA1L3	11.235851987269015	24h	DT_L_CPT
ENSG00000105750_ZNF85	7.162417238939295	24h	DT_L_CPT
ENSG00000105755_ETHE1	9.252046902151884	24h	DT_L_CPT
ENSG00000105767_CADM4	5.984966345382911	24h	DT_L_CPT
ENSG00000105771_SMG9	10.360284624259972	24h	DT_L_CPT
ENSG00000105778_AVL9	10.227212189692954	24h	DT_L_CPT
ENSG00000105792_CFAP69	6.6157643782817175	24h	DT_L_CPT
ENSG00000105793_GTPBP10	9.231863373539467	24h	DT_L_CPT
ENSG00000105808_RASA4	9.050314257107685	24h	DT_L_CPT
ENSG00000105810_CDK6	10.912408289629406	24h	DT_L_CPT
ENSG00000105819_PMPCB	10.385889556365157	24h	DT_L_CPT
ENSG00000105821_DNAJC2	10.200488319078575	24h	DT_L_CPT
ENSG00000105829_BET1	7.843295803915577	24h	DT_L_CPT
ENSG00000105835_NAMPT	12.011705716689443	24h	DT_L_CPT
ENSG00000105849_TWISTNB	9.504857579134613	24h	DT_L_CPT
ENSG00000105852_PON3	5.788977288513176	24h	DT_L_CPT
ENSG00000105854_PON2	11.528923519492736	24h	DT_L_CPT
ENSG00000105855_ITGB8	12.465888963939742	24h	DT_L_CPT
ENSG00000105856_HBP1	9.618430525933295	24h	DT_L_CPT
ENSG00000105865_DUS4L	7.845464360720574	24h	DT_L_CPT
ENSG00000105866_SP4	7.379147894434548	24h	DT_L_CPT
ENSG00000105875_WDR91	8.831402535380562	24h	DT_L_CPT
ENSG00000105877_DNAH11	10.592323503477441	24h	DT_L_CPT
ENSG00000105879_CBLL1	9.472987037607844	24h	DT_L_CPT
ENSG00000105887_MTPN	11.451155854815505	24h	DT_L_CPT
ENSG00000105926_MPP6	9.381858645139038	24h	DT_L_CPT
ENSG00000105928_GSDME	5.081129412429244	24h	DT_L_CPT
ENSG00000105929_ATP6V0A4	4.1035376838979865	24h	DT_L_CPT
ENSG00000105939_ZC3HAV1	10.695918371481417	24h	DT_L_CPT
ENSG00000105948_TTC26	7.726245714946827	24h	DT_L_CPT
ENSG00000105953_OGDH	11.66101054425034	24h	DT_L_CPT
ENSG00000105963_ADAP1	9.816437424376323	24h	DT_L_CPT
ENSG00000105968_H2AFV	10.40760982687294	24h	DT_L_CPT
ENSG00000105971_CAV2	11.56350282778975	24h	DT_L_CPT
ENSG00000105974_CAV1	12.499958276321054	24h	DT_L_CPT
ENSG00000105976_MET	12.10780196087493	24h	DT_L_CPT
ENSG00000105982_RNF32	2.190627645284078	24h	DT_L_CPT
ENSG00000105983_LMBR1	10.135246450339885	24h	DT_L_CPT
ENSG00000105991_HOXA1	7.719142986438989	24h	DT_L_CPT
ENSG00000105993_DNAJB6	10.880837060740069	24h	DT_L_CPT
ENSG00000105996_HOXA2	6.557387188725529	24h	DT_L_CPT
ENSG00000105997_HOXA3	8.662576536490455	24h	DT_L_CPT
ENSG00000106003_LFNG	8.535795308604657	24h	DT_L_CPT
ENSG00000106004_HOXA5	8.613452609361968	24h	DT_L_CPT
ENSG00000106006_HOXA6	6.183735310714808	24h	DT_L_CPT
ENSG00000106009_BRAT1	10.855700432098516	24h	DT_L_CPT
ENSG00000106012_IQCE	10.437321437396957	24h	DT_L_CPT
ENSG00000106025_TSPAN12	8.456690925148378	24h	DT_L_CPT
ENSG00000106028_SSBP1	10.42409121178008	24h	DT_L_CPT
ENSG00000106049_HIBADH	9.486530435808909	24h	DT_L_CPT
ENSG00000106052_TAX1BP1	10.877648133095505	24h	DT_L_CPT
ENSG00000106066_CPVL	8.17870220340531	24h	DT_L_CPT
ENSG00000106069_CHN2	5.06418227010668	24h	DT_L_CPT
ENSG00000106070_GRB10	8.509967176820032	24h	DT_L_CPT
ENSG00000106077_ABHD11	9.519724368965537	24h	DT_L_CPT
ENSG00000106078_COBL	6.289859283908323	24h	DT_L_CPT
ENSG00000106080_FKBP14	9.431643532554494	24h	DT_L_CPT
ENSG00000106086_PLEKHA8	9.856922104146546	24h	DT_L_CPT
ENSG00000106089_STX1A	9.449214442402365	24h	DT_L_CPT
ENSG00000106100_NOD1	8.555854117728389	24h	DT_L_CPT
ENSG00000106105_GARS	11.17840638694882	24h	DT_L_CPT
ENSG00000106123_EPHB6	7.439177940105224	24h	DT_L_CPT
ENSG00000106125_MINDY4	9.169480545518876	24h	DT_L_CPT
ENSG00000106144_CASP2	10.611547915715207	24h	DT_L_CPT
ENSG00000106153_CHCHD2	11.643818367807834	24h	DT_L_CPT
ENSG00000106211_HSPB1	13.2630560989302	24h	DT_L_CPT
ENSG00000106244_PDAP1	10.673347908333671	24h	DT_L_CPT
ENSG00000106245_BUD31	9.096972955203446	24h	DT_L_CPT
ENSG00000106246_PTCD1	9.480609236153146	24h	DT_L_CPT
ENSG00000106258_CYP3A5	2.467331164978225	24h	DT_L_CPT
ENSG00000106261_ZKSCAN1	12.209203612440982	24h	DT_L_CPT
ENSG00000106263_EIF3B	12.860502839130284	24h	DT_L_CPT
ENSG00000106266_SNX8	9.374569992900073	24h	DT_L_CPT
ENSG00000106268_NUDT1	7.423281043666102	24h	DT_L_CPT
ENSG00000106290_TAF6	10.188927077993004	24h	DT_L_CPT
ENSG00000106299_WASL	10.49546765740503	24h	DT_L_CPT
ENSG00000106302_HYAL4	2.324874402200848	24h	DT_L_CPT
ENSG00000106305_AIMP2	9.43183685669143	24h	DT_L_CPT
ENSG00000106328_FSCN3	4.005409315497119	24h	DT_L_CPT
ENSG00000106330_MOSPD3	7.542835690541361	24h	DT_L_CPT
ENSG00000106333_PCOLCE	6.408138571070253	24h	DT_L_CPT
ENSG00000106336_FBXO24	4.111883020536344	24h	DT_L_CPT
ENSG00000106344_RBM28	11.275611892732153	24h	DT_L_CPT
ENSG00000106346_USP42	9.218517895548768	24h	DT_L_CPT
ENSG00000106348_IMPDH1	11.55496221425358	24h	DT_L_CPT
ENSG00000106351_AGFG2	10.09009865809845	24h	DT_L_CPT
ENSG00000106355_LSM5	9.099270103420823	24h	DT_L_CPT
ENSG00000106366_SERPINE1	10.195773315354046	24h	DT_L_CPT
ENSG00000106367_AP1S1	10.817984456050645	24h	DT_L_CPT
ENSG00000106392_C1GALT1	9.509313187909092	24h	DT_L_CPT
ENSG00000106397_PLOD3	11.333074585983885	24h	DT_L_CPT
ENSG00000106399_RPA3	8.215589105415658	24h	DT_L_CPT
ENSG00000106400_ZNHIT1	9.982339030341741	24h	DT_L_CPT
ENSG00000106404_CLDN15	8.34567921452099	24h	DT_L_CPT
ENSG00000106415_GLCCI1	9.076609475522517	24h	DT_L_CPT
ENSG00000106443_PHF14	10.37883352733791	24h	DT_L_CPT
ENSG00000106459_NRF1	8.24998720470275	24h	DT_L_CPT
ENSG00000106460_TMEM106B	10.321733215422087	24h	DT_L_CPT
ENSG00000106462_EZH2	9.87558974000386	24h	DT_L_CPT
ENSG00000106477_CEP41	7.864924983055934	24h	DT_L_CPT
ENSG00000106479_ZNF862	9.64572369969045	24h	DT_L_CPT
ENSG00000106484_MEST	10.486363022996494	24h	DT_L_CPT
ENSG00000106524_ANKMY2	7.849368817306369	24h	DT_L_CPT
ENSG00000106526_ACTR3C	10.004203285226206	24h	DT_L_CPT
ENSG00000106537_TSPAN13	9.822022644705184	24h	DT_L_CPT
ENSG00000106538_RARRES2	4.5456842728952855	24h	DT_L_CPT
ENSG00000106541_AGR2	11.232326158357132	24h	DT_L_CPT
ENSG00000106546_AHR	11.535441443366759	24h	DT_L_CPT
ENSG00000106554_CHCHD3	9.088241818715645	24h	DT_L_CPT
ENSG00000106571_GLI3	8.857513636127294	24h	DT_L_CPT
ENSG00000106588_PSMA2	10.630577782290883	24h	DT_L_CPT
ENSG00000106591_MRPL32	10.084355128641109	24h	DT_L_CPT
ENSG00000106603_COA1	9.921024745311671	24h	DT_L_CPT
ENSG00000106605_BLVRA	8.575004942335093	24h	DT_L_CPT
ENSG00000106608_URGCP	10.70613179647692	24h	DT_L_CPT
ENSG00000106609_TMEM248	10.823895357069777	24h	DT_L_CPT
ENSG00000106615_RHEB	10.219988499500696	24h	DT_L_CPT
ENSG00000106617_PRKAG2	10.973969683401155	24h	DT_L_CPT
ENSG00000106624_AEBP1	1.0107950880648022	24h	DT_L_CPT
ENSG00000106628_POLD2	11.594877728675467	24h	DT_L_CPT
ENSG00000106635_BCL7B	9.353752910811863	24h	DT_L_CPT
ENSG00000106636_YKT6	10.95840822223841	24h	DT_L_CPT
ENSG00000106638_TBL2	9.936601984068231	24h	DT_L_CPT
ENSG00000106665_CLIP2	6.496206836086881	24h	DT_L_CPT
ENSG00000106682_EIF4H	12.632772392878017	24h	DT_L_CPT
ENSG00000106683_LIMK1	10.206571325068	24h	DT_L_CPT
ENSG00000106686_SPATA6L	7.752144733215224	24h	DT_L_CPT
ENSG00000106688_SLC1A1	6.839976185424969	24h	DT_L_CPT
ENSG00000106692_FKTN	9.417917786768815	24h	DT_L_CPT
ENSG00000106701_FSD1L	7.99784089909959	24h	DT_L_CPT
ENSG00000106714_CNTNAP3	8.84730072249882	24h	DT_L_CPT
ENSG00000106723_SPIN1	10.462585894322428	24h	DT_L_CPT
ENSG00000106733_NMRK1	8.122269602764169	24h	DT_L_CPT
ENSG00000106771_TMEM245	10.984301420956905	24h	DT_L_CPT
ENSG00000106772_PRUNE2	6.849274844822933	24h	DT_L_CPT
ENSG00000106780_MEGF9	9.184164356136032	24h	DT_L_CPT
ENSG00000106785_TRIM14	10.878109632285613	24h	DT_L_CPT
ENSG00000106789_CORO2A	9.368255248333979	24h	DT_L_CPT
ENSG00000106799_TGFBR1	9.893878580819628	24h	DT_L_CPT
ENSG00000106803_SEC61B	9.72695927763349	24h	DT_L_CPT
ENSG00000106804_C5	5.592035024414664	24h	DT_L_CPT
ENSG00000106823_ECM2	3.272781490000792	24h	DT_L_CPT
ENSG00000106829_TLE4	8.726029841001624	24h	DT_L_CPT
ENSG00000106852_LHX6	0.0	24h	DT_L_CPT
ENSG00000106853_PTGR1	8.94940013057576	24h	DT_L_CPT
ENSG00000106868_SUSD1	7.5785948751969565	24h	DT_L_CPT
ENSG00000106948_AKNA	8.717645031772395	24h	DT_L_CPT
ENSG00000106976_DNM1	8.053517756417016	24h	DT_L_CPT
ENSG00000106991_ENG	10.308391096612414	24h	DT_L_CPT
ENSG00000106992_AK1	10.33381084586251	24h	DT_L_CPT
ENSG00000106993_CDC37L1	8.648573718429773	24h	DT_L_CPT
ENSG00000107014_RLN2	3.773500611380243	24h	DT_L_CPT
ENSG00000107018_RLN1	2.206300666035725	24h	DT_L_CPT
ENSG00000107020_PLGRKT	6.844274917906839	24h	DT_L_CPT
ENSG00000107021_TBC1D13	9.185400484221976	24h	DT_L_CPT
ENSG00000107036_RIC1	10.695943178851666	24h	DT_L_CPT
ENSG00000107077_KDM4C	10.284601033823801	24h	DT_L_CPT
ENSG00000107099_DOCK8	9.473854515311515	24h	DT_L_CPT
ENSG00000107104_KANK1	11.872905274416897	24h	DT_L_CPT
ENSG00000107105_ELAVL2	6.663379483261463	24h	DT_L_CPT
ENSG00000107130_NCS1	10.253142840692991	24h	DT_L_CPT
ENSG00000107140_TESK1	9.236730232000834	24h	DT_L_CPT
ENSG00000107159_CA9	6.976921348558172	24h	DT_L_CPT
ENSG00000107164_FUBP3	10.564069318622366	24h	DT_L_CPT
ENSG00000107175_CREB3	9.133549529032486	24h	DT_L_CPT
ENSG00000107185_RGP1	10.965702542291963	24h	DT_L_CPT
ENSG00000107187_LHX3	0.0	24h	DT_L_CPT
ENSG00000107201_DDX58	9.427142555016855	24h	DT_L_CPT
ENSG00000107223_EDF1	11.048205169829805	24h	DT_L_CPT
ENSG00000107242_PIP5K1B	6.446167005367476	24h	DT_L_CPT
ENSG00000107249_GLIS3	4.9265064482998415	24h	DT_L_CPT
ENSG00000107262_BAG1	12.064306617674518	24h	DT_L_CPT
ENSG00000107263_RAPGEF1	10.54858834869582	24h	DT_L_CPT
ENSG00000107281_NPDC1	11.332319615298081	24h	DT_L_CPT
ENSG00000107290_SETX	11.298541945169987	24h	DT_L_CPT
ENSG00000107317_PTGDS	3.9662964049448215	24h	DT_L_CPT
ENSG00000107331_ABCA2	11.31556587097787	24h	DT_L_CPT
ENSG00000107338_SHB	9.42374992788398	24h	DT_L_CPT
ENSG00000107341_UBE2R2	10.438617671716218	24h	DT_L_CPT
ENSG00000107362_ABHD17B	8.142394123537764	24h	DT_L_CPT
ENSG00000107371_EXOSC3	9.261554534674474	24h	DT_L_CPT
ENSG00000107372_ZFAND5	11.074878080535365	24h	DT_L_CPT
ENSG00000107404_DVL1	11.053163421100038	24h	DT_L_CPT
ENSG00000107438_PDLIM1	11.288735716408707	24h	DT_L_CPT
ENSG00000107443_CCNJ	8.834838589789209	24h	DT_L_CPT
ENSG00000107485_GATA3	10.264185834783152	24h	DT_L_CPT
ENSG00000107521_HPS1	10.352701028400293	24h	DT_L_CPT
ENSG00000107537_PHYH	8.998486544200553	24h	DT_L_CPT
ENSG00000107551_RASSF4	4.521055947581299	24h	DT_L_CPT
ENSG00000107554_DNMBP	10.262885929522904	24h	DT_L_CPT
ENSG00000107560_RAB11FIP2	9.56662193107772	24h	DT_L_CPT
ENSG00000107566_ERLIN1	9.781735485662233	24h	DT_L_CPT
ENSG00000107581_EIF3A	12.993001092840585	24h	DT_L_CPT
ENSG00000107611_CUBN	4.717031322789587	24h	DT_L_CPT
ENSG00000107614_TRDMT1	7.077431089200882	24h	DT_L_CPT
ENSG00000107625_DDX50	9.683867807096648	24h	DT_L_CPT
ENSG00000107643_MAPK8	9.120140338365523	24h	DT_L_CPT
ENSG00000107651_SEC23IP	10.705996401459137	24h	DT_L_CPT
ENSG00000107669_ATE1	9.2345311870867	24h	DT_L_CPT
ENSG00000107672_NSMCE4A	9.502543080316782	24h	DT_L_CPT
ENSG00000107679_PLEKHA1	10.44867124344905	24h	DT_L_CPT
ENSG00000107731_UNC5B	11.814784784802054	24h	DT_L_CPT
ENSG00000107736_CDH23	5.750364548292534	24h	DT_L_CPT
ENSG00000107738_VSIR	10.751070416678003	24h	DT_L_CPT
ENSG00000107742_SPOCK2	6.263148528176958	24h	DT_L_CPT
ENSG00000107745_MICU1	9.049083952782961	24h	DT_L_CPT
ENSG00000107758_PPP3CB	9.467242014209702	24h	DT_L_CPT
ENSG00000107771_CCSER2	9.965241994479044	24h	DT_L_CPT
ENSG00000107779_BMPR1A	9.586968010737332	24h	DT_L_CPT
ENSG00000107789_MINPP1	8.706077551249933	24h	DT_L_CPT
ENSG00000107796_ACTA2	8.36693416160764	24h	DT_L_CPT
ENSG00000107798_LIPA	10.743756588469903	24h	DT_L_CPT
ENSG00000107815_TWNK	9.954174351550996	24h	DT_L_CPT
ENSG00000107816_LZTS2	10.890180289364574	24h	DT_L_CPT
ENSG00000107819_SFXN3	10.345504048625328	24h	DT_L_CPT
ENSG00000107821_KAZALD1	6.614977803548395	24h	DT_L_CPT
ENSG00000107829_FBXW4	9.442709430403577	24h	DT_L_CPT
ENSG00000107831_FGF8	2.0338379214130886	24h	DT_L_CPT
ENSG00000107833_NPM3	10.444330141634849	24h	DT_L_CPT
ENSG00000107854_TNKS2	11.010707122230498	24h	DT_L_CPT
ENSG00000107862_GBF1	11.311045067631937	24h	DT_L_CPT
ENSG00000107863_ARHGAP21	11.300798358146467	24h	DT_L_CPT
ENSG00000107864_CPEB3	8.426050633748547	24h	DT_L_CPT
ENSG00000107872_FBXL15	8.012997515943319	24h	DT_L_CPT
ENSG00000107874_CUEDC2	9.365726395179125	24h	DT_L_CPT
ENSG00000107882_SUFU	8.89333184452787	24h	DT_L_CPT
ENSG00000107890_ANKRD26	10.008149262200488	24h	DT_L_CPT
ENSG00000107897_ACBD5	9.553573860692252	24h	DT_L_CPT
ENSG00000107902_LHPP	6.9161483371904	24h	DT_L_CPT
ENSG00000107929_LARP4B	11.444378390894103	24h	DT_L_CPT
ENSG00000107937_GTPBP4	11.262815234144092	24h	DT_L_CPT
ENSG00000107938_EDRF1	10.168245026012464	24h	DT_L_CPT
ENSG00000107949_BCCIP	10.445723260802028	24h	DT_L_CPT
ENSG00000107951_MTPAP	9.970352516645544	24h	DT_L_CPT
ENSG00000107954_NEURL1	7.632671362511236	24h	DT_L_CPT
ENSG00000107957_SH3PXD2A	13.326625551449268	24h	DT_L_CPT
ENSG00000107959_PITRM1	11.71294399793474	24h	DT_L_CPT
ENSG00000107960_STN1	9.615673269593218	24h	DT_L_CPT
ENSG00000107968_MAP3K8	8.485289491837426	24h	DT_L_CPT
ENSG00000107984_DKK1	12.241338507010244	24h	DT_L_CPT
ENSG00000108010_GLRX3	10.288993988068022	24h	DT_L_CPT
ENSG00000108021_TASOR2	12.050600712233159	24h	DT_L_CPT
ENSG00000108039_XPNPEP1	10.907427766439408	24h	DT_L_CPT
ENSG00000108055_SMC3	10.663367719798545	24h	DT_L_CPT
ENSG00000108061_SHOC2	9.698467811684164	24h	DT_L_CPT
ENSG00000108064_TFAM	11.040285479020515	24h	DT_L_CPT
ENSG00000108091_CCDC6	11.52565772139143	24h	DT_L_CPT
ENSG00000108094_CUL2	9.583623677178522	24h	DT_L_CPT
ENSG00000108100_CCNY	9.66168377314427	24h	DT_L_CPT
ENSG00000108106_UBE2S	10.652418135141357	24h	DT_L_CPT
ENSG00000108107_RPL28	13.89920807855226	24h	DT_L_CPT
ENSG00000108175_ZMIZ1	11.032564960927914	24h	DT_L_CPT
ENSG00000108176_DNAJC12	3.4789993630882905	24h	DT_L_CPT
ENSG00000108179_PPIF	11.291314886721999	24h	DT_L_CPT
ENSG00000108187_PBLD	6.39885204870684	24h	DT_L_CPT
ENSG00000108219_TSPAN14	11.942014003979988	24h	DT_L_CPT
ENSG00000108239_TBC1D12	8.617644586506005	24h	DT_L_CPT
ENSG00000108244_KRT23	5.864469504483133	24h	DT_L_CPT
ENSG00000108256_NUFIP2	12.501029409685204	24h	DT_L_CPT
ENSG00000108262_GIT1	11.405331278064308	24h	DT_L_CPT
ENSG00000108298_RPL19	14.081502431881608	24h	DT_L_CPT
ENSG00000108306_FBXL20	9.225384104861964	24h	DT_L_CPT
ENSG00000108309_RUNDC3A	2.61470280879513	24h	DT_L_CPT
ENSG00000108312_UBTF	11.3963012135409	24h	DT_L_CPT
ENSG00000108342_CSF3	0.6040490745160533	24h	DT_L_CPT
ENSG00000108344_PSMD3	11.378775961384427	24h	DT_L_CPT
ENSG00000108349_CASC3	11.02545628744782	24h	DT_L_CPT
ENSG00000108352_RAPGEFL1	11.539840076471991	24h	DT_L_CPT
ENSG00000108370_RGS9	3.817167826792252	24h	DT_L_CPT
ENSG00000108375_RNF43	8.150843324671891	24h	DT_L_CPT
ENSG00000108379_WNT3	4.308542304155156	24h	DT_L_CPT
ENSG00000108381_ASPA	3.406714153928424	24h	DT_L_CPT
ENSG00000108384_RAD51C	8.46207744665158	24h	DT_L_CPT
ENSG00000108389_MTMR4	10.778495705508488	24h	DT_L_CPT
ENSG00000108395_TRIM37	9.816722387391106	24h	DT_L_CPT
ENSG00000108406_DHX40	9.848062756908444	24h	DT_L_CPT
ENSG00000108423_TUBD1	7.505177974682933	24h	DT_L_CPT
ENSG00000108424_KPNB1	12.509884624856996	24h	DT_L_CPT
ENSG00000108433_GOSR2	10.155101915924122	24h	DT_L_CPT
ENSG00000108439_PNPO	10.628482573766679	24h	DT_L_CPT
ENSG00000108443_RPS6KB1	10.21515971362114	24h	DT_L_CPT
ENSG00000108448_TRIM16L	8.722625805791502	24h	DT_L_CPT
ENSG00000108465_CDK5RAP3	12.15105368246118	24h	DT_L_CPT
ENSG00000108468_CBX1	9.975148843297921	24h	DT_L_CPT
ENSG00000108469_RECQL5	10.32264418428994	24h	DT_L_CPT
ENSG00000108474_PIGL	8.233266522451688	24h	DT_L_CPT
ENSG00000108479_GALK1	9.025861407969073	24h	DT_L_CPT
ENSG00000108506_INTS2	9.695620262582398	24h	DT_L_CPT
ENSG00000108509_CAMTA2	10.972891313156557	24h	DT_L_CPT
ENSG00000108510_MED13	11.552179356550223	24h	DT_L_CPT
ENSG00000108511_HOXB6	3.323446827245814	24h	DT_L_CPT
ENSG00000108515_ENO3	8.071659857064736	24h	DT_L_CPT
ENSG00000108518_PFN1	13.02502278983623	24h	DT_L_CPT
ENSG00000108523_RNF167	10.635666979506361	24h	DT_L_CPT
ENSG00000108528_SLC25A11	9.882987550790464	24h	DT_L_CPT
ENSG00000108551_RASD1	4.076384231654475	24h	DT_L_CPT
ENSG00000108556_CHRNE	2.0338379214130886	24h	DT_L_CPT
ENSG00000108557_RAI1	11.8531849969142	24h	DT_L_CPT
ENSG00000108559_NUP88	10.127711407398401	24h	DT_L_CPT
ENSG00000108561_C1QBP	12.22892010266735	24h	DT_L_CPT
ENSG00000108578_BLMH	8.965328260202545	24h	DT_L_CPT
ENSG00000108582_CPD	11.948583178089052	24h	DT_L_CPT
ENSG00000108587_GOSR1	10.081654948968628	24h	DT_L_CPT
ENSG00000108588_CCDC47	11.290256726944596	24h	DT_L_CPT
ENSG00000108590_MED31	7.146838308987013	24h	DT_L_CPT
ENSG00000108591_DRG2	9.986381623505212	24h	DT_L_CPT
ENSG00000108592_FTSJ3	10.077695036521316	24h	DT_L_CPT
ENSG00000108599_AKAP10	10.010348058161263	24h	DT_L_CPT
ENSG00000108602_ALDH3A1	9.291085815717944	24h	DT_L_CPT
ENSG00000108604_SMARCD2	11.382814662087615	24h	DT_L_CPT
ENSG00000108622_ICAM2	5.15321839695312	24h	DT_L_CPT
ENSG00000108639_SYNGR2	11.300073087531846	24h	DT_L_CPT
ENSG00000108641_B9D1	8.202183031489968	24h	DT_L_CPT
ENSG00000108651_UTP6	10.481318219133373	24h	DT_L_CPT
ENSG00000108654_DDX5	13.920374429685829	24h	DT_L_CPT
ENSG00000108666_C17orf75	8.226849436773383	24h	DT_L_CPT
ENSG00000108669_CYTH1	10.563224017801794	24h	DT_L_CPT
ENSG00000108671_PSMD11	10.983347443190231	24h	DT_L_CPT
ENSG00000108679_LGALS3BP	12.07627349487871	24h	DT_L_CPT
ENSG00000108733_PEX12	6.707803226964598	24h	DT_L_CPT
ENSG00000108771_DHX58	6.257987905168515	24h	DT_L_CPT
ENSG00000108773_KAT2A	12.253931671323585	24h	DT_L_CPT
ENSG00000108774_RAB5C	11.159927273240376	24h	DT_L_CPT
ENSG00000108784_NAGLU	9.427918550509577	24h	DT_L_CPT
ENSG00000108786_HSD17B1	7.665436619894583	24h	DT_L_CPT
ENSG00000108788_MLX	10.084492419092468	24h	DT_L_CPT
ENSG00000108797_CNTNAP1	5.829116441085155	24h	DT_L_CPT
ENSG00000108799_EZH1	10.681674025996138	24h	DT_L_CPT
ENSG00000108813_DLX4	6.05325351788161	24h	DT_L_CPT
ENSG00000108819_PPP1R9B	11.117537965274542	24h	DT_L_CPT
ENSG00000108821_COL1A1	7.5184941322154994	24h	DT_L_CPT
ENSG00000108826_MRPL27	9.70043914620587	24h	DT_L_CPT
ENSG00000108828_VAT1	11.854455162123557	24h	DT_L_CPT
ENSG00000108829_LRRC59	11.90979494160136	24h	DT_L_CPT
ENSG00000108830_RND2	0.5801886583437071	24h	DT_L_CPT
ENSG00000108840_HDAC5	8.63056253925942	24h	DT_L_CPT
ENSG00000108846_ABCC3	12.474003938237525	24h	DT_L_CPT
ENSG00000108848_LUC7L3	12.194185030802192	24h	DT_L_CPT
ENSG00000108854_SMURF2	9.841138700378602	24h	DT_L_CPT
ENSG00000108861_DUSP3	10.848099648983503	24h	DT_L_CPT
ENSG00000108883_EFTUD2	11.467277680407308	24h	DT_L_CPT
ENSG00000108924_HLF	5.586057137947995	24h	DT_L_CPT
ENSG00000108932_SLC16A6	3.6735571364540003	24h	DT_L_CPT
ENSG00000108946_PRKAR1A	11.845801239751792	24h	DT_L_CPT
ENSG00000108947_EFNB3	5.0843135955665915	24h	DT_L_CPT
ENSG00000108953_YWHAE	12.938028367279998	24h	DT_L_CPT
ENSG00000108960_MMD	7.462292582830033	24h	DT_L_CPT
ENSG00000108961_RANGRF	8.391704582171661	24h	DT_L_CPT
ENSG00000108963_DPH1	10.200445066600054	24h	DT_L_CPT
ENSG00000108984_MAP2K6	6.719356934572031	24h	DT_L_CPT
ENSG00000109016_DHRS7B	8.134535259327375	24h	DT_L_CPT
ENSG00000109046_WSB1	10.907114770957552	24h	DT_L_CPT
ENSG00000109062_SLC9A3R1	11.066737400390018	24h	DT_L_CPT
ENSG00000109063_MYH3	4.721128314029482	24h	DT_L_CPT
ENSG00000109065_NAT9	9.642377965230335	24h	DT_L_CPT
ENSG00000109066_TMEM104	9.049568967366097	24h	DT_L_CPT
ENSG00000109079_TNFAIP1	10.487905931759554	24h	DT_L_CPT
ENSG00000109083_IFT20	8.376741797978866	24h	DT_L_CPT
ENSG00000109084_TMEM97	9.80311571191587	24h	DT_L_CPT
ENSG00000109089_CDR2L	11.16455700543336	24h	DT_L_CPT
ENSG00000109099_PMP22	3.45951320376868	24h	DT_L_CPT
ENSG00000109103_UNC119	9.579056163415732	24h	DT_L_CPT
ENSG00000109107_ALDOC	8.589082944921987	24h	DT_L_CPT
ENSG00000109111_SUPT6H	11.858795892259032	24h	DT_L_CPT
ENSG00000109113_RAB34	10.691842486778873	24h	DT_L_CPT
ENSG00000109118_PHF12	10.445830132390403	24h	DT_L_CPT
ENSG00000109133_TMEM33	12.321307194566694	24h	DT_L_CPT
ENSG00000109171_SLAIN2	9.918218266701103	24h	DT_L_CPT
ENSG00000109180_OCIAD1	11.1999405835317	24h	DT_L_CPT
ENSG00000109182_CWH43	2.5969767950180263	24h	DT_L_CPT
ENSG00000109184_DCUN1D4	9.632500966993405	24h	DT_L_CPT
ENSG00000109189_USP46	9.666598032000415	24h	DT_L_CPT
