contrast_id	gene_id	baseline_bin	n_methods	spread_iqr	phase
DT_vs_D_4h	ENSG00000143554_SLC27A3	Non-head	6	0.0827824313447657	Early
DT_vs_D_4h	ENSG00000143556_S100A7	Non-head	6	0.3737050193464194	Early
DT_vs_D_4h	ENSG00000143569_UBAP2L	Head	6	0.5832896918946403	Early
DT_vs_D_4h	ENSG00000143570_SLC39A1	Non-head	6	0.6462999326235668	Early
DT_vs_D_4h	ENSG00000143575_HAX1	Non-head	6	0.3137832890466145	Early
DT_vs_D_4h	ENSG00000143578_CREB3L4	Non-head	6	1.4025724801729056	Early
DT_vs_D_4h	ENSG00000143590_EFNA3	Non-head	6	1.1160295189223055	Early
DT_vs_D_4h	ENSG00000143612_C1orf43	Head	6	0.15567510416634195	Early
DT_vs_D_4h	ENSG00000143614_GATAD2B	Non-head	6	0.8041948597781167	Early
DT_vs_D_4h	ENSG00000143621_ILF2	Head	6	0.5861140867020251	Early
DT_vs_D_4h	ENSG00000143622_RIT1	Non-head	6	1.5690255346634414	Early
DT_vs_D_4h	ENSG00000143624_INTS3	Non-head	6	0.5602216891575045	Early
DT_vs_D_4h	ENSG00000143630_HCN3	Non-head	6	0.0473377935843976	Early
DT_vs_D_4h	ENSG00000143632_ACTA1	Non-head	6	0.5904536855193361	Early
DT_vs_D_4h	ENSG00000143633_C1orf131	Non-head	6	1.2338718910370405	Early
DT_vs_D_4h	ENSG00000143641_GALNT2	Head	6	0.33218348374222195	Early
DT_vs_D_4h	ENSG00000143643_TTC13	Non-head	6	1.0299071965226838	Early
DT_vs_D_4h	ENSG00000143653_SCCPDH	Non-head	6	0.19370004062216056	Early
DT_vs_D_4h	ENSG00000143669_LYST	Non-head	6	0.4823830934487383	Early
DT_vs_D_4h	ENSG00000143674_MAP3K21	Non-head	6	1.1474354467844996	Early
DT_vs_D_4h	ENSG00000143702_CEP170	Non-head	6	0.4680254331048904	Early
DT_vs_D_4h	ENSG00000143727_ACP1	Non-head	6	0.8067957362093405	Early
DT_vs_D_4h	ENSG00000143740_SNAP47	Non-head	6	0.16454120416572823	Early
DT_vs_D_4h	ENSG00000143742_SRP9	Head	6	0.2930027692635893	Early
DT_vs_D_4h	ENSG00000143748_NVL	Non-head	6	0.6521950648295243	Early
DT_vs_D_4h	ENSG00000143751_SDE2	Non-head	6	0.15245039867379617	Early
DT_vs_D_4h	ENSG00000143753_DEGS1	Non-head	6	0.8737876579138086	Early
DT_vs_D_4h	ENSG00000143756_FBXO28	Non-head	6	0.03725006964916254	Early
DT_vs_D_4h	ENSG00000143761_ARF1	Head	6	0.2853349814064705	Early
DT_vs_D_4h	ENSG00000143771_CNIH4	Non-head	6	0.30516014360280436	Early
DT_vs_D_4h	ENSG00000143772_ITPKB	Non-head	6	0.6300509746910331	Early
DT_vs_D_4h	ENSG00000143774_GUK1	Head	6	0.6686226592333274	Early
DT_vs_D_4h	ENSG00000143776_CDC42BPA	Head	6	0.5151101936478346	Early
DT_vs_D_4h	ENSG00000143786_CNIH3	Non-head	6	0.5225073111870081	Early
DT_vs_D_4h	ENSG00000143793_C1orf35	Non-head	6	0.7410555241518579	Early
DT_vs_D_4h	ENSG00000143797_MBOAT2	Head	6	1.0046414963950236	Early
DT_vs_D_4h	ENSG00000143799_PARP1	Non-head	6	0.9890554418460396	Early
DT_vs_D_4h	ENSG00000143801_PSEN2	Non-head	6	0.49845119119678827	Early
DT_vs_D_4h	ENSG00000143811_PYCR2	Non-head	6	1.2246379265958147	Early
DT_vs_D_4h	ENSG00000143815_LBR	Non-head	6	0.7264891824703941	Early
DT_vs_D_4h	ENSG00000143816_WNT9A	Non-head	6	0.933557024262669	Early
DT_vs_D_4h	ENSG00000143819_EPHX1	Non-head	6	0.7728061836101253	Early
DT_vs_D_4h	ENSG00000143839_REN	Non-head	6	0.3169826487697044	Early
DT_vs_D_4h	ENSG00000143842_SOX13	Non-head	6	0.7155639090821863	Early
DT_vs_D_4h	ENSG00000143845_ETNK2	Non-head	6	0.8105491222885836	Early
DT_vs_D_4h	ENSG00000143847_PPFIA4	Non-head	6	0.25288808328335605	Early
DT_vs_D_4h	ENSG00000143850_PLEKHA6	Head	6	1.6443468098800902	Early
DT_vs_D_4h	ENSG00000143862_ARL8A	Non-head	6	0.3645519093169031	Early
DT_vs_D_4h	ENSG00000143867_OSR1	Non-head	6	0.9742772433676572	Early
DT_vs_D_4h	ENSG00000143870_PDIA6	Head	6	0.7071521824565883	Early
DT_vs_D_4h	ENSG00000143878_RHOB	Non-head	6	0.6327768884841661	Early
DT_vs_D_4h	ENSG00000143882_ATP6V1C2	Non-head	6	0.4635828503272699	Early
DT_vs_D_4h	ENSG00000143889_HNRNPLL	Non-head	6	0.010229515074227563	Early
DT_vs_D_4h	ENSG00000143919_CAMKMT	Non-head	6	0.2946613704084661	Early
DT_vs_D_4h	ENSG00000143924_EML4	Non-head	6	1.535332018829754	Early
DT_vs_D_4h	ENSG00000143933_CALM2	Head	6	1.0763303826014239	Early
DT_vs_D_4h	ENSG00000143942_CHAC2	Non-head	6	0.9320604887919226	Early
DT_vs_D_4h	ENSG00000143947_RPS27A	Head	6	0.724200658528209	Early
DT_vs_D_4h	ENSG00000143951_WDPCP	Non-head	6	0.23183374726508957	Early
DT_vs_D_4h	ENSG00000143952_VPS54	Non-head	6	0.6853858386491336	Early
DT_vs_D_4h	ENSG00000143970_ASXL2	Non-head	6	0.46821885593942697	Early
DT_vs_D_4h	ENSG00000143971_ETAA1	Non-head	6	0.7452269525995578	Early
DT_vs_D_4h	ENSG00000143977_SNRPG	Non-head	6	0.9772771760470171	Early
DT_vs_D_4h	ENSG00000143995_MEIS1	Non-head	6	0.19614445396708322	Early
DT_vs_D_4h	ENSG00000144021_CIAO1	Non-head	6	0.5467716763831711	Early
DT_vs_D_4h	ENSG00000144026_ZNF514	Non-head	6	1.0019355874796454	Early
DT_vs_D_4h	ENSG00000144028_SNRNP200	Head	6	0.0800916209882277	Early
DT_vs_D_4h	ENSG00000144029_MRPS5	Non-head	6	1.1371377142378343	Early
DT_vs_D_4h	ENSG00000144034_TPRKB	Non-head	6	1.0969856676165306	Early
DT_vs_D_4h	ENSG00000144036_EXOC6B	Non-head	6	0.30239530834538714	Early
DT_vs_D_4h	ENSG00000144040_SFXN5	Non-head	6	0.5290548634199181	Early
DT_vs_D_4h	ENSG00000144043_TEX261	Non-head	6	0.5450593003985731	Early
DT_vs_D_4h	ENSG00000144045_DQX1	Non-head	6	0.06845689177544519	Early
DT_vs_D_4h	ENSG00000144048_DUSP11	Non-head	6	0.17425842513832185	Early
DT_vs_D_4h	ENSG00000144061_NPHP1	Non-head	6	0.5258143152413527	Early
DT_vs_D_4h	ENSG00000144063_MALL	Non-head	6	1.9786674808575173	Early
DT_vs_D_4h	ENSG00000144115_THNSL2	Non-head	6	0.9253662872901304	Early
DT_vs_D_4h	ENSG00000144118_RALB	Non-head	6	0.06901880998205197	Early
DT_vs_D_4h	ENSG00000144120_TMEM177	Non-head	6	0.5981889270218392	Early
DT_vs_D_4h	ENSG00000144130_NT5DC4	Non-head	6	0.15352441653155377	Early
DT_vs_D_4h	ENSG00000144134_RABL2A	Non-head	6	0.36562068333261794	Early
DT_vs_D_4h	ENSG00000144136_SLC20A1	Non-head	6	1.0276365598614083	Early
DT_vs_D_4h	ENSG00000144161_ZC3H8	Non-head	6	1.281748196937383	Early
DT_vs_D_4h	ENSG00000144182_LIPT1	Non-head	6	0.6616483208468148	Early
DT_vs_D_4h	ENSG00000144199_FAHD2B	Non-head	6	0.4785596541560623	Early
DT_vs_D_4h	ENSG00000144214_LYG1	Non-head	6	0.19880291035145664	Early
DT_vs_D_4h	ENSG00000144218_AFF3	Non-head	6	0.5746045050238315	Early
DT_vs_D_4h	ENSG00000144224_UBXN4	Head	6	0.07548226255490235	Early
DT_vs_D_4h	ENSG00000144228_SPOPL	Non-head	6	0.21081212796046178	Early
DT_vs_D_4h	ENSG00000144231_POLR2D	Non-head	6	0.6835103550536341	Early
DT_vs_D_4h	ENSG00000144233_AMMECR1L	Non-head	6	0.39864614021755684	Early
DT_vs_D_4h	ENSG00000144283_PKP4	Non-head	6	1.3753648221107582	Early
DT_vs_D_4h	ENSG00000144306_SCRN3	Non-head	6	0.5119942678237375	Early
DT_vs_D_4h	ENSG00000144320_LNPK	Non-head	6	1.0320924026577352	Early
DT_vs_D_4h	ENSG00000144354_CDCA7	Non-head	6	2.2493815581363936	Early
DT_vs_D_4h	ENSG00000144355_DLX1	Non-head	6	0.3396583021397046	Early
DT_vs_D_4h	ENSG00000144357_UBR3	Non-head	6	0.041421384503701135	Early
DT_vs_D_4h	ENSG00000144362_PHOSPHO2	Non-head	6	0.3502186640908616	Early
DT_vs_D_4h	ENSG00000144366_GULP1	Non-head	6	0.3766245901786988	Early
DT_vs_D_4h	ENSG00000144369_FAM171B	Non-head	6	0.5793062989051317	Early
DT_vs_D_4h	ENSG00000144381_HSPD1	Head	6	0.7383524741599302	Early
DT_vs_D_4h	ENSG00000144395_CCDC150	Non-head	6	0.9997884658407752	Early
DT_vs_D_4h	ENSG00000144401_METTL21A	Non-head	6	1.3278509800173703	Early
DT_vs_D_4h	ENSG00000144426_NBEAL1	Non-head	6	0.9526732733746887	Early
DT_vs_D_4h	ENSG00000144445_KANSL1L	Non-head	6	1.5870297787416918	Early
DT_vs_D_4h	ENSG00000144451_SPAG16	Non-head	6	0.9016107720487662	Early
DT_vs_D_4h	ENSG00000144452_ABCA12	Non-head	6	1.3191085021190778	Early
DT_vs_D_4h	ENSG00000144455_SUMF1	Non-head	6	0.7366998754019696	Early
DT_vs_D_4h	ENSG00000144468_RHBDD1	Non-head	6	0.5010382158385566	Early
DT_vs_D_4h	ENSG00000144481_TRPM8	Non-head	6	0.6923423440726921	Early
DT_vs_D_4h	ENSG00000144485_HES6	Non-head	6	0.4438610214075469	Early
DT_vs_D_4h	ENSG00000144504_ANKMY1	Non-head	6	0.3085599927363386	Early
DT_vs_D_4h	ENSG00000144524_COPS7B	Non-head	6	0.27091738734855114	Early
DT_vs_D_4h	ENSG00000144535_DIS3L2	Non-head	6	0.14633324982702348	Early
DT_vs_D_4h	ENSG00000144554_FANCD2	Non-head	6	0.9561504269236878	Early
DT_vs_D_4h	ENSG00000144559_TAMM41	Non-head	6	0.6321641715505679	Early
DT_vs_D_4h	ENSG00000144560_VGLL4	Non-head	6	0.37906715960533144	Early
DT_vs_D_4h	ENSG00000144566_RAB5A	Non-head	6	0.5326481739581255	Early
DT_vs_D_4h	ENSG00000144567_RETREG2	Non-head	6	1.5973951086640343	Early
DT_vs_D_4h	ENSG00000144579_CTDSP1	Non-head	6	0.8137516203671585	Early
DT_vs_D_4h	ENSG00000144580_CNOT9	Non-head	6	1.5970164862777965	Early
DT_vs_D_4h	ENSG00000144589_STK11IP	Non-head	6	1.2677792903878138	Early
DT_vs_D_4h	ENSG00000144591_GMPPA	Non-head	6	0.19150345776138483	Early
DT_vs_D_4h	ENSG00000144597_EAF1	Non-head	6	0.5966921154329354	Early
DT_vs_D_4h	ENSG00000144635_DYNC1LI1	Non-head	6	0.7988360493769207	Early
DT_vs_D_4h	ENSG00000144642_RBMS3	Non-head	6	0.5747767317402175	Early
DT_vs_D_4h	ENSG00000144645_OSBPL10	Non-head	6	0.9970698779638794	Early
DT_vs_D_4h	ENSG00000144647_POMGNT2	Non-head	6	0.8836777672791662	Early
DT_vs_D_4h	ENSG00000144648_ACKR2	Non-head	6	0.5180741739191222	Early
DT_vs_D_4h	ENSG00000144649_GASK1A	Non-head	6	1.0706723475057984	Early
DT_vs_D_4h	ENSG00000144655_CSRNP1	Non-head	6	0.9372306845666964	Early
DT_vs_D_4h	ENSG00000144659_SLC25A38	Non-head	6	0.5479987197314322	Early
DT_vs_D_4h	ENSG00000144671_SLC22A14	Non-head	6	0.28817207207680196	Early
DT_vs_D_4h	ENSG00000144674_GOLGA4	Head	6	0.941533582745185	Early
DT_vs_D_4h	ENSG00000144677_CTDSPL	Non-head	6	0.13011287959790355	Early
DT_vs_D_4h	ENSG00000144681_STAC	Non-head	6	1.3875884511707017	Early
DT_vs_D_4h	ENSG00000144711_IQSEC1	Non-head	6	0.8365388442895707	Early
DT_vs_D_4h	ENSG00000144713_RPL32	Head	6	0.3813205907401687	Early
DT_vs_D_4h	ENSG00000144724_PTPRG	Non-head	6	1.6297643988512402	Early
DT_vs_D_4h	ENSG00000144730_IL17RD	Non-head	6	1.4496729320745383	Early
DT_vs_D_4h	ENSG00000144736_SHQ1	Non-head	6	1.555105595291131	Early
DT_vs_D_4h	ENSG00000144741_SLC25A26	Non-head	6	0.1428626228069439	Early
DT_vs_D_4h	ENSG00000144744_UBA3	Non-head	6	0.1907107461364546	Early
DT_vs_D_4h	ENSG00000144746_ARL6IP5	Head	6	0.8551757523111975	Early
DT_vs_D_4h	ENSG00000144747_TMF1	Non-head	6	0.49664062351843274	Early
DT_vs_D_4h	ENSG00000144749_LRIG1	Non-head	6	0.21938457837838854	Early
DT_vs_D_4h	ENSG00000144791_LIMD1	Non-head	6	0.1895992563203783	Early
DT_vs_D_4h	ENSG00000144802_NFKBIZ	Non-head	6	1.105578239681361	Early
DT_vs_D_4h	ENSG00000144810_COL8A1	Non-head	6	0.33647661861288103	Early
DT_vs_D_4h	ENSG00000144815_NXPE3	Non-head	6	0.9076612889462864	Early
DT_vs_D_4h	ENSG00000144821_MYH15	Non-head	6	1.148371913332493	Early
DT_vs_D_4h	ENSG00000144824_PHLDB2	Non-head	6	1.109530729694265	Early
DT_vs_D_4h	ENSG00000144827_ABHD10	Non-head	6	0.8004560179550282	Early
DT_vs_D_4h	ENSG00000144840_RABL3	Non-head	6	0.4012999262960496	Early
DT_vs_D_4h	ENSG00000144843_ADPRH	Non-head	6	0.35249996899881386	Early
DT_vs_D_4h	ENSG00000144847_IGSF11	Non-head	6	0.41438890395770955	Early
DT_vs_D_4h	ENSG00000144848_ATG3	Non-head	6	0.913606628870854	Early
DT_vs_D_4h	ENSG00000144857_BOC	Non-head	6	0.34249844238550153	Early
DT_vs_D_4h	ENSG00000144867_SRPRB	Non-head	6	1.1449500325042485	Early
DT_vs_D_4h	ENSG00000144893_MED12L	Non-head	6	0.2519407022444668	Early
DT_vs_D_4h	ENSG00000144895_EIF2A	Head	6	0.1009648599892586	Early
DT_vs_D_4h	ENSG00000144908_ALDH1L1	Non-head	6	0.6035220556935977	Early
DT_vs_D_4h	ENSG00000144909_OSBPL11	Non-head	6	0.3620027479449201	Early
DT_vs_D_4h	ENSG00000144935_TRPC1	Non-head	6	0.21641223520052902	Early
DT_vs_D_4h	ENSG00000144959_NCEH1	Non-head	6	0.17716811032994642	Early
DT_vs_D_4h	ENSG00000145002_FAM86B2	Non-head	6	1.5178899290748236	Early
DT_vs_D_4h	ENSG00000145012_LPP	Head	6	0.9345310745446774	Early
DT_vs_D_4h	ENSG00000145014_TMEM44	Non-head	6	0.6597279871451939	Early
DT_vs_D_4h	ENSG00000145016_RUBCN	Non-head	6	0.46001483382294145	Early
DT_vs_D_4h	ENSG00000145020_AMT	Non-head	6	0.2607176569749111	Early
DT_vs_D_4h	ENSG00000145022_TCTA	Non-head	6	1.0725062306338047	Early
DT_vs_D_4h	ENSG00000145029_NICN1	Non-head	6	0.19386729258865287	Early
DT_vs_D_4h	ENSG00000145040_UCN2	Non-head	6	1.1593073693961358	Early
DT_vs_D_4h	ENSG00000145041_DCAF1	Non-head	6	1.5294514225039828	Early
DT_vs_D_4h	ENSG00000145050_MANF	Non-head	6	0.6749960935067483	Early
DT_vs_D_4h	ENSG00000145088_EAF2	Non-head	6	0.2668540492867927	Early
DT_vs_D_4h	ENSG00000145103_ILDR1	Non-head	6	0.062334629401709765	Early
DT_vs_D_4h	ENSG00000145147_SLIT2	Non-head	6	0.7195112508460618	Early
DT_vs_D_4h	ENSG00000145191_EIF2B5	Non-head	6	0.5346376882662924	Early
DT_vs_D_4h	ENSG00000145198_VWA5B2	Non-head	6	0.31524182962258906	Early
DT_vs_D_4h	ENSG00000145214_DGKQ	Non-head	6	0.7588928277697897	Early
DT_vs_D_4h	ENSG00000145216_FIP1L1	Non-head	6	1.029498035109584	Early
DT_vs_D_4h	ENSG00000145217_SLC26A1	Non-head	6	1.1243089377581226	Early
DT_vs_D_4h	ENSG00000145220_LYAR	Non-head	6	1.1071812909671055	Early
DT_vs_D_4h	ENSG00000145241_CENPC	Non-head	6	0.04189060469330455	Early
DT_vs_D_4h	ENSG00000145244_CORIN	Non-head	6	0.38441067137779283	Early
DT_vs_D_4h	ENSG00000145246_ATP10D	Non-head	6	0.45381887140348304	Early
DT_vs_D_4h	ENSG00000145247_OCIAD2	Non-head	6	0.6625603013749385	Early
DT_vs_D_4h	ENSG00000145284_SCD5	Non-head	6	0.4449833606226623	Early
DT_vs_D_4h	ENSG00000145287_PLAC8	Head	6	0.6534559430354572	Early
DT_vs_D_4h	ENSG00000145293_ENOPH1	Non-head	6	0.6211608086186788	Early
DT_vs_D_4h	ENSG00000145331_TRMT10A	Non-head	6	0.856368918805133	Early
DT_vs_D_4h	ENSG00000145332_KLHL8	Non-head	6	1.0588008917331153	Early
DT_vs_D_4h	ENSG00000145335_SNCA	Non-head	6	0.32324187988725106	Early
DT_vs_D_4h	ENSG00000145337_PYURF	Non-head	6	0.29672095275720967	Early
DT_vs_D_4h	ENSG00000145348_TBCK	Non-head	6	0.16137261899051436	Early
DT_vs_D_4h	ENSG00000145349_CAMK2D	Non-head	6	0.2935231662702351	Early
DT_vs_D_4h	ENSG00000145354_CISD2	Non-head	6	0.816043811533065	Early
DT_vs_D_4h	ENSG00000145358_DDIT4L	Non-head	6	0.29328732627640863	Early
DT_vs_D_4h	ENSG00000145362_ANK2	Non-head	6	0.631351307652683	Early
DT_vs_D_4h	ENSG00000145365_TIFA	Non-head	6	1.1822362691053983	Early
DT_vs_D_4h	ENSG00000145375_SPATA5	Non-head	6	1.1603125049910137	Early
DT_vs_D_4h	ENSG00000145386_CCNA2	Non-head	6	0.6001540832774674	Early
DT_vs_D_4h	ENSG00000145388_METTL14	Non-head	6	0.09126814211454035	Early
DT_vs_D_4h	ENSG00000145390_USP53	Non-head	6	0.07281242397503496	Early
DT_vs_D_4h	ENSG00000145391_SETD7	Head	6	1.6450657967620133	Early
DT_vs_D_4h	ENSG00000145414_NAF1	Non-head	6	1.4310983454539785	Early
DT_vs_D_4h	ENSG00000145425_RPS3A	Head	6	0.7213656362884713	Early
DT_vs_D_4h	ENSG00000145431_PDGFC	Non-head	6	0.8906067450543012	Early
DT_vs_D_4h	ENSG00000145439_CBR4	Non-head	6	0.3514241188344098	Early
DT_vs_D_4h	ENSG00000145476_CYP4V2	Non-head	6	0.6679461059841473	Early
DT_vs_D_4h	ENSG00000145491_ROPN1L	Non-head	6	0.3500246665745554	Early
DT_vs_D_4h	ENSG00000145494_NDUFS6	Non-head	6	0.8936340623391866	Early
DT_vs_D_4h	ENSG00000145495_MARCH6	Head	6	0.6146621527313272	Early
DT_vs_D_4h	ENSG00000145536_ADAMTS16	Non-head	6	0.37129858868189747	Early
DT_vs_D_4h	ENSG00000145545_SRD5A1	Non-head	6	0.7038954617105482	Early
DT_vs_D_4h	ENSG00000145555_MYO10	Non-head	6	0.7847188320153606	Early
DT_vs_D_4h	ENSG00000145569_OTULINL	Non-head	6	0.21950653678440835	Early
DT_vs_D_4h	ENSG00000145592_RPL37	Head	6	0.7446529827687675	Early
DT_vs_D_4h	ENSG00000145604_SKP2	Non-head	6	1.0137486003986547	Early
DT_vs_D_4h	ENSG00000145623_OSMR	Non-head	6	1.3814389970076177	Early
DT_vs_D_4h	ENSG00000145632_PLK2	Head	6	1.188715033029688	Early
DT_vs_D_4h	ENSG00000145675_PIK3R1	Non-head	6	0.36297624091005215	Early
DT_vs_D_4h	ENSG00000145685_LHFPL2	Non-head	6	0.9931832460631786	Early
DT_vs_D_4h	ENSG00000145687_SSBP2	Non-head	6	0.931774737215881	Early
DT_vs_D_4h	ENSG00000145700_ANKRD31	Non-head	6	0.4888956777072837	Early
DT_vs_D_4h	ENSG00000145703_IQGAP2	Non-head	6	0.3250439199452615	Early
DT_vs_D_4h	ENSG00000145715_RASA1	Non-head	6	0.4653894452476516	Early
DT_vs_D_4h	ENSG00000145723_GIN1	Non-head	6	0.5159660417590035	Early
DT_vs_D_4h	ENSG00000145725_PPIP5K2	Non-head	6	0.6283906863715316	Early
DT_vs_D_4h	ENSG00000145730_PAM	Head	6	0.45317934521145753	Early
DT_vs_D_4h	ENSG00000145734_BDP1	Non-head	6	1.0137518058645147	Early
DT_vs_D_4h	ENSG00000145736_GTF2H2	Non-head	6	0.5999867580965145	Early
DT_vs_D_4h	ENSG00000145740_SLC30A5	Non-head	6	0.4781345218000699	Early
DT_vs_D_4h	ENSG00000145741_BTF3	Head	6	0.18775266111039918	Early
DT_vs_D_4h	ENSG00000145743_FBXL17	Non-head	6	0.726313353152108	Early
DT_vs_D_4h	ENSG00000145777_TSLP	Non-head	6	0.48151160350499306	Early
DT_vs_D_4h	ENSG00000145779_TNFAIP8	Non-head	6	0.40017000964447597	Early
DT_vs_D_4h	ENSG00000145780_FEM1C	Non-head	6	0.5336021135328733	Early
DT_vs_D_4h	ENSG00000145781_COMMD10	Non-head	6	0.133397132828547	Early
DT_vs_D_4h	ENSG00000145782_ATG12	Non-head	6	0.0613918358223579	Early
DT_vs_D_4h	ENSG00000145794_MEGF10	Non-head	6	0.36086619939807707	Early
DT_vs_D_4h	ENSG00000145817_YIPF5	Non-head	6	0.2155790944228319	Early
DT_vs_D_4h	ENSG00000145819_ARHGAP26	Non-head	6	0.590070867384394	Early
DT_vs_D_4h	ENSG00000145833_DDX46	Non-head	6	1.2327052683859396	Early
DT_vs_D_4h	ENSG00000145860_RNF145	Head	6	0.9620385180598355	Early
DT_vs_D_4h	ENSG00000145868_FBXO38	Non-head	6	0.17786127603474458	Early
DT_vs_D_4h	ENSG00000145882_PCYOX1L	Non-head	6	0.11512915384596366	Early
DT_vs_D_4h	ENSG00000145901_TNIP1	Non-head	6	0.06866682934059361	Early
DT_vs_D_4h	ENSG00000145907_G3BP1	Head	6	1.5033770951604726	Early
DT_vs_D_4h	ENSG00000145908_ZNF300	Non-head	6	0.3917882528254587	Early
DT_vs_D_4h	ENSG00000145911_N4BP3	Non-head	6	1.594497601636808	Early
DT_vs_D_4h	ENSG00000145912_NHP2	Non-head	6	0.0463144151919021	Early
DT_vs_D_4h	ENSG00000145916_RMND5B	Non-head	6	0.7195782453868309	Early
DT_vs_D_4h	ENSG00000145919_BOD1	Non-head	6	0.7272835526107304	Early
DT_vs_D_4h	ENSG00000145945_FAM50B	Non-head	6	0.100247167033613	Early
DT_vs_D_4h	ENSG00000145949_MYLK4	Non-head	6	0.38099765178465056	Early
DT_vs_D_4h	ENSG00000145979_TBC1D7	Non-head	6	1.1612948285032525	Early
DT_vs_D_4h	ENSG00000145982_FARS2	Non-head	6	0.15150335001855544	Early
DT_vs_D_4h	ENSG00000145990_GFOD1	Non-head	6	1.1342559181752199	Early
DT_vs_D_4h	ENSG00000145996_CDKAL1	Non-head	6	0.436259869710137	Early
DT_vs_D_4h	ENSG00000146005_PSD2	Non-head	6	1.4936501671334779	Early
DT_vs_D_4h	ENSG00000146007_ZMAT2	Non-head	6	0.23577299873055635	Early
DT_vs_D_4h	ENSG00000146054_TRIM7	Non-head	6	1.1085817847129404	Early
DT_vs_D_4h	ENSG00000146063_TRIM41	Non-head	6	0.6383133232772435	Early
DT_vs_D_4h	ENSG00000146066_HIGD2A	Non-head	6	1.5961686909590709	Early
DT_vs_D_4h	ENSG00000146067_FAM193B	Non-head	6	1.481945607815451	Early
DT_vs_D_4h	ENSG00000146070_PLA2G7	Non-head	6	0.5963652855169584	Early
DT_vs_D_4h	ENSG00000146072_TNFRSF21	Non-head	6	0.896435136766206	Early
DT_vs_D_4h	ENSG00000146083_RNF44	Non-head	6	0.9033274793422537	Early
DT_vs_D_4h	ENSG00000146085_MMUT	Non-head	6	0.5714773802460944	Early
DT_vs_D_4h	ENSG00000146094_DOK3	Non-head	6	0.10131142111836813	Early
DT_vs_D_4h	ENSG00000146109_ABT1	Non-head	6	0.9873487086741433	Early
DT_vs_D_4h	ENSG00000146112_PPP1R18	Non-head	6	0.29656818497227166	Early
DT_vs_D_4h	ENSG00000146143_PRIM2	Non-head	6	0.6242719926649376	Early
DT_vs_D_4h	ENSG00000146192_FGD2	Non-head	6	0.5432221559970097	Early
DT_vs_D_4h	ENSG00000146205_ANO7	Non-head	6	0.7535384268304011	Early
DT_vs_D_4h	ENSG00000146215_CRIP3	Non-head	6	0.3891798284307017	Early
DT_vs_D_4h	ENSG00000146221_TCTE1	Non-head	6	0.6048179587980232	Early
DT_vs_D_4h	ENSG00000146223_RPL7L1	Head	6	0.5186164560951336	Early
DT_vs_D_4h	ENSG00000146232_NFKBIE	Non-head	6	1.23214950783405	Early
DT_vs_D_4h	ENSG00000146233_CYP39A1	Non-head	6	0.4386583363891176	Early
DT_vs_D_4h	ENSG00000146242_TPBG	Head	6	0.7495033285642713	Early
DT_vs_D_4h	ENSG00000146243_IRAK1BP1	Non-head	6	0.46208615728994606	Early
DT_vs_D_4h	ENSG00000146247_PHIP	Head	6	0.40760068590396203	Early
DT_vs_D_4h	ENSG00000146263_MMS22L	Non-head	6	1.3614092428833386	Early
DT_vs_D_4h	ENSG00000146267_FAXC	Non-head	6	1.423506096991111	Early
DT_vs_D_4h	ENSG00000146278_PNRC1	Non-head	6	1.8450355631842363	Early
DT_vs_D_4h	ENSG00000146281_PM20D2	Non-head	6	1.4481221925891707	Early
DT_vs_D_4h	ENSG00000146282_RARS2	Non-head	6	0.8801320699288924	Early
DT_vs_D_4h	ENSG00000146350_TBC1D32	Non-head	6	0.258851082581933	Early
DT_vs_D_4h	ENSG00000146373_RNF217	Non-head	6	0.3958918974135253	Early
DT_vs_D_4h	ENSG00000146376_ARHGAP18	Non-head	6	0.35338510000201107	Early
DT_vs_D_4h	ENSG00000146386_ABRACL	Non-head	6	0.6205697721193648	Early
DT_vs_D_4h	ENSG00000146409_SLC18B1	Non-head	6	0.3007900333073788	Early
DT_vs_D_4h	ENSG00000146410_MTFR2	Non-head	6	1.2590584955841257	Early
DT_vs_D_4h	ENSG00000146411_SLC2A12	Non-head	6	0.5502255472086972	Early
DT_vs_D_4h	ENSG00000146414_SHPRH	Non-head	6	0.8802187428045556	Early
DT_vs_D_4h	ENSG00000146416_AIG1	Non-head	6	0.27185929720071916	Early
DT_vs_D_4h	ENSG00000146425_DYNLT1	Non-head	6	0.4353602997906268	Early
DT_vs_D_4h	ENSG00000146426_TIAM2	Non-head	6	0.09535599889909983	Early
DT_vs_D_4h	ENSG00000146433_TMEM181	Non-head	6	0.6497742874010863	Early
DT_vs_D_4h	ENSG00000146453_PNLDC1	Non-head	6	0.5272304359116784	Early
DT_vs_D_4h	ENSG00000146457_WTAP	Non-head	6	0.5067025290727519	Early
DT_vs_D_4h	ENSG00000146463_ZMYM4	Head	6	0.03596333321671809	Early
DT_vs_D_4h	ENSG00000146476_ARMT1	Non-head	6	0.20111647154448806	Early
DT_vs_D_4h	ENSG00000146530_VWDE	Non-head	6	0.18008099383760312	Early
DT_vs_D_4h	ENSG00000146535_GNA12	Non-head	6	0.48453987536691295	Early
DT_vs_D_4h	ENSG00000146540_C7orf50	Non-head	6	0.2345943945430628	Early
DT_vs_D_4h	ENSG00000146574_CCZ1B	Non-head	6	0.4157451277366675	Early
DT_vs_D_4h	ENSG00000146576_C7orf26	Non-head	6	0.4436763975091904	Early
DT_vs_D_4h	ENSG00000146587_RBAK	Non-head	6	1.0743536460686616	Early
