gene_id	contrast_id	method_raw	method	signed_effect	signed_score_input	baseline_expression	pval	padj	direction_input	method_note	direction_input_norm	q_for_score	has_q	sig_from_q	sig_from_direction_only	sig	direction	neglog10	signed_score	score_for_agreement
ENSG00000177688_SUMO4	DT_vs_D_24h	limma/voom	limma/voom	0.8944798148525517	1.367073433425843	-0.14975479733266536	0.01704634733889242	0.04294638040028866	NA	limma/voom native; rounded RSEM expected counts	NA	0.04294638040028866	TRUE	TRUE	FALSE	TRUE	Up	1.367073433425843	1.367073433425843	0.9020865356001604
ENSG00000287879_AC114341.2	DT_vs_D_24h	limma/voom	limma/voom	0.01197586226954228	0.00484474666359754	-1.608719918252433	0.9824386583873876	0.988906549762772	NA	limma/voom native; rounded RSEM expected counts	NA	0.988906549762772	TRUE	FALSE	FALSE	FALSE	NS	0.004844746663597598	0.00484474666359754	-0.019847241084141678
ENSG00000132938_MTUS2	DT_vs_D_24h	limma/voom	limma/voom	-0.2304393873476012	-0.08875814289779814	-2.286241083636176	0.7352216079517413	0.8151581163896459	NA	limma/voom native; rounded RSEM expected counts	NA	0.8151581163896459	TRUE	FALSE	FALSE	FALSE	NS	0.08875814289779814	-0.08875814289779814	-0.14729010706522422
ENSG00000260941_LINC00622	DT_vs_D_24h	limma/voom	limma/voom	0.6483799335697386	0.24692688463155535	-2.988731632231319	0.4452371416472566	0.566334625914886	NA	limma/voom native; rounded RSEM expected counts	NA	0.566334625914886	TRUE	FALSE	FALSE	FALSE	NS	0.24692688463155538	0.24692688463155535	0.24496558969541096
ENSG00000261736_AC002551.1	DT_vs_D_24h	limma/voom	limma/voom	-0.32705574071814325	-0.13623270997957954	-2.1022513205037927	0.6310219619291695	0.7307474188593619	NA	limma/voom native; rounded RSEM expected counts	NA	0.7307474188593619	TRUE	FALSE	FALSE	FALSE	NS	0.13623270997957954	-0.13623270997957954	-0.19772689075495972
ENSG00000173581_CCDC106	DT_vs_D_24h	limma/voom	limma/voom	-0.31765336125891364	-0.5170992066709766	1.1023985943615835	0.19817925485941504	0.30401904701633553	NA	limma/voom native; rounded RSEM expected counts	NA	0.30401904701633553	TRUE	FALSE	FALSE	FALSE	NS	0.5170992066709766	-0.5170992066709766	-0.4550776781304953
ENSG00000196172_ZNF681	DT_vs_D_24h	limma/voom	limma/voom	-0.20563924986534707	-0.7083336069997851	3.10172617463411	0.11392552989302376	0.19573405480881265	NA	limma/voom native; rounded RSEM expected counts	NA	0.19573405480881265	TRUE	FALSE	FALSE	FALSE	NS	0.7083336069997851	-0.7083336069997851	-0.5382292074778358
ENSG00000144567_RETREG2	DT_vs_D_24h	limma/voom	limma/voom	-0.1658956691993119	-1.3272268507372262	6.5824435579015645	0.01907450417390549	0.04707313788681604	NA	limma/voom native; rounded RSEM expected counts	NA	0.04707313788681604	TRUE	FALSE	FALSE	FALSE	NS	1.3272268507372265	-1.3272268507372262	-0.7809617116951837
ENSG00000163138_PACRGL	DT_vs_D_24h	limma/voom	limma/voom	-0.07410660408532987	-0.2543799318017644	4.166890158339123	0.4355854527563854	0.5566985218905849	NA	limma/voom native; rounded RSEM expected counts	NA	0.5566985218905849	TRUE	FALSE	FALSE	FALSE	NS	0.2543799318017644	-0.2543799318017644	-0.3029051660650839
ENSG00000256053_COA8	DT_vs_D_24h	limma/voom	limma/voom	-0.3068433819133223	-1.7326216446004878	4.581534310302965	0.00609526877221938	0.01850880395466618	NA	limma/voom native; rounded RSEM expected counts	NA	0.01850880395466618	TRUE	FALSE	FALSE	FALSE	NS	1.7326216446004878	-1.7326216446004878	-0.9197248168469272
ENSG00000134884_ARGLU1	DT_vs_D_24h	limma/voom	limma/voom	-0.0307086702747906	-0.1404824748804229	7.607163946819993	0.6222899649563185	0.7236316024543753	NA	limma/voom native; rounded RSEM expected counts	NA	0.7236316024543753	TRUE	FALSE	FALSE	FALSE	NS	0.1404824748804229	-0.1404824748804229	-0.2024952815853851
ENSG00000145088_EAF2	DT_vs_D_24h	limma/voom	limma/voom	0.356197233141641	0.30970593971241894	-0.7026582589684431	0.3665847031025983	0.4901105603343014	NA	limma/voom native; rounded RSEM expected counts	NA	0.4901105603343014	TRUE	FALSE	FALSE	FALSE	NS	0.30970593971241894	0.30970593971241894	0.3018513982068361
ENSG00000271895_AL109811.2	DT_vs_D_24h	limma/voom	limma/voom	0.06725894232651443	0.04770676023883732	-0.17922540907469484	0.8474956750606087	0.8959695284955669	NA	limma/voom native; rounded RSEM expected counts	NA	0.8959695284955669	TRUE	FALSE	FALSE	FALSE	NS	0.047706760238837326	0.04770676023883732	0.03703983781515374
ENSG00000104497_SNX16	DT_vs_D_24h	limma/voom	limma/voom	-0.23572504983239165	-0.9568291505937864	3.3724935786619317	0.05528902073925376	0.11045130446821697	NA	limma/voom native; rounded RSEM expected counts	NA	0.11045130446821697	TRUE	FALSE	FALSE	FALSE	NS	0.9568291505937865	-0.9568291505937864	-0.6442831298970739
ENSG00000118939_UCHL3	DT_vs_D_24h	limma/voom	limma/voom	-0.163497486503577	-1.0029486217894843	5.02473734684215	0.04825986736343073	0.09932335436823685	NA	limma/voom native; rounded RSEM expected counts	NA	0.09932335436823685	TRUE	FALSE	FALSE	FALSE	NS	1.0029486217894843	-1.0029486217894843	-0.6635171079840293
ENSG00000169891_REPS2	DT_vs_D_24h	limma/voom	limma/voom	-0.7334559808998774	-4.2286341365668365	5.368098594039682	1.6097635371918303e-6	5.906984937527075e-5	NA	limma/voom native; rounded RSEM expected counts	NA	5.906984937527075e-5	TRUE	TRUE	FALSE	TRUE	Down	4.2286341365668365	-4.2286341365668365	-2.437185951456816
ENSG00000110011_DNAJC4	DT_vs_D_24h	limma/voom	limma/voom	-0.23520693503476137	-1.2165083425762215	4.083086725006548	0.02619274662024735	0.06074235944530487	NA	limma/voom native; rounded RSEM expected counts	NA	0.06074235944530487	TRUE	FALSE	FALSE	FALSE	NS	1.2165083425762215	-1.2165083425762215	-0.7413810664978051
ENSG00000120992_LYPLA1	DT_vs_D_24h	limma/voom	limma/voom	-0.4836923279649186	-3.731534079295922	6.734532851967099	1.2129144836052243e-5	1.855521200083694e-4	NA	limma/voom native; rounded RSEM expected counts	NA	1.855521200083694e-4	TRUE	FALSE	FALSE	FALSE	NS	3.731534079295922	-3.731534079295922	-1.9173601171282908
ENSG00000149308_NPAT	DT_vs_D_24h	limma/voom	limma/voom	0.00194028293193196	0.00579947343323972	5.296594950099397	0.9793755159045868	0.9867349850992454	NA	limma/voom native; rounded RSEM expected counts	NA	0.9867349850992454	TRUE	FALSE	FALSE	FALSE	NS	0.005799473433239728	0.00579947343323972	-0.01804927877907731
ENSG00000105810_CDK6	DT_vs_D_24h	limma/voom	limma/voom	-0.3969392896293789	-3.3794586948478793	7.324025730870712	4.355887123379174e-5	4.1738929390048934e-4	NA	limma/voom native; rounded RSEM expected counts	NA	4.1738929390048934e-4	TRUE	FALSE	FALSE	FALSE	NS	3.3794586948478793	-3.3794586948478793	-1.6354695171937148
ENSG00000268987_AC011462.3	DT_vs_D_24h	limma/voom	limma/voom	-0.6300639883853305	-0.32247695571628787	-1.701361606168133	0.3521664907890306	0.47590804267737663	NA	limma/voom native; rounded RSEM expected counts	NA	0.47590804267737663	TRUE	FALSE	FALSE	FALSE	NS	0.32247695571628787	-0.32247695571628787	-0.35008283203041435
ENSG00000161202_DVL3	DT_vs_D_24h	limma/voom	limma/voom	0.10133466546007758	0.673850184172057	6.555991396423805	0.12582032876915764	0.211909201898388	NA	limma/voom native; rounded RSEM expected counts	NA	0.211909201898388	TRUE	FALSE	FALSE	FALSE	NS	0.6738501841720571	0.673850184172057	0.5432227024993966
ENSG00000262668_AJ003147.2	DT_vs_D_24h	limma/voom	limma/voom	-0.9149658026575224	-0.840747366762418	-0.8058775662016221	0.07742117251846879	0.1442954487806791	NA	limma/voom native; rounded RSEM expected counts	NA	0.1442954487806791	TRUE	FALSE	FALSE	FALSE	NS	0.840747366762418	-0.840747366762418	-0.596170413737336
ENSG00000136699_SMPD4	DT_vs_D_24h	limma/voom	limma/voom	0.2048909532544727	1.5339363080595008	6.225805713975462	0.01062446844580452	0.02924581254112016	NA	limma/voom native; rounded RSEM expected counts	NA	0.02924581254112016	TRUE	FALSE	FALSE	FALSE	NS	1.5339363080595008	1.5339363080595008	0.9668476596739707
ENSG00000134775_FHOD3	DT_vs_D_24h	limma/voom	limma/voom	0.6441126607243703	4.051059493204608	4.1227431576274975	3.3889506569236096e-6	8.890793161704343e-5	NA	limma/voom native; rounded RSEM expected counts	NA	8.890793161704343e-5	TRUE	TRUE	FALSE	TRUE	Up	4.051059493204608	4.051059493204608	1.9519289239611104
ENSG00000196981_WDR5B	DT_vs_D_24h	limma/voom	limma/voom	-0.11404105976816307	-0.28487635021089225	3.122400476992567	0.3977408637467944	0.51894776967637	NA	limma/voom native; rounded RSEM expected counts	NA	0.51894776967637	TRUE	FALSE	FALSE	FALSE	NS	0.28487635021089225	-0.28487635021089225	-0.31996352111627024
ENSG00000152942_RAD17	DT_vs_D_24h	limma/voom	limma/voom	-0.0980948550491117	-0.4784702144621186	4.904379523504382	0.22115175372336895	0.3322995747757173	NA	limma/voom native; rounded RSEM expected counts	NA	0.3322995747757173	TRUE	FALSE	FALSE	FALSE	NS	0.4784702144621186	-0.4784702144621186	-0.4372848764419531
ENSG00000121380_BCL2L14	DT_vs_D_24h	limma/voom	limma/voom	-2.055590050673348	-1.3519512363741553	-1.701361606168133	0.01780000398327142	0.04446811945369369	NA	limma/voom native; rounded RSEM expected counts	NA	0.04446811945369369	TRUE	TRUE	FALSE	TRUE	Down	1.3519512363741553	-1.3519512363741553	-0.7891818350597525
ENSG00000167380_ZNF226	DT_vs_D_24h	limma/voom	limma/voom	0.31720516055370807	2.0523748413022544	4.298864145815957	0.00248575870417427	0.00886390634487676	NA	limma/voom native; rounded RSEM expected counts	NA	0.00886390634487676	TRUE	FALSE	FALSE	FALSE	NS	2.0523748413022544	2.0523748413022544	1.1420971147677794
ENSG00000160229_ZNF66	DT_vs_D_24h	limma/voom	limma/voom	0.5808626012412739	2.758788215083977	2.7210677749102077	3.1053878480526143e-4	0.0017426564775131	NA	limma/voom native; rounded RSEM expected counts	NA	0.0017426564775131	TRUE	TRUE	FALSE	TRUE	Up	2.7587882150839786	2.758788215083977	1.3927899954049041
ENSG00000077721_UBE2A	DT_vs_D_24h	limma/voom	limma/voom	-0.5217914176984343	-3.634215216217031	5.663969307477571	1.736184640084661e-5	2.321586040806575e-4	NA	limma/voom native; rounded RSEM expected counts	NA	2.321586040806575e-4	TRUE	FALSE	FALSE	FALSE	NS	3.634215216217031	-3.634215216217031	-1.834688063067008
ENSG00000140691_ARMC5	DT_vs_D_24h	limma/voom	limma/voom	0.5161563240634593	2.336974833186813	3.1904005077541293	0.00109173651376089	0.00460283245637553	NA	limma/voom native; rounded RSEM expected counts	NA	0.00460283245637553	TRUE	FALSE	FALSE	FALSE	NS	2.3369748331868134	2.336974833186813	1.2459192740964864
ENSG00000253710_ALG11	DT_vs_D_24h	limma/voom	limma/voom	-0.3136396519481209	-1.7377670627787352	5.405850052986549	0.00599514614107306	0.01829080994904664	NA	limma/voom native; rounded RSEM expected counts	NA	0.01829080994904664	TRUE	FALSE	FALSE	FALSE	NS	1.7377670627787352	-1.7377670627787352	-0.923242845176813
ENSG00000136870_ZNF189	DT_vs_D_24h	limma/voom	limma/voom	-0.009375119433827	-0.02402709777894024	4.136304205104906	0.9182759107975028	0.946178122795015	NA	limma/voom native; rounded RSEM expected counts	NA	0.946178122795015	TRUE	FALSE	FALSE	FALSE	NS	0.024027097778940243	-0.02402709777894024	-0.06627351497108268
ENSG00000177294_FBXO39	DT_vs_D_24h	limma/voom	limma/voom	-0.7707923299604296	-0.9665209137887524	0.02303421641235678	0.05367843908464116	0.10801376047625208	NA	limma/voom native; rounded RSEM expected counts	NA	0.10801376047625208	TRUE	FALSE	FALSE	FALSE	NS	0.9665209137887525	-0.9665209137887524	-0.6496017346049668
ENSG00000160050_CCDC28B	DT_vs_D_24h	limma/voom	limma/voom	-0.2845093634747466	-0.4422045918946027	1.4568791846354867	0.24553104343383764	0.3612396460751068	NA	limma/voom native; rounded RSEM expected counts	NA	0.3612396460751068	TRUE	FALSE	FALSE	FALSE	NS	0.44220459189460276	-0.4422045918946027	-0.42025772566868663
ENSG00000101445_PPP1R16B	DT_vs_D_24h	limma/voom	limma/voom	-0.41710324961479023	-0.6205680191074923	1.006640304468875	0.14662823294249244	0.23956975067375733	NA	limma/voom native; rounded RSEM expected counts	NA	0.23956975067375733	TRUE	FALSE	FALSE	FALSE	NS	0.6205680191074923	-0.6205680191074923	-0.5018438071773601
ENSG00000140323_DISP2	DT_vs_D_24h	limma/voom	limma/voom	0.8273106901310097	2.65935155987175	1.6055517079238577	4.208588870195014e-4	0.00219103058564812	NA	limma/voom native; rounded RSEM expected counts	NA	0.00219103058564812	TRUE	TRUE	FALSE	TRUE	Up	2.65935155987175	2.65935155987175	1.3605178981787676
ENSG00000134291_TMEM106C	DT_vs_D_24h	limma/voom	limma/voom	-0.24661038397491705	-1.3923058162086364	5.337926351082895	0.01584857030281839	0.04052230898901636	NA	limma/voom native; rounded RSEM expected counts	NA	0.04052230898901636	TRUE	FALSE	FALSE	FALSE	NS	1.3923058162086364	-1.3923058162086364	-0.804193658604653
ENSG00000250303_LINC02762	DT_vs_D_24h	limma/voom	limma/voom	0.47830181991017334	0.2840714042901699	-1.894757478556966	0.39859805667269166	0.5199105087035109	NA	limma/voom native; rounded RSEM expected counts	NA	0.5199105087035109	TRUE	FALSE	FALSE	FALSE	NS	0.2840714042901699	0.2840714042901699	0.27396976109602417
ENSG00000173611_SCAI	DT_vs_D_24h	limma/voom	limma/voom	-0.1983547039891667	-1.2224066702814442	4.727981894740384	0.02574659332117827	0.05992296990093968	NA	limma/voom native; rounded RSEM expected counts	NA	0.05992296990093968	TRUE	FALSE	FALSE	FALSE	NS	1.2224066702814442	-1.2224066702814442	-0.7433701655178326
ENSG00000139579_NABP2	DT_vs_D_24h	limma/voom	limma/voom	-0.07112204621128772	-0.2539119670616318	4.408379964544915	0.4364067703954771	0.5572987037873227	NA	limma/voom native; rounded RSEM expected counts	NA	0.5572987037873227	TRUE	FALSE	FALSE	FALSE	NS	0.2539119670616318	-0.2539119670616318	-0.3020019159251073
ENSG00000104356_POP1	DT_vs_D_24h	limma/voom	limma/voom	0.04541285063242493	0.16788486572731814	4.781659198766676	0.5685682430566488	0.6793837177576387	NA	limma/voom native; rounded RSEM expected counts	NA	0.6793837177576387	TRUE	FALSE	FALSE	FALSE	NS	0.16788486572731814	0.16788486572731814	0.178258723493986
ENSG00000204934_ATP6V0E2-AS1	DT_vs_D_24h	limma/voom	limma/voom	0.5242636829755913	1.1132040678803363	1.1004811746193697	0.03517169670483644	0.07705413192122916	NA	limma/voom native; rounded RSEM expected counts	NA	0.07705413192122916	TRUE	FALSE	FALSE	FALSE	NS	1.1132040678803363	1.1132040678803363	0.7844781297318436
ENSG00000211450_SELENOH	DT_vs_D_24h	limma/voom	limma/voom	-0.33579586473420103	-2.1635052173583342	5.05409058423791	0.00180657993052437	0.00686269633922421	NA	limma/voom native; rounded RSEM expected counts	NA	0.00686269633922421	TRUE	FALSE	FALSE	FALSE	NS	2.1635052173583347	-2.1635052173583342	-1.0575805776563736
ENSG00000132394_EEFSEC	DT_vs_D_24h	limma/voom	limma/voom	0.04058782562828744	0.1201451646571474	4.234851493143925	0.6633486483210682	0.7583240598305384	NA	limma/voom native; rounded RSEM expected counts	NA	0.7583240598305384	TRUE	FALSE	FALSE	FALSE	NS	0.1201451646571474	0.1201451646571474	0.13334754066645238
ENSG00000198176_TFDP1	DT_vs_D_24h	limma/voom	limma/voom	-0.00456689818952516	-0.01629652096018246	6.700810701131974	0.9431791761405552	0.9631711797505288	NA	limma/voom native; rounded RSEM expected counts	NA	0.9631711797505288	TRUE	FALSE	FALSE	FALSE	NS	0.016296520960182467	-0.01629652096018246	-0.054819491292490086
ENSG00000070404_FSTL3	DT_vs_D_24h	limma/voom	limma/voom	0.09271357283056857	0.5544489389398346	6.457883525467418	0.1775106356798686	0.2789658624019574	NA	limma/voom native; rounded RSEM expected counts	NA	0.2789658624019574	TRUE	FALSE	FALSE	FALSE	NS	0.5544489389398346	0.5544489389398346	0.47365917262986545
ENSG00000096060_FKBP5	DT_vs_D_24h	limma/voom	limma/voom	-0.356611660901401	-2.649888602969076	9.82971356756919	4.3398393684021406e-4	0.00223929544675101	NA	limma/voom native; rounded RSEM expected counts	NA	0.00223929544675101	TRUE	FALSE	FALSE	FALSE	NS	2.6498886029690776	-2.649888602969076	-1.248266581656381
ENSG00000251136_AF117829.1	DT_vs_D_24h	limma/voom	limma/voom	0.6549033650780611	3.931776803597826	3.959390879066352	5.29865039657508e-6	1.1701005848035762e-4	NA	limma/voom native; rounded RSEM expected counts	NA	1.1701005848035762e-4	TRUE	TRUE	FALSE	TRUE	Up	3.9317768035978267	3.931776803597826	1.8978444135819785
ENSG00000261613_AC093525.6	DT_vs_D_24h	limma/voom	limma/voom	0.6902431712816944	1.732430764287064	1.3042312774081113	0.00609920195953886	0.01851694069819484	NA	limma/voom native; rounded RSEM expected counts	NA	0.01851694069819484	TRUE	TRUE	FALSE	TRUE	Up	1.732430764287064	1.732430764287064	1.0344668690893566
ENSG00000267152_AC093227.1	DT_vs_D_24h	limma/voom	limma/voom	-0.927539542825884	-1.4057826138851668	0.45712270174155967	0.01526167883643927	0.03928415230296551	NA	limma/voom native; rounded RSEM expected counts	NA	0.03928415230296551	TRUE	TRUE	FALSE	TRUE	Down	1.4057826138851668	-1.4057826138851668	-0.8091714696175252
ENSG00000253476_AC091185.1	DT_vs_D_24h	limma/voom	limma/voom	-0.4586008334301604	-0.2325058090476795	-1.6738179566048692	0.4648042924670718	0.5854559053115379	NA	limma/voom native; rounded RSEM expected counts	NA	0.5854559053115379	TRUE	FALSE	FALSE	FALSE	NS	0.2325058090476795	-0.2325058090476795	-0.28728307313663437
ENSG00000196476_C20orf96	DT_vs_D_24h	limma/voom	limma/voom	0.971988510306495	4.310611306249607	2.800824570419968	1.0410347251775126e-6	4.89089899187171e-5	NA	limma/voom native; rounded RSEM expected counts	NA	4.89089899187171e-5	TRUE	TRUE	FALSE	TRUE	Up	4.310611306249607	4.310611306249607	2.1442386541027925
ENSG00000174606_ANGEL2	DT_vs_D_24h	limma/voom	limma/voom	-0.01336921371930901	-0.04052553904727165	5.013224501585197	0.8686287974708009	0.9109078839971156	NA	limma/voom native; rounded RSEM expected counts	NA	0.9109078839971156	TRUE	FALSE	FALSE	FALSE	NS	0.04052553904727165	-0.04052553904727165	-0.09036432511901012
ENSG00000072803_FBXW11	DT_vs_D_24h	limma/voom	limma/voom	-0.3916260215662944	-3.3452712768898594	5.9911641288335	4.884039225694358e-5	4.51573786058708e-4	NA	limma/voom native; rounded RSEM expected counts	NA	4.51573786058708e-4	TRUE	FALSE	FALSE	FALSE	NS	3.3452712768898594	-3.3452712768898594	-1.6139399714042268
ENSG00000113812_ACTR8	DT_vs_D_24h	limma/voom	limma/voom	-0.00743717585452353	-0.02075895173957477	4.95922784589692	0.9282203694337656	0.9533251452024356	NA	limma/voom native; rounded RSEM expected counts	NA	0.9533251452024356	TRUE	FALSE	FALSE	FALSE	NS	0.02075895173957483	-0.02075895173957477	-0.06223847875966804
ENSG00000204922_UQCC3	DT_vs_D_24h	limma/voom	limma/voom	-0.09462414527298868	-0.29808979575110733	3.898944917001021	0.3801590362717935	0.5033965145765739	NA	limma/voom native; rounded RSEM expected counts	NA	0.5033965145765739	TRUE	FALSE	FALSE	FALSE	NS	0.29808979575110733	-0.29808979575110733	-0.33057722005942547
ENSG00000136111_TBC1D4	DT_vs_D_24h	limma/voom	limma/voom	-0.05858725194301527	-0.3218318185162188	6.676115275009785	0.352799395181723	0.4766155214708907	NA	limma/voom native; rounded RSEM expected counts	NA	0.4766155214708907	TRUE	FALSE	FALSE	FALSE	NS	0.3218318185162188	-0.3218318185162188	-0.34992993675875356
ENSG00000155099_PIP4P2	DT_vs_D_24h	limma/voom	limma/voom	-0.1081290193057311	-0.16335237640126823	1.6643953121289932	0.5772523276733417	0.6865111948243958	NA	limma/voom native; rounded RSEM expected counts	NA	0.6865111948243958	TRUE	FALSE	FALSE	FALSE	NS	0.16335237640126823	-0.16335237640126823	-0.2294344436046538
ENSG00000105514_RAB3D	DT_vs_D_24h	limma/voom	limma/voom	-0.2814381135685942	-2.4489453032895905	6.9703146255026756	7.87058382084013e-4	0.00355676110959926	NA	limma/voom native; rounded RSEM expected counts	NA	0.00355676110959926	TRUE	FALSE	FALSE	FALSE	NS	2.4489453032895905	-2.4489453032895905	-1.1692984203237793
ENSG00000248954_AC027801.1	DT_vs_D_24h	limma/voom	limma/voom	0.8362282729210503	0.8770999369398654	-1.080603620120934	0.06965123668302883	0.13270890417415748	NA	limma/voom native; rounded RSEM expected counts	NA	0.13270890417415748	TRUE	FALSE	FALSE	FALSE	NS	0.8770999369398654	0.8770999369398654	0.6608311610650881
ENSG00000164162_ANAPC10	DT_vs_D_24h	limma/voom	limma/voom	-0.0559051983366348	-0.11034692848001816	2.9008039202384586	0.6850261755312744	0.775627272931669	NA	limma/voom native; rounded RSEM expected counts	NA	0.775627272931669	TRUE	FALSE	FALSE	FALSE	NS	0.11034692848001817	-0.11034692848001816	-0.16913387954716333
ENSG00000159111_MRPL10	DT_vs_D_24h	limma/voom	limma/voom	-0.34432032183652145	-2.6459739259712545	5.2621909112326986	4.385616828825434e-4	0.00225957142555209	NA	limma/voom native; rounded RSEM expected counts	NA	0.00225957142555209	TRUE	FALSE	FALSE	FALSE	NS	2.645973925971255	-2.6459739259712545	-1.2474833819976943
ENSG00000074410_CA12	DT_vs_D_24h	limma/voom	limma/voom	0.08502654942671008	0.42100503671417927	5.158734495537953	0.2625477067941964	0.3793105859076924	NA	limma/voom native; rounded RSEM expected counts	NA	0.3793105859076924	TRUE	FALSE	FALSE	FALSE	NS	0.42100503671417927	0.42100503671417927	0.3857077287107964
ENSG00000286613_AC006213.7	DT_vs_D_24h	limma/voom	limma/voom	-0.34970123616628424	-0.1798608037485555	-1.7050317823929202	0.5482138831403021	0.6609052416057176	NA	limma/voom native; rounded RSEM expected counts	NA	0.6609052416057176	TRUE	FALSE	FALSE	FALSE	NS	0.1798608037485555	-0.1798608037485555	-0.24229901154407402
ENSG00000158423_RIBC1	DT_vs_D_24h	limma/voom	limma/voom	0.9117861078087348	0.8388276223164027	-1.608719918252433	0.07784731307780668	0.14493470059241298	NA	limma/voom native; rounded RSEM expected counts	NA	0.14493470059241298	TRUE	FALSE	FALSE	FALSE	NS	0.8388276223164027	0.8388276223164027	0.6391590799309012
ENSG00000196704_AMZ2	DT_vs_D_24h	limma/voom	limma/voom	-0.24461996518933288	-1.73368369363202	5.49040222188863	0.00607429331375047	0.01846359674570453	NA	limma/voom native; rounded RSEM expected counts	NA	0.01846359674570453	TRUE	FALSE	FALSE	FALSE	NS	1.7336836936320201	-1.73368369363202	-0.9207131104534514
ENSG00000138379_MSTN	DT_vs_D_24h	limma/voom	limma/voom	0.6829107834554481	0.674591050298909	-1.0542536098206718	0.12555732590037574	0.21154801260933292	NA	limma/voom native; rounded RSEM expected counts	NA	0.21154801260933292	TRUE	FALSE	FALSE	FALSE	NS	0.674591050298909	0.674591050298909	0.5438061578326159
ENSG00000149923_PPP4C	DT_vs_D_24h	limma/voom	limma/voom	-0.09967438565097868	-0.6331784988784607	6.100846094786098	0.1414438544284871	0.2327134588152284	NA	limma/voom native; rounded RSEM expected counts	NA	0.2327134588152284	TRUE	FALSE	FALSE	FALSE	NS	0.6331784988784608	-0.6331784988784607	-0.5070701975296591
ENSG00000012963_UBR7	DT_vs_D_24h	limma/voom	limma/voom	-0.3896244314100918	-2.3667457343532665	4.641044475239481	0.00100283862082218	0.00429787980352363	NA	limma/voom native; rounded RSEM expected counts	NA	0.00429787980352363	TRUE	FALSE	FALSE	FALSE	NS	2.366745734353268	-2.3667457343532665	-1.1333066864701613
ENSG00000286786_AC116158.3	DT_vs_D_24h	limma/voom	limma/voom	-0.19997815053982376	-0.33878519467000856	1.5171417112773948	0.3349009407713298	0.4583685431993937	NA	limma/voom native; rounded RSEM expected counts	NA	0.4583685431993937	TRUE	FALSE	FALSE	FALSE	NS	0.33878519467000856	-0.33878519467000856	-0.3608828376263097
ENSG00000104154_SLC30A4	DT_vs_D_24h	limma/voom	limma/voom	-0.11361196193921046	-0.2484480226893647	2.801535492049992	0.4432918641553773	0.5643544804782868	NA	limma/voom native; rounded RSEM expected counts	NA	0.5643544804782868	TRUE	FALSE	FALSE	FALSE	NS	0.2484480226893647	-0.2484480226893647	-0.2988424745325331
ENSG00000267221_C17orf113	DT_vs_D_24h	limma/voom	limma/voom	0.7622856470391239	1.0406140991471409	-0.5715298284592472	0.04334855283426573	0.09107221531806069	NA	limma/voom native; rounded RSEM expected counts	NA	0.09107221531806069	TRUE	FALSE	FALSE	FALSE	NS	1.0406140991471409	1.0406140991471409	0.7495456427738999
ENSG00000179431_FJX1	DT_vs_D_24h	limma/voom	limma/voom	-0.05335911504088538	-0.20232623484806456	4.85804700761463	0.5100267526147351	0.6275867488933873	NA	limma/voom native; rounded RSEM expected counts	NA	0.6275867488933873	TRUE	FALSE	FALSE	FALSE	NS	0.20232623484806458	-0.20232623484806456	-0.2627883544192288
ENSG00000167642_SPINT2	DT_vs_D_24h	limma/voom	limma/voom	-0.11180095783293369	-0.732743798596454	8.456693124743646	0.1062019515518618	0.1850359871600311	NA	limma/voom native; rounded RSEM expected counts	NA	0.1850359871600311	TRUE	FALSE	FALSE	FALSE	NS	0.732743798596454	-0.732743798596454	-0.549901858246969
ENSG00000163864_NMNAT3	DT_vs_D_24h	limma/voom	limma/voom	0.6278298572849758	0.3123008353192307	-2.4937100239100003	0.3635623632733247	0.4871908965829207	NA	limma/voom native; rounded RSEM expected counts	NA	0.4871908965829207	TRUE	FALSE	FALSE	FALSE	NS	0.3123008353192307	0.3123008353192307	0.3039592703848073
ENSG00000039987_BEST2	DT_vs_D_24h	limma/voom	limma/voom	0.5822207996739702	1.0150183662874523	0.9861740431749764	0.04658241116086133	0.09660100256202415	NA	limma/voom native; rounded RSEM expected counts	NA	0.09660100256202415	TRUE	FALSE	FALSE	FALSE	NS	1.0150183662874523	1.0150183662874523	0.7377891784851691
ENSG00000260464_AL049796.1	DT_vs_D_24h	limma/voom	limma/voom	0.4307800262977292	0.2720617474885334	-1.0007992925883638	0.4130555492495942	0.5344883610557111	NA	limma/voom native; rounded RSEM expected counts	NA	0.5344883610557111	TRUE	FALSE	FALSE	FALSE	NS	0.2720617474885334	0.2720617474885334	0.26397944913113436
ENSG00000110013_SIAE	DT_vs_D_24h	limma/voom	limma/voom	-0.6062030516646815	-4.154115183503672	5.468526658204318	2.265144041681049e-6	7.012692832415752e-5	NA	limma/voom native; rounded RSEM expected counts	NA	7.012692832415752e-5	TRUE	TRUE	FALSE	TRUE	Down	4.154115183503672	-4.154115183503672	-2.3269941503083005
ENSG00000174720_LARP7	DT_vs_D_24h	limma/voom	limma/voom	-0.2671243353057355	-1.5721130624146284	5.172798698259463	0.00954752719510993	0.02678470932090234	NA	limma/voom native; rounded RSEM expected counts	NA	0.02678470932090234	TRUE	FALSE	FALSE	FALSE	NS	1.5721130624146284	-1.5721130624146284	-0.8663686884264016
ENSG00000162676_GFI1	DT_vs_D_24h	limma/voom	limma/voom	0.5274369090397893	0.4768435194181536	-0.878924450694007	0.22230697177262548	0.3335465712315453	NA	limma/voom native; rounded RSEM expected counts	NA	0.3335465712315453	TRUE	FALSE	FALSE	FALSE	NS	0.47684351941815356	0.4768435194181536	0.42591967213836235
