gene,baseline_value,baseline_band,baseline_source_matrix
BRWD3,1495.5268198598274,NA,size_factor_normalized_counts
BSCL2,689.79306157031,mid,size_factor_normalized_counts
BSDC1,1215.4021271265362,mid,size_factor_normalized_counts
BSG,12031.82933767635,head,size_factor_normalized_counts
BSN,17.81868720457569,NA,size_factor_normalized_counts
BSPRY,485.74837080249506,mid,size_factor_normalized_counts
BST1,8.695848944428448,NA,size_factor_normalized_counts
BST2,48.96942710800616,mid,size_factor_normalized_counts
BTAF1,2117.258411694924,NA,size_factor_normalized_counts
BTBD1,2251.2528979681038,NA,size_factor_normalized_counts
BTBD10,655.3477645780899,mid,size_factor_normalized_counts
BTBD11,277.0544895175595,mid,size_factor_normalized_counts
BTBD16,4.1886151514880705,NA,size_factor_normalized_counts
BTBD19,19.899448446036413,NA,size_factor_normalized_counts
BTBD2,2834.7840603565583,head,size_factor_normalized_counts
BTBD3,523.243271723227,mid,size_factor_normalized_counts
BTBD6,729.0771977596171,mid,size_factor_normalized_counts
BTBD7,1819.2857008021347,NA,size_factor_normalized_counts
BTBD8,259.60860629156934,mid,size_factor_normalized_counts
BTBD9,500.5922387029115,mid,size_factor_normalized_counts
BTC,81.705647694173,mid,size_factor_normalized_counts
BTD,352.47016153156426,mid,size_factor_normalized_counts
BTF3,12837.486294532879,head,size_factor_normalized_counts
BTF3L4,1255.4177653671422,NA,size_factor_normalized_counts
BTG1,7753.907283371875,head,size_factor_normalized_counts
BTG2,422.55932631428277,mid,size_factor_normalized_counts
BTG3,410.06065295964606,mid,size_factor_normalized_counts
BTG3-AS1,17.87287254170893,NA,size_factor_normalized_counts
BTN2A1,482.9287008605369,mid,size_factor_normalized_counts
BTN2A2,206.78957608542044,mid,size_factor_normalized_counts
BTN3A1,284.70610436339916,mid,size_factor_normalized_counts
BTN3A2,730.5158720853406,mid,size_factor_normalized_counts
BTN3A3,207.133337166258,mid,size_factor_normalized_counts
BTRC,651.7021219411124,mid,size_factor_normalized_counts
BUB1,917.1054233541256,mid,size_factor_normalized_counts
BUB1B,987.6191728042331,mid,size_factor_normalized_counts
BUB3,2957.1913946732057,head,size_factor_normalized_counts
BUD13,371.5232438706882,mid,size_factor_normalized_counts
BUD23,748.1486410996044,mid,size_factor_normalized_counts
BUD31,717.2688278818403,mid,size_factor_normalized_counts
BVES,175.99774013002965,mid,size_factor_normalized_counts
BVES-AS1,5.706923734396893,NA,size_factor_normalized_counts
BX004987.1,6.161005718682308,NA,size_factor_normalized_counts
BX005266.2,17.771481027456293,NA,size_factor_normalized_counts
BX088651.4,11.205180295994843,NA,size_factor_normalized_counts
BX255925.1,0,tail,size_factor_normalized_counts
BX255925.3,316.3516124695608,mid,size_factor_normalized_counts
BX284668.5,4.215707820054692,NA,size_factor_normalized_counts
BX284668.6,9.922631554451584,NA,size_factor_normalized_counts
BX323046.1,1.6537719257419308,tail,size_factor_normalized_counts
BX323046.2,3.6261624929361687,tail,size_factor_normalized_counts
BX324167.2,0.8268859628709654,tail,size_factor_normalized_counts
BX470102.2,33.15671652053848,mid,size_factor_normalized_counts
BX537318.1,9.204116265847105,NA,size_factor_normalized_counts
BX539320.1,31.286203246263575,mid,size_factor_normalized_counts
BX640514.2,5.496675767211072,NA,size_factor_normalized_counts
BX649632.1,3.28045118291724,tail,size_factor_normalized_counts
BX664615.2,60.861276566992174,mid,size_factor_normalized_counts
BX664727.3,16.576808825400494,NA,size_factor_normalized_counts
BX842570.1,2.826369198631825,tail,size_factor_normalized_counts
BX890604.2,1052.1728678936315,mid,size_factor_normalized_counts
BYSL,620.0496080976104,mid,size_factor_normalized_counts
BZW1,12481.809347299572,head,size_factor_normalized_counts
BZW2,2552.9167051673003,NA,size_factor_normalized_counts
C10orf105,4.080244477221584,NA,size_factor_normalized_counts
C10orf113,6.56090236583448,NA,size_factor_normalized_counts
C10orf143,7.868962981557481,NA,size_factor_normalized_counts
C10orf25,4.9071304400925495,NA,size_factor_normalized_counts
C10orf55,33.027746559052524,mid,size_factor_normalized_counts
C10orf67,5.015501114359036,NA,size_factor_normalized_counts
C10orf88,183.51449842022106,mid,size_factor_normalized_counts
C10orf90,7.8960556501241035,NA,size_factor_normalized_counts
C10orf91,8.350137634409519,NA,size_factor_normalized_counts
C10orf95,434.0403458829041,mid,size_factor_normalized_counts
C11orf1,171.31496356299527,mid,size_factor_normalized_counts
C11orf24,521.3391723990384,mid,size_factor_normalized_counts
C11orf44,7.950240987257347,NA,size_factor_normalized_counts
C11orf45,118.38015603338116,mid,size_factor_normalized_counts
C11orf49,512.9543295715371,mid,size_factor_normalized_counts
C11orf52,118.51561937621426,mid,size_factor_normalized_counts
C11orf54,563.7541905225571,mid,size_factor_normalized_counts
C11orf58,3031.2307148284817,head,size_factor_normalized_counts
C11orf65,7.414880997272067,NA,size_factor_normalized_counts
C11orf68,473.1825253480308,mid,size_factor_normalized_counts
C11orf71,161.05960746121906,mid,size_factor_normalized_counts
C11orf74,91.48632252444432,mid,size_factor_normalized_counts
C11orf80,372.1177733629121,mid,size_factor_normalized_counts
C11orf86,23.206992297520273,mid,size_factor_normalized_counts
C11orf91,12.457474780197725,NA,size_factor_normalized_counts
C11orf94,4.107337145788206,NA,size_factor_normalized_counts
C11orf95,356.64578992035797,mid,size_factor_normalized_counts
C11orf98,666.9314651254874,mid,size_factor_normalized_counts
C12orf10,792.5035828835818,mid,size_factor_normalized_counts
C12orf29,1004.017339985802,mid,size_factor_normalized_counts
C12orf4,492.9942024070202,mid,size_factor_normalized_counts
C12orf43,467.1775822594011,mid,size_factor_normalized_counts
C12orf45,1659.5883392937722,NA,size_factor_normalized_counts
C12orf49,1992.6608263193714,NA,size_factor_normalized_counts
C12orf57,567.8733952878617,mid,size_factor_normalized_counts
C12orf60,37.691042982045474,mid,size_factor_normalized_counts
C12orf65,288.1020263891148,mid,size_factor_normalized_counts
C12orf66,391.42918569807176,mid,size_factor_normalized_counts
C12orf73,244.70405967267249,mid,size_factor_normalized_counts
C12orf75,148.7581953110739,mid,size_factor_normalized_counts
C12orf76,151.69293518397222,mid,size_factor_normalized_counts
C13orf46,172.5417461730184,mid,size_factor_normalized_counts
C14orf119,960.6670652251457,mid,size_factor_normalized_counts
C14orf28,71.52619535992751,mid,size_factor_normalized_counts
C14orf93,341.92439860008034,mid,size_factor_normalized_counts
C15orf39,1577.393904422222,NA,size_factor_normalized_counts
C15orf40,334.69267290142744,mid,size_factor_normalized_counts
C15orf41,281.4197665863196,mid,size_factor_normalized_counts
C15orf48,1982.568026228995,NA,size_factor_normalized_counts
C15orf61,335.60733025134545,mid,size_factor_normalized_counts
C15orf62,135.7924532094575,mid,size_factor_normalized_counts
C15orf65,26.914432796156305,mid,size_factor_normalized_counts
C16orf46,100.88008747025778,mid,size_factor_normalized_counts
C16orf58,1202.699699186061,mid,size_factor_normalized_counts
C16orf70,378.490536265022,mid,size_factor_normalized_counts
C16orf71,5.042593782925657,NA,size_factor_normalized_counts
C16orf72,4281.086000955951,head,size_factor_normalized_counts
C16orf74,362.5488557160684,mid,size_factor_normalized_counts
C16orf86,5.388305092944586,NA,size_factor_normalized_counts
C16orf87,377.5888656777983,mid,size_factor_normalized_counts
C16orf89,7.523251671538553,NA,size_factor_normalized_counts
C16orf91,256.0366291357664,mid,size_factor_normalized_counts
C16orf95,36.4100750348891,mid,size_factor_normalized_counts
C17orf100,54.3035468638175,mid,size_factor_normalized_counts
C17orf107,15.256751310262928,NA,size_factor_normalized_counts
C17orf113,13.84681340162059,NA,size_factor_normalized_counts
C17orf49,517.6783047130104,mid,size_factor_normalized_counts
C17orf53,72.86784202556429,mid,size_factor_normalized_counts
C17orf58,161.276348809752,mid,size_factor_normalized_counts
C17orf67,41.717102122133824,mid,size_factor_normalized_counts
C17orf75,326.14639320570444,mid,size_factor_normalized_counts
C17orf80,552.9092890936624,mid,size_factor_normalized_counts
C17orf82,0.7997932943043438,tail,size_factor_normalized_counts
C17orf97,58.552840733785956,mid,size_factor_normalized_counts
C18orf21,364.1148562547633,mid,size_factor_normalized_counts
C18orf25,1234.182044493638,mid,size_factor_normalized_counts
C18orf32,781.7670521289535,mid,size_factor_normalized_counts
C18orf54,213.35717770792854,mid,size_factor_normalized_counts
C18orf65,5.788201740096758,NA,size_factor_normalized_counts
C19orf12,371.29239661628293,mid,size_factor_normalized_counts
C19orf25,439.1848169587491,mid,size_factor_normalized_counts
C19orf33,1188.703316535735,mid,size_factor_normalized_counts
C19orf38,1.1996899414565156,tail,size_factor_normalized_counts
C19orf44,154.1735930725851,mid,size_factor_normalized_counts
C19orf47,292.27765477790865,mid,size_factor_normalized_counts
C19orf48,2194.068796568521,NA,size_factor_normalized_counts
C19orf53,1092.8864221356223,mid,size_factor_normalized_counts
C19orf54,234.26666741545512,mid,size_factor_normalized_counts
C19orf57,28.005752063346335,mid,size_factor_normalized_counts
C19orf71,0.8268859628709654,tail,size_factor_normalized_counts
C19orf73,9.576920244432657,NA,size_factor_normalized_counts
C1D,408.5770495698291,mid,size_factor_normalized_counts
C1GALT1,973.585115370976,mid,size_factor_normalized_counts
C1GALT1C1,631.544733572104,mid,size_factor_normalized_counts
C1GALT1C1L,2.026575904327481,tail,size_factor_normalized_counts
C1QBP,6095.651732227416,head,size_factor_normalized_counts
C1QL1,2.4535652200462748,tail,size_factor_normalized_counts
C1QL4,4.4801411243737554,NA,size_factor_normalized_counts
C1QTNF1,94.55652574017574,mid,size_factor_normalized_counts
C1QTNF1-AS1,0.7997932943043438,tail,size_factor_normalized_counts
C1QTNF12,2.9076472043316897,tail,size_factor_normalized_counts
C1QTNF3,22.461384340349174,mid,size_factor_normalized_counts
C1QTNF4,0.8268859628709654,tail,size_factor_normalized_counts
C1QTNF6,464.6969243707882,mid,size_factor_normalized_counts
C1R,54.13834430459737,mid,size_factor_normalized_counts
C1RL,787.4365429799099,mid,size_factor_normalized_counts
C1RL-AS1,204.5052661334475,mid,size_factor_normalized_counts
C1S,31.64420709756924,mid,size_factor_normalized_counts
C1orf109,464.6286331277827,mid,size_factor_normalized_counts
C1orf112,330.049975765654,mid,size_factor_normalized_counts
C1orf116,8804.415282537084,head,size_factor_normalized_counts
C1orf122,942.5698388103787,mid,size_factor_normalized_counts
C1orf131,325.02798126994776,mid,size_factor_normalized_counts
C1orf159,145.20681744249043,mid,size_factor_normalized_counts
C1orf162,6.533809697267857,NA,size_factor_normalized_counts
C1orf174,260.7953094703316,mid,size_factor_normalized_counts
C1orf198,1240.4113414553258,mid,size_factor_normalized_counts
C1orf21,991.634649829957,mid,size_factor_normalized_counts
C1orf210,543.5426168164156,mid,size_factor_normalized_counts
C1orf216,354.47613814867225,mid,size_factor_normalized_counts
C1orf220,22.271735660382824,mid,size_factor_normalized_counts
C1orf226,223.9983245509846,mid,size_factor_normalized_counts
C1orf35,263.18707682871946,mid,size_factor_normalized_counts
C1orf43,4769.7124385236675,head,size_factor_normalized_counts
C1orf50,283.486421921908,mid,size_factor_normalized_counts
C1orf52,320.9748294612928,mid,size_factor_normalized_counts
C1orf53,72.42025342262602,mid,size_factor_normalized_counts
C1orf54,9.068652923013996,NA,size_factor_normalized_counts
C1orf56,117.6280546948629,mid,size_factor_normalized_counts
C1orf61,1.6537719257419308,tail,size_factor_normalized_counts
C1orf74,219.44339880225812,mid,size_factor_normalized_counts
C2,22.13627231754971,NA,size_factor_normalized_counts
C20orf144,1.6537719257419308,tail,size_factor_normalized_counts
C20orf194,234.70015011252104,mid,size_factor_normalized_counts
C20orf202,10.214157527337271,NA,size_factor_normalized_counts
C20orf204,11.793144828726488,NA,size_factor_normalized_counts
C20orf27,1120.6678203259105,mid,size_factor_normalized_counts
C20orf96,80.95354635565474,mid,size_factor_normalized_counts
C21orf58,96.13551304156496,mid,size_factor_normalized_counts
C21orf62-AS1,39.95495952212541,mid,size_factor_normalized_counts
C21orf91,695.4793860174874,mid,size_factor_normalized_counts
C22orf39,517.359986025439,mid,size_factor_normalized_counts
C2CD2,1510.0574433569604,NA,size_factor_normalized_counts
C2CD2L,489.67904603101124,mid,size_factor_normalized_counts
C2CD3,951.915911800406,mid,size_factor_normalized_counts
C2CD4A,175.51007209583048,mid,size_factor_normalized_counts
C2CD4D,15.52118461458199,NA,size_factor_normalized_counts
C2CD4D-AS1,3.2533585143506185,tail,size_factor_normalized_counts
C2CD5,927.6523054287875,mid,size_factor_normalized_counts
C2orf15,213.8852717551366,mid,size_factor_normalized_counts
C2orf16,0,tail,size_factor_normalized_counts
C2orf27A,103.64169166726064,mid,size_factor_normalized_counts
C2orf42,205.59009201929038,mid,size_factor_normalized_counts
C2orf49,773.4840865943715,mid,size_factor_normalized_counts
C2orf66,1.6537719257419308,tail,size_factor_normalized_counts
C2orf68,640.7217571693845,mid,size_factor_normalized_counts
C2orf69,591.509270820486,mid,size_factor_normalized_counts
C2orf74,132.19338338508797,mid,size_factor_normalized_counts
C2orf76,77.51053916133777,mid,size_factor_normalized_counts
C2orf81,9.814260880185099,NA,size_factor_normalized_counts
C2orf88,16.429348583152823,NA,size_factor_normalized_counts
C2orf92,22.78000298180148,mid,size_factor_normalized_counts
C3,82046.08236842991,head,size_factor_normalized_counts
C3orf14,102.77769341309929,mid,size_factor_normalized_counts
C3orf18,56.06568946382592,mid,size_factor_normalized_counts
C3orf20,0.7997932943043438,tail,size_factor_normalized_counts
C3orf33,122.96217445067424,mid,size_factor_normalized_counts
C3orf35,61.2708392581513,mid,size_factor_normalized_counts
C3orf38,492.68857052826223,mid,size_factor_normalized_counts
C3orf52,317.33456106248434,mid,size_factor_normalized_counts
C3orf62,119.81718661059011,mid,size_factor_normalized_counts
C3orf67,10.295435533037136,NA,size_factor_normalized_counts
C3orf80,2.053668572894103,tail,size_factor_normalized_counts
C4A,78.7795484480208,mid,size_factor_normalized_counts
C4B,115.45605154704597,mid,size_factor_normalized_counts
C4BPA,24.325404233276924,mid,size_factor_normalized_counts
C4BPB,5.015501114359036,NA,size_factor_normalized_counts
C4orf19,105.60406261173112,mid,size_factor_normalized_counts
C4orf3,1837.376433835555,NA,size_factor_normalized_counts
C4orf33,277.82719014329723,mid,size_factor_normalized_counts
C4orf36,37.1556829920602,mid,size_factor_normalized_counts
C4orf46,388.169333802374,mid,size_factor_normalized_counts
C4orf47,4.134429814354826,NA,size_factor_normalized_counts
C4orf48,271.88292577314786,mid,size_factor_normalized_counts
C5,87.61632601440854,mid,size_factor_normalized_counts
C5AR1,16.083637273133892,NA,size_factor_normalized_counts
C5AR2,22.19045765468296,NA,size_factor_normalized_counts
C5orf15,1099.372539877104,mid,size_factor_normalized_counts
C5orf22,666.6597347539645,mid,size_factor_normalized_counts
C5orf24,2292.6406144500006,NA,size_factor_normalized_counts
C5orf30,455.04521950200285,mid,size_factor_normalized_counts
C5orf34,119.49207458779065,mid,size_factor_normalized_counts
C5orf38,734.1945761668953,mid,size_factor_normalized_counts
C5orf46,177.93654464731014,mid,size_factor_normalized_counts
C5orf51,1368.158169765954,NA,size_factor_normalized_counts
C5orf56,68.92306089117581,mid,size_factor_normalized_counts
C5orf63,210.8830132006628,mid,size_factor_normalized_counts
C5orf66,118.78005268053332,mid,size_factor_normalized_counts
C6orf120,606.2439932704287,mid,size_factor_normalized_counts
C6orf132,3901.843113868223,head,size_factor_normalized_counts
C6orf136,313.8514744369064,mid,size_factor_normalized_counts
C6orf141,129.448292192156,mid,size_factor_normalized_counts
C6orf163,19.763985103203304,NA,size_factor_normalized_counts
C6orf223,655.3206719095233,mid,size_factor_normalized_counts
C6orf226,57.37375007954891,mid,size_factor_normalized_counts
C6orf47,650.1979192640758,mid,size_factor_normalized_counts
C6orf52,4.161522482921448,NA,size_factor_normalized_counts
C6orf62,3961.2965060460547,head,size_factor_normalized_counts
C6orf89,2237.718209826588,NA,size_factor_normalized_counts
C6orf99,5.334119755811342,NA,size_factor_normalized_counts
C7orf25,287.31633900068283,mid,size_factor_normalized_counts
C7orf26,432.30641509464033,mid,size_factor_normalized_counts
C7orf50,886.3339808106277,mid,size_factor_normalized_counts
C7orf57,1.1996899414565156,tail,size_factor_normalized_counts
C7orf61,2.080761241460724,tail,size_factor_normalized_counts
C8G,2.480657888612896,tail,size_factor_normalized_counts
C8orf33,2129.781939431771,NA,size_factor_normalized_counts
C8orf37,73.08458337409726,mid,size_factor_normalized_counts
C8orf37-AS1,1.253875278589759,tail,size_factor_normalized_counts
C8orf58,165.3230072370598,mid,size_factor_normalized_counts
