x,time,contrast,delta_density,lo,hi
14.1369863013699,24 h,Dox-only,0.000161852701814952,-0.000326409702171351,0.000640295971913063
14.1369863013699,24 h,Tam-only,0.000394827195335321,3.17728834823418e-05,0.000761868914031784
14.1369863013699,4 h,Dox-only,0.000160643454947698,-6.93916429785551e-05,0.00039839963955846
14.1369863013699,4 h,Tam-only,-0.000396224940307915,-0.000616491637996479,-0.000167905501076102
14.1780821917808,24 h,Dox-only,0.00013408257229764,-0.000344280408007999,0.00060693020600033
14.1780821917808,24 h,Tam-only,0.00039684344554029,3.61441832675053e-05,0.000762417582646292
14.1780821917808,4 h,Dox-only,0.000154552270790425,-7.26537786873187e-05,0.000388787033968904
14.1780821917808,4 h,Tam-only,-0.000359254772594868,-0.00057101561885325,-0.000137109599908394
14.2191780821918,24 h,Dox-only,0.000109611235934508,-0.000364447631551533,0.000579665518436727
14.2191780821918,24 h,Tam-only,0.000403313055432855,4.7320723849105e-05,0.000764152852362671
14.2191780821918,4 h,Dox-only,0.000146590630005583,-7.93110534618677e-05,0.000374789794741949
14.2191780821918,4 h,Tam-only,-0.000321097676781391,-0.000528115568611556,-0.000103578502164761
14.2602739726027,24 h,Dox-only,8.8097843404693e-05,-0.000371059739577549,0.000551744016867968
14.2602739726027,24 h,Tam-only,0.000413685389525258,6.0044430635104e-05,0.000774086975107286
14.2602739726027,4 h,Dox-only,0.000137100394193777,-8.87407318879854e-05,0.000358664887334642
14.2602739726027,4 h,Tam-only,-0.000282839532848053,-0.000485902273886865,-7.13426651194749e-05
14.3013698630137,24 h,Dox-only,6.955892205345e-05,-0.000377866030214119,0.000525329081473999
14.3013698630137,24 h,Tam-only,0.000425559932932419,7.22663367363395e-05,0.00078610211549167
14.3013698630137,4 h,Dox-only,0.000126233385430803,-9.82461638245156e-05,0.000347653968804868
14.3013698630137,4 h,Tam-only,-0.000244986510029455,-0.000442450592166298,-3.85842097009697e-05
14.3424657534247,24 h,Dox-only,5.3263677977743e-05,-0.000385075086107631,0.000497754361653653
14.3424657534247,24 h,Tam-only,0.000438409677481369,8.33875073937055e-05,0.000796777583538782
14.3424657534247,4 h,Dox-only,0.000114044676774105,-0.000108664002546621,0.000333746454086245
14.3424657534247,4 h,Tam-only,-0.000208091337208197,-0.00039821108825266,-4.95626325823274e-06
14.3835616438356,24 h,Dox-only,3.88649884068212e-05,-0.000385733893478813,0.000474308394941131
14.3835616438356,24 h,Tam-only,0.000451552152478254,0.000100623921746029,0.000805592304771404
14.3835616438356,4 h,Dox-only,0.000100598434601119,-0.000114766343809465,0.000318677959130067
14.3835616438356,4 h,Tam-only,-0.000172641251214138,-0.000358467480365829,2.73159907040724e-05
14.4246575342466,24 h,Dox-only,2.61420790986094e-05,-0.000387822088087014,0.000447444703206466
14.4246575342466,24 h,Tam-only,0.000464250955291124,0.000120519376651865,0.000807431930773758
14.4246575342466,4 h,Dox-only,8.59724718567569e-05,-0.000124482483167856,0.00030120252755098
14.4246575342466,4 h,Tam-only,-0.000139049117244484,-0.000323657685937916,5.87813975444956e-05
14.4657534246575,24 h,Dox-only,1.49149557208484e-05,-0.000387156749941374,0.000420341410998147
14.4657534246575,24 h,Tam-only,0.000475860753545567,0.000136326345121249,0.000809028608486567
14.4657534246575,4 h,Dox-only,7.04238324997133e-05,-0.000137478127495358,0.000282459465437634
14.4657534246575,4 h,Tam-only,-0.000107584611621262,-0.000288899443979168,8.50483866911142e-05
14.5068493150685,24 h,Dox-only,5.04289196038166e-06,-0.00038098807250699,0.000394453507528408
14.5068493150685,24 h,Tam-only,0.000485847312117116,0.000153959888175126,0.00081868037549674
14.5068493150685,4 h,Dox-only,5.36092955646774e-05,-0.00014935575534414,0.000261127049481637
14.5068493150685,4 h,Tam-only,-7.91561288123292e-05,-0.000257125196133774,0.000109497905715289
14.5479452054795,24 h,Dox-only,-3.57867184724511e-06,-0.000386019160244653,0.000372688523674108
14.5479452054795,24 h,Tam-only,0.00049373743873825,0.000177466940132765,0.000824660965837336
