x,time,contrast,delta_density,lo,hi
5.0958904109589,24 h,Tam-only,-0.0024302756235615,-0.00414302795530185,-0.000662380830993398
5.0958904109589,4 h,Dox-only,0.000257644661543197,-0.00102894750030072,0.00154897724517448
5.0958904109589,4 h,Tam-only,0.000832530940191083,-0.000549408518994733,0.00228146625537228
5.13698630136986,24 h,Dox-only,-0.00139199891406865,-0.0033746334740155,0.00058978812621028
5.13698630136986,24 h,Tam-only,-0.00246930822261087,-0.00417855417558359,-0.00070266030729129
5.13698630136986,4 h,Dox-only,0.00033557795474614,-0.000929649952271137,0.00160933078775327
5.13698630136986,4 h,Tam-only,0.000864227308728705,-0.000512236755815261,0.00230225547406049
5.17808219178082,24 h,Dox-only,-0.00137993426526978,-0.00337672375288348,0.000612518819942669
5.17808219178082,24 h,Tam-only,-0.00249896870737685,-0.0041896007595508,-0.000744481548098385
5.17808219178082,4 h,Dox-only,0.00041771312740374,-0.000834886734643167,0.00167494137186474
5.17808219178082,4 h,Tam-only,0.00088680249029198,-0.000471789918398345,0.00229498963612265
5.21917808219178,24 h,Dox-only,-0.00135087124172648,-0.00332844004693378,0.000657502025911891
5.21917808219178,24 h,Tam-only,-0.00251859820505949,-0.00420135024206796,-0.000773919407239995
5.21917808219178,4 h,Dox-only,0.00050261747850909,-0.000724249319728862,0.00173199219277193
5.21917808219178,4 h,Tam-only,0.000900799652570145,-0.000447648977814183,0.00231142533012133
5.26027397260274,24 h,Dox-only,-0.00130535175428094,-0.00327279317619325,0.000700125152714382
5.26027397260274,24 h,Tam-only,-0.00252764602823558,-0.00421949346982899,-0.000794611959948072
5.26027397260274,4 h,Dox-only,0.000589574571135988,-0.000609543517123573,0.00181459934950578
5.26027397260274,4 h,Tam-only,0.000905652673156489,-0.000428125518913073,0.00231978417590294
5.3013698630137,24 h,Dox-only,-0.00124272695118473,-0.00322193734098775,0.000752066224444231
5.3013698630137,24 h,Tam-only,-0.00252566657846764,-0.00422725194267567,-0.000831127736517151
5.3013698630137,4 h,Dox-only,0.000677637192413344,-0.000504172206321627,0.00188237660192795
5.3013698630137,4 h,Tam-only,0.000900687959479826,-0.000407388641345242,0.00230802279549926
5.34246575342466,24 h,Dox-only,-0.00116442751258302,-0.00315566017905672,0.000788304598576559
5.34246575342466,24 h,Tam-only,-0.00251264123876461,-0.00418950421379213,-0.000827901250012329
5.34246575342466,4 h,Dox-only,0.000765644325798572,-0.000393422465784632,0.0019520670823061
5.34246575342466,4 h,Tam-only,0.00088516524806595,-0.000412695024340258,0.00229153701518567
5.38356164383562,24 h,Dox-only,-0.00107343473597544,-0.00306736437146238,0.000854789836938737
5.38356164383562,24 h,Tam-only,-0.00248766016659362,-0.00418173650723991,-0.000793682425905174
5.38356164383562,4 h,Dox-only,0.000852243538311703,-0.000316296182009647,0.00202917322423627
5.38356164383562,4 h,Tam-only,0.000858323727472084,-0.00042064136635103,0.00225486377212541
5.42465753424658,24 h,Dox-only,-0.000971388321834167,-0.00294947060480643,0.000929968652492799
5.42465753424658,24 h,Tam-only,-0.00245131703132641,-0.00413945020918464,-0.000782558698216349
5.42465753424658,4 h,Dox-only,0.000934976345767245,-0.000217521512947258,0.00212324982896638
5.42465753424658,4 h,Tam-only,0.000818054714856659,-0.000441057923665271,0.002186053032195
5.46575342465753,24 h,Dox-only,-0.000860130264965814,-0.002846361609522,0.00102824059437492
5.46575342465753,24 h,Tam-only,-0.00240535166616839,-0.00405569600856921,-0.000727045305732649
5.46575342465753,4 h,Dox-only,0.00101243784866371,-0.000138183368527895,0.00218282275913958
5.46575342465753,4 h,Tam-only,0.000763755983597451,-0.000482412884120053,0.00213475614598811
5.50684931506849,24 h,Dox-only,-0.000741679443518072,-0.00268107033067759,0.00114683279242286
5.50684931506849,24 h,Tam-only,-0.00235073742769234,-0.00400140297890025,-0.000684449868144372
5.50684931506849,4 h,Dox-only,0.00108278452582306,-7.37657626022707e-05,0.00222689697510238
5.50684931506849,4 h,Tam-only,0.000696413756656827,-0.00053530531224971,0.0020579985230996
5.54794520547945,24 h,Dox-only,-0.00061820101039263,-0.00255347711761511,0.00123685481548866
5.54794520547945,24 h,Tam-only,-0.00228866924555105,-0.00392649571272777,-0.000632677061046576
5.54794520547945,4 h,Dox-only,0.00114438875253906,-6.75648078118533e-07,0.00229872267277943
5.54794520547945,4 h,Tam-only,0.000616144975570131,-0.000624688247395311,0.00194864640834522
5.58904109589041,24 h,Dox-only,-0.000492122049248062,-0.00239365550517274,0.00137696502994433
5.58904109589041,24 h,Tam-only,-0.00222150041402592,-0.00383742881603091,-0.000567123494836738
5.58904109589041,4 h,Dox-only,0.00119573761359101,6.21767684789961e-05,0.00232895657863664
5.58904109589041,4 h,Tam-only,0.00052340523012933,-0.000715885591999442,0.00182309448488714
5.63013698630137,24 h,Dox-only,-0.000366404397613533,-0.00224264033605664,0.00153433119797581
5.63013698630137,24 h,Tam-only,-0.00215158059821204,-0.00378019526590877,-0.000506922100147138
5.63013698630137,4 h,Dox-only,0.00123547901514248,0.000110702501030169,0.0023702840368878
5.63013698630137,4 h,Tam-only,0.000419009789802159,-0.00081672960930458,0.00169200855831839
5.67123287671233,24 h,Dox-only,-0.000243683433369314,-0.00212407119737144,0.00166308601379575
5.67123287671233,24 h,Tam-only,-0.00207807807444875,-0.00369087816000476,-0.000435595873749744
5.67123287671233,4 h,Dox-only,0.00126246529030725,0.000145698980012824,0.002376784900013
5.67123287671233,4 h,Tam-only,0.000304145744041966,-0.000921803658783785,0.00155897063235406
5.71232876712329,24 h,Dox-only,-0.000126116665566868,-0.00199129699396421,0.00176913127993382
5.71232876712329,24 h,Tam-only,-0.00200304978611376,-0.00362854296118982,-0.000370481035636435
5.71232876712329,4 h,Dox-only,0.00127397776584899,0.000167945393788062,0.0023886055692725
5.71232876712329,4 h,Tam-only,0.000179356784425225,-0.00103328815431127,0.0014239402511674
5.75342465753425,24 h,Dox-only,-1.57041501514035e-05,-0.00184435435949198,0.00186987180643828
5.75342465753425,24 h,Tam-only,-0.0019292201320764,-0.00353333239050873,-0.000283822321639823
5.75342465753425,4 h,Dox-only,0.00127016286205191,0.000162989463627534,0.00237573249840379
5.75342465753425,4 h,Tam-only,4.83332273294654e-05,-0.00116371311934206,0.00128601886996854
5.79452054794521,24 h,Dox-only,8.5748990427445e-05,-0.00172093996324061,0.00197768822006334
5.79452054794521,24 h,Tam-only,-0.00185805321826279,-0.00344353779897329,-0.00021871517299296
5.79452054794521,4 h,Dox-only,0.00125204571285429,0.00015469270161474,0.00235118342450381
5.79452054794521,4 h,Tam-only,-8.59886688650488e-05,-0.00129481974354043,0.00114835301194753
5.83561643835616,24 h,Dox-only,0.000176666020787433,-0.00158333737690638,0.00203488448157929
5.83561643835616,24 h,Tam-only,-0.00179084685842304,-0.00336297882728661,-0.000145568983444743
5.83561643835616,4 h,Dox-only,0.00121999040046331,0.000126538736495246,0.00229988599662136
5.83561643835616,4 h,Tam-only,-0.000220982237032652,-0.00143247705619695,0.000998478317704738
5.87671232876712,24 h,Dox-only,0.000254505501325421,-0.00149249668299492,0.00212366781844887
5.87671232876712,24 h,Tam-only,-0.00173055945363343,-0.00330030604715005,-8.47933372931566e-05
5.87671232876712,4 h,Dox-only,0.00117467911874621,8.1558162531185e-05,0.00225381195109579
5.87671232876712,4 h,Tam-only,-0.000353934730255773,-0.00156267826076911,0.000857988062784421
5.91780821917808,24 h,Dox-only,0.000317915678076756,-0.00143965030806891,0.00218945000928145
5.91780821917808,24 h,Tam-only,-0.00167868476143379,-0.00323854877807788,-6.11526490901643e-05
5.91780821917808,4 h,Dox-only,0.00111709460873997,4.9502089694962e-05,0.00220341395872332
5.91780821917808,4 h,Tam-only,-0.00048212094358558,-0.00169074975506735,0.000727456000881563
5.95890410958904,24 h,Dox-only,0.00036767763058479,-0.0013879965466808,0.00220126403471668
5.95890410958904,24 h,Tam-only,-0.00163107637518693,-0.00316889485707549,-2.33143780993047e-05
5.95890410958904,4 h,Dox-only,0.00104849695286943,-3.16867383952714e-06,0.00213787640196731
5.95890410958904,4 h,Tam-only,-0.000602878092015605,-0.00179759806939679,0.000610114462788661
6,24 h,Dox-only,0.000403626758106464,-0.00134195474986163,0.00221509631321721
6,24 h,Tam-only,-0.00158869002329219,-0.00311015288949394,-2.20884458488918e-05
6,4 h,Dox-only,0.000969414321285819,-8.62442088243936e-05,0.00207120831885202
6,4 h,Tam-only,-0.000712275834374838,-0.00192110839305196,0.000484142653688574
6.04109589041096,24 h,Dox-only,0.00042587145739461,-0.00131862870994544,0.0022285566210187
6.04109589041096,24 h,Tam-only,-0.00155236775711305,-0.00305599785828613,7.90602155042033e-07
6.04109589041096,4 h,Dox-only,0.000882894534870657,-0.000159051328555079,0.00196184730450966
6.04109589041096,4 h,Tam-only,-0.000807463272726308,-0.00199254598219981,0.000395600592838677
6.08219178082192,24 h,Dox-only,0.000434775026596501,-0.00128515837485399,0.00224081909135709
6.08219178082192,24 h,Tam-only,-0.00152160637561504,-0.00301781624420147,1.20421287191458e-05
6.08219178082192,4 h,Dox-only,0.000791464776780902,-0.00025316066540473,0.00186240663813785
6.08219178082192,4 h,Tam-only,-0.000887918180115674,-0.00205786346977333,0.000302121993251659
6.12328767123288,24 h,Dox-only,0.000430934635281349,-0.00129114220745438,0.00223209122783183
6.12328767123288,24 h,Tam-only,-0.00149569466750411,-0.00298358523640473,2.34135935002205e-06
6.12328767123288,4 h,Dox-only,0.00069706890257816,-0.0003316344367693,0.00174853338858535
6.12328767123288,4 h,Tam-only,-0.000952466210657261,-0.00212087393748623,0.00022667388127025
6.16438356164384,24 h,Dox-only,0.00041430629637132,-0.00129334758315203,0.00220186325240451
6.16438356164384,24 h,Tam-only,-0.00147500191506058,-0.00293893181766568,-1.81703121448271e-06
6.16438356164384,4 h,Dox-only,0.000601619737109302,-0.00042270904134483,0.00162715300515054
6.16438356164384,4 h,Tam-only,-0.00100036800688733,-0.00217207583468686,0.000176336637637619
6.20547945205479,24 h,Dox-only,0.00038591367352437,-0.00131452300643244,0.00217382236508535
6.20547945205479,24 h,Tam-only,-0.00145883968082916,-0.00291370809811868,4.78445664994515e-06
6.20547945205479,4 h,Dox-only,0.000506951995442123,-0.000511447950825849,0.0015212696692342
6.20547945205479,4 h,Tam-only,-0.00103132867734985,-0.0022139054432383,0.000153686852530431
6.24657534246575,24 h,Dox-only,0.000348375894527735,-0.00134320949722466,0.0021058039622492
6.24657534246575,24 h,Tam-only,-0.00144198771658662,-0.00290563911883537,2.31765979396532e-05
6.24657534246575,4 h,Dox-only,0.000414777091059845,-0.000599664376975201,0.00142894073876006
6.24657534246575,4 h,Tam-only,-0.00104549879962581,-0.00221843248025214,0.000124801944843803
6.28767123287671,24 h,Dox-only,0.000303001091907874,-0.00138930587128727,0.0020488508961659
6.28767123287671,24 h,Tam-only,-0.00142475478648092,-0.00288506693020299,2.66330599194591e-05
6.28767123287671,4 h,Dox-only,0.000327174440149181,-0.000691731689598571,0.00132933441690654
6.28767123287671,4 h,Tam-only,-0.00104155405411414,-0.00221714477443499,0.000117387813783268
6.32876712328767,24 h,Dox-only,0.000251147782605689,-0.00146154063533055,0.002004181476978
6.32876712328767,24 h,Tam-only,-0.00140710953680508,-0.00287349764599899,6.98063716293089e-05
6.32876712328767,4 h,Dox-only,0.000245845665144628,-0.000760042117470125,0.00123845431223172
6.32876712328767,4 h,Tam-only,-0.00102214674171999,-0.00220081788292911,0.000128140055381301
6.36986301369863,24 h,Dox-only,0.000194201358714105,-0.00154506345584861,0.00194927100387794
6.36986301369863,24 h,Tam-only,-0.00138833260689029,-0.00284769803991749,9.72928578503787e-05
6.36986301369863,4 h,Dox-only,0.000171138109942001,-0.000829626106238609,0.00114294706145251
6.36986301369863,4 h,Tam-only,-0.000990015188095515,-0.00215548793263119,0.000164318877774717
6.41095890410959,24 h,Dox-only,0.000133551579438285,-0.0016233617443969,0.00189249421986231
6.41095890410959,24 h,Tam-only,-0.0013678693256243,-0.00282663106313407,0.000120436367198451
6.41095890410959,4 h,Dox-only,0.000103583249031917,-0.000895916354388338,0.00105940485255539
6.41095890410959,4 h,Tam-only,-0.000947037499083377,-0.00211007768078412,0.000193950452516166
6.45205479452055,24 h,Dox-only,7.04394902366415e-05,-0.00169438933744173,0.00180992958088973
6.45205479452055,24 h,Tam-only,-0.00134599485088792,-0.00283584590079768,0.000151284032410297
6.45205479452055,4 h,Dox-only,4.34332658866277e-05,-0.000963337512784166,0.00099744533658209
6.45205479452055,4 h,Tam-only,-0.000895265576237224,-0.00205888965446905,0.000256003570131963
6.49315068493151,24 h,Dox-only,6.70884647160225e-06,-0.00175850981131273,0.00175430341302679
6.49315068493151,24 h,Tam-only,-0.00132345008644225,-0.00280896454958612,0.000191954015578522
6.49315068493151,4 h,Dox-only,-9.33339625777685e-06,-0.00100057608828793,0.000940955335126328
6.49315068493151,4 h,Tam-only,-0.000836868867862495,-0.00198046763825395,0.000316221996198466
6.53424657534247,24 h,Dox-only,-5.62329347835455e-05,-0.00182482538636472,0.00169784499867828
6.53424657534247,24 h,Tam-only,-0.00129730834225111,-0.00279176273643342,0.000240526336596849
6.53424657534247,4 h,Dox-only,-5.50015394594206e-05,-0.00104051484313565,0.000897684726846096
6.53424657534247,4 h,Tam-only,-0.000774077704822837,-0.00192172160182259,0.000378111613241467
6.57534246575342,24 h,Dox-only,-0.000117313847983545,-0.00188184215416689,0.0016618854978619
6.57534246575342,24 h,Tam-only,-0.00126922644265656,-0.00275310098873432,0.000258310116254277
6.57534246575342,4 h,Dox-only,-9.41306767993713e-05,-0.00107297251857266,0.00085727980113263
6.57534246575342,4 h,Tam-only,-0.000709938743192966,-0.00185200200441007,0.000449902475179909
6.61643835616438,24 h,Dox-only,-0.000175591435745776,-0.00194829048703082,0.00161242686018804
6.61643835616438,24 h,Tam-only,-0.00124039020538827,-0.00274569243822771,0.000312721448005171
6.61643835616438,4 h,Dox-only,-0.000126944044463145,-0.00110023133671588,0.000813378253811284
6.61643835616438,4 h,Tam-only,-0.00064616492118403,-0.0017992945546358,0.000512424445986687
6.65753424657534,24 h,Dox-only,-0.000230271365186469,-0.00201695400231562,0.0015661547909943
6.65753424657534,24 h,Tam-only,-0.00121149255072796,-0.0027285436763553,0.000335286697936941
6.65753424657534,4 h,Dox-only,-0.000155512349384365,-0.00113889332756932,0.000779032764181728
6.65753424657534,4 h,Tam-only,-0.000585218981617432,-0.00173213576179401,0.000553971238315142
6.6986301369863,24 h,Dox-only,-0.000280725558837021,-0.00207370444714843,0.00151970120605006
6.6986301369863,24 h,Tam-only,-0.00118332286907217,-0.00271041212626553,0.000359048830960813
6.6986301369863,4 h,Dox-only,-0.000180966465464082,-0.00116022020211124,0.000771754657548992
6.6986301369863,4 h,Tam-only,-0.000528729424551691,-0.00166870413425609,0.000611419138695025
6.73972602739726,24 h,Dox-only,-0.000326520793154594,-0.00212543570987395,0.00149070789671968
6.73972602739726,24 h,Tam-only,-0.00115799237999174,-0.00269154026037901,0.000388145042701185
6.73972602739726,4 h,Dox-only,-0.000204483120911085,-0.00117518584691476,0.000754855184231156
6.73972602739726,4 h,Tam-only,-0.000478082129035003,-0.00162451956666574,0.000667074788760627
6.78082191780822,24 h,Dox-only,-0.000366514222648148,-0.0021729235832046,0.00145523909083228
6.78082191780822,24 h,Tam-only,-0.0011397613591819,-0.00268220698271471,0.000402387269894524
6.78082191780822,4 h,Dox-only,-0.000227246547631295,-0.00119086724294827,0.000725825441818546
6.78082191780822,4 h,Tam-only,-0.000434399805226735,-0.00158246804537769,0.00070943790562681
6.82191780821918,24 h,Dox-only,-0.000401809832363542,-0.0022016343461205,0.00138862607451771
6.82191780821918,24 h,Tam-only,-0.00112233842466723,-0.00268405258781951,0.000422373144520586
6.82191780821918,4 h,Dox-only,-0.000250893654143922,-0.0012257746152078,0.000698523744764867
6.82191780821918,4 h,Tam-only,-0.000399009097365205,-0.00155350541437453,0.000744259384081836
6.86301369863014,24 h,Dox-only,-0.000432837745889945,-0.00222523042346215,0.00134516606462097
6.86301369863014,24 h,Tam-only,-0.00110875708645784,-0.00265998093371677,0.000437260401713097
6.86301369863014,4 h,Dox-only,-0.000276950560457186,-0.0012442094849063,0.000665199570481254
6.86301369863014,4 h,Tam-only,-0.000373676571033127,-0.00151506863766957,0.000771941850409134
6.9041095890411,24 h,Dox-only,-0.000460253353977043,-0.00224674097080684,0.00133162997236646
6.9041095890411,24 h,Tam-only,-0.00110066749085423,-0.00264635568788291,0.00042367262625005
6.9041095890411,4 h,Dox-only,-0.000304979359960093,-0.0012670670125899,0.000635081794489687
6.9041095890411,4 h,Tam-only,-0.000356392557575122,-0.00150340183596752,0.000794391545935697
6.94520547945206,24 h,Dox-only,-0.000484925206006924,-0.00228121816612032,0.00131375575134527
6.94520547945206,24 h,Tam-only,-0.00109875319703548,-0.00265599710201291,0.000433791806209149
6.94520547945206,4 h,Dox-only,-0.000336428433342237,-0.00127861911492013,0.000607607545989959
6.94520547945206,4 h,Tam-only,-0.000347276979434062,-0.00149498801194999,0.000807797874247268
6.98630136986301,24 h,Dox-only,-0.000507917753065891,-0.00228903782699287,0.00129028360372477
6.98630136986301,24 h,Tam-only,-0.0011036276045925,-0.00264186062709635,0.000423514864207364
6.98630136986301,4 h,Dox-only,-0.00037174695202763,-0.00131822245912691,0.000563885435053435
6.98630136986301,4 h,Tam-only,-0.000345806334453837,-0.001488321605652,0.000810609582795095
7.02739726027397,24 h,Dox-only,-0.000530933870718384,-0.00232281486531187,0.00126728367661132
7.02739726027397,24 h,Tam-only,-0.00111786290368717,-0.00266395655867981,0.000423899797292123
7.02739726027397,4 h,Dox-only,-0.000411183231249342,-0.00134954774586711,0.000523664232872176
7.02739726027397,4 h,Tam-only,-0.000351248185519577,-0.00148816399929528,0.000812189119334618
7.06849315068493,24 h,Dox-only,-0.000555149416907513,-0.00232379611892897,0.00122576877634148
7.06849315068493,24 h,Tam-only,-0.0011487767058375,-0.00268810561220059,0.000393379628820688
7.06849315068493,4 h,Dox-only,-0.000454780166190931,-0.00140468354099303,0.000462489850346785
7.06849315068493,4 h,Tam-only,-0.000362690310816101,-0.00150479479865175,0.000792612241530844
7.10958904109589,24 h,Dox-only,-0.00058251830375318,-0.00238808582801378,0.0011956623334076
7.10958904109589,24 h,Tam-only,-0.00118052715739774,-0.00273069385377562,0.000361428007478231
7.10958904109589,4 h,Dox-only,-0.00050374453959607,-0.00145029851358128,0.000419964107479222
7.10958904109589,4 h,Tam-only,-0.000380121813313553,-0.00151521641920609,0.000788383648150292
7.15068493150685,24 h,Dox-only,-0.000614516648411299,-0.00244045447421488,0.00115772761405841
7.15068493150685,24 h,Tam-only,-0.00121915853553146,-0.00275539773028423,0.000307911005219658
7.15068493150685,4 h,Dox-only,-0.000555452102966092,-0.0014983243603453,0.000372751688247557
7.15068493150685,4 h,Tam-only,-0.000400595637394988,-0.00152359798235921,0.000742215702796237
7.19178082191781,24 h,Dox-only,-0.000652544909617511,-0.00247310441428172,0.00110627427278854
7.19178082191781,24 h,Tam-only,-0.00126597843244445,-0.00278375427514495,0.000272797877284598
7.19178082191781,4 h,Dox-only,-0.000609786777523325,-0.00153905467976302,0.000325917921520848
7.19178082191781,4 h,Tam-only,-0.000422962723055774,-0.00153564808725243,0.00074233300055123
7.23287671232877,24 h,Dox-only,-0.000697881337312162,-0.00252912937316733,0.00105752783461631
7.23287671232877,24 h,Tam-only,-0.00132094398167019,-0.00283162822412231,0.000219632908938823
7.23287671232877,4 h,Dox-only,-0.000665911370799258,-0.00159599288505514,0.000268626233180155
7.23287671232877,4 h,Tam-only,-0.000446025302690958,-0.00155805813648403,0.000725582188793215
7.27397260273973,24 h,Dox-only,-0.000751638243109476,-0.00255388720630432,0.00101053231853554
7.27397260273973,24 h,Tam-only,-0.00138391580221318,-0.0029319410514163,0.000157930817313306
7.27397260273973,4 h,Dox-only,-0.000722889019076217,-0.00166802380312873,0.000209280758092289
7.27397260273973,4 h,Tam-only,-0.000468660112166022,-0.00156708836398267,0.000703139064923654
7.31506849315069,24 h,Dox-only,-0.000815408449359054,-0.00264310168004776,0.000955864252964319
7.31506849315069,24 h,Tam-only,-0.00145644633478312,-0.00298844391035324,9.17717053335207e-05
7.31506849315069,4 h,Dox-only,-0.00077971158403943,-0.00173200701090394,0.000155039624021222
7.31506849315069,4 h,Tam-only,-0.000489848035604382,-0.00158455836038427,0.000688617787236812
7.35616438356164,24 h,Dox-only,-0.000890502591953599,-0.00273462344068552,0.000885103035207955
7.35616438356164,24 h,Tam-only,-0.00154696096725503,-0.0030875788959583,-7.31209262642588e-06
7.35616438356164,4 h,Dox-only,-0.000835328582859799,-0.0018063122490506,0.000108703867681221
7.35616438356164,4 h,Tam-only,-0.000508700610943255,-0.00160401917205435,0.000667246421190891
7.3972602739726,24 h,Dox-only,-0.000975861306549475,-0.00284232561375637,0.000794762375414118
7.3972602739726,24 h,Tam-only,-0.00163365866578379,-0.00317415868536732,-8.23655170315285e-05
7.3972602739726,4 h,Dox-only,-0.000889583275967304,-0.0018696444887665,6.20872735129439e-05
7.3972602739726,4 h,Tam-only,-0.000525102514365286,-0.00161744564087651,0.000647690127245546
7.43835616438356,24 h,Dox-only,-0.00107130778787677,-0.00293770198012037,0.000688364917974395
7.43835616438356,24 h,Tam-only,-0.00172534161353434,-0.00328422832978692,-0.000167124053290545
7.43835616438356,4 h,Dox-only,-0.000938540204520347,-0.00192034699582071,1.9224910416967e-05
7.43835616438356,4 h,Tam-only,-0.000536374310621007,-0.00162959767399929,0.000638704614744084
7.47945205479452,24 h,Dox-only,-0.00117639678692831,-0.00302628934178976,0.000569902512470886
7.47945205479452,24 h,Tam-only,-0.0018223192155177,-0.00336147952000249,-0.000265701857931235
7.47945205479452,4 h,Dox-only,-0.000982795290274813,-0.00195389457517123,-1.55661444270704e-05
7.47945205479452,4 h,Tam-only,-0.000543661949782184,-0.00164304560336872,0.000631451988895615
7.52054794520548,24 h,Dox-only,-0.00129043832266561,-0.00312862037382622,0.000454143881605003
7.52054794520548,24 h,Tam-only,-0.0019239039184543,-0.00347665613182314,-0.00035734604951926
7.52054794520548,4 h,Dox-only,-0.00102156814054233,-0.00200827188924512,-5.04310004160101e-05
7.52054794520548,4 h,Tam-only,-0.000546957094245265,-0.00165569535931428,0.000633417139701484
7.56164383561644,24 h,Dox-only,-0.00141252706154199,-0.00324798562303668,0.000335996785235564
7.56164383561644,24 h,Tam-only,-0.00202937195432631,-0.00360850106217606,-0.000471375875485952
7.56164383561644,4 h,Dox-only,-0.0010542080296109,-0.0020430847242071,-7.18665303757824e-05
7.56164383561644,4 h,Tam-only,-0.000546409222267216,-0.00163644355783843,0.000613845340280165
7.6027397260274,24 h,Dox-only,-0.00154199410494991,-0.00340860311188693,0.000210215888942005
7.6027397260274,24 h,Tam-only,-0.00213887011840347,-0.00371222665240847,-0.000593923936840214
7.6027397260274,4 h,Dox-only,-0.00108020539414955,-0.00207298870700584,-8.76111309680116e-05
7.6027397260274,4 h,Tam-only,-0.000542306354360811,-0.00162905605592471,0.00062249583745626
7.64383561643836,24 h,Dox-only,-0.00167748046043563,-0.00354150457879486,8.715083174539e-05
7.64383561643836,24 h,Tam-only,-0.00225971095050714,-0.00384173288728078,-0.000718412212362986
7.64383561643836,4 h,Dox-only,-0.00109920050952099,-0.00209132513821606,-0.000103585728913604
7.64383561643836,4 h,Tam-only,-0.000535053389998402,-0.00163247715947879,0.000630356438283373
7.68493150684931,24 h,Dox-only,-0.00181675069922632,-0.00366883864300709,-2.07876614425633e-05
7.68493150684931,24 h,Tam-only,-0.00237196471656663,-0.00394652114214487,-0.000807546773802141
7.68493150684931,4 h,Dox-only,-0.00111130899626918,-0.00208843754540584,-0.000108459018573545
7.68493150684931,4 h,Tam-only,-0.000525570478342591,-0.00163129629130857,0.000633864494284636
7.72602739726027,24 h,Dox-only,-0.00195851653991481,-0.00382677758017497,-0.00017624539056639
7.72602739726027,24 h,Tam-only,-0.00248476359476207,-0.00406630600595789,-0.000924353535756461
7.72602739726027,4 h,Dox-only,-0.00111439693741777,-0.00208910062612829,-0.000111896061211162
7.72602739726027,4 h,Tam-only,-0.000513347134080203,-0.00162483893069314,0.000647611484477817
7.76712328767123,24 h,Dox-only,-0.00210155921227513,-0.00398267398232564,-0.000314317853254815
7.76712328767123,24 h,Tam-only,-0.00259794195308526,-0.00417320357593406,-0.00104215939843167
7.76712328767123,4 h,Dox-only,-0.00111055539002165,-0.00206990017966238,-0.000105607468366012
7.76712328767123,4 h,Tam-only,-0.000499911863406546,-0.00161303325097386,0.000648782080952051
7.80821917808219,24 h,Dox-only,-0.00224475841434052,-0.00414467224198806,-0.00043152138609598
7.80821917808219,24 h,Tam-only,-0.00271113190335164,-0.00428668157329541,-0.00116658103638716
7.80821917808219,4 h,Dox-only,-0.00110015383247199,-0.00205121659708652,-9.65504789276175e-05
7.80821917808219,4 h,Tam-only,-0.000485811748695983,-0.00160302930257311,0.000651417545977515
7.84931506849315,24 h,Dox-only,-0.00238711557066119,-0.00426503792665456,-0.000580047114397013
7.84931506849315,24 h,Tam-only,-0.00282407033645458,-0.004410102595251,-0.00129235281568573
7.84931506849315,4 h,Dox-only,-0.00108366835276121,-0.00203396261154178,-6.1394603206473e-05
7.84931506849315,4 h,Tam-only,-0.000471547735805461,-0.00158503636237007,0.000666319455098243
7.89041095890411,24 h,Dox-only,-0.00252796397401366,-0.00439768452915433,-0.000728663351565193
7.89041095890411,24 h,Tam-only,-0.00293679367444942,-0.00450477800796687,-0.00139769888844396
7.89041095890411,4 h,Dox-only,-0.00106166455097484,-0.00201214999221724,-4.1122500561941e-05
7.89041095890411,4 h,Tam-only,-0.000457564807820776,-0.00158157277112902,0.000692354069702795
7.93150684931507,24 h,Dox-only,-0.00266560181340864,-0.00453279786950182,-0.000838867469392139
7.93150684931507,24 h,Tam-only,-0.00305535176987237,-0.00460790089437653,-0.00152890876531304
7.93150684931507,4 h,Dox-only,-0.0010347794742509,-0.00199270979251394,-1.11705010533478e-05
7.93150684931507,4 h,Tam-only,-0.000444245595078718,-0.0015663379724628,0.000698678248143108
7.97260273972603,24 h,Dox-only,-0.00280007336101698,-0.00469031282851605,-0.000975612349256335
7.97260273972603,24 h,Tam-only,-0.00316613893451792,-0.00472981639330818,-0.00163882700958078
7.97260273972603,4 h,Dox-only,-0.00100393921517614,-0.0019894144082157,2.01166204333596e-05
7.97260273972603,4 h,Tam-only,-0.000432392719915117,-0.00156049397091778,0.000712576990130583
8.01369863013699,24 h,Dox-only,-0.00293108288633895,-0.004850171307118,-0.0010796305243518
8.01369863013699,24 h,Tam-only,-0.00327669466154237,-0.00483555609740982,-0.00173652699995458
8.01369863013699,4 h,Dox-only,-0.00096893541990091,-0.00196984022459399,5.88994133770969e-05
8.01369863013699,4 h,Tam-only,-0.000421587594836459,-0.00152633486807621,0.000723621181822467
8.05479452054795,24 h,Dox-only,-0.00305837582407073,-0.00498490650441278,-0.00119513010149013
8.05479452054795,24 h,Tam-only,-0.00338718562332203,-0.00495884129892183,-0.00182936632436523
8.05479452054795,4 h,Dox-only,-0.000931521031081406,-0.00193609766950918,9.14947741391267e-05
8.05479452054795,4 h,Tam-only,-0.000412294657239659,-0.00150089170091696,0.000724534932249578
8.0958904109589,24 h,Dox-only,-0.00318174632173235,-0.00511046106360761,-0.00129965395983857
8.0958904109589,24 h,Tam-only,-0.00349777690245418,-0.00506608561779694,-0.0019139777974165
8.0958904109589,4 h,Dox-only,-0.000892350324609659,-0.00190858021875272,0.000142736133510433
8.0958904109589,4 h,Tam-only,-0.00040467756686674,-0.00148460186787952,0.000743678166418685
8.13698630136986,24 h,Dox-only,-0.00330100806880251,-0.00523660950543535,-0.00141867139548146
