x,time,contrast,delta_density,lo,hi,view
1.79647749510763,24 h,Tam-only,-0.00127981040320084,-0.00278662153232245,0.000260295159521986,Full distribution
1.79647749510763,4 h,Dox-only,0.00107288116172709,-0.000184521383079259,0.00230574844689822,Full distribution
1.79647749510763,4 h,Tam-only,0.000775038386014823,-0.000691355711693698,0.00208235927426145,Full distribution
1.82974559686888,24 h,Dox-only,-0.00249948649790407,-0.00413380680243279,-0.000837585269354267,Full distribution
1.82974559686888,24 h,Tam-only,-0.00131870769669393,-0.002866332064985,0.000219260304189841,Full distribution
1.82974559686888,4 h,Dox-only,0.00105577348338999,-0.000153622585688825,0.00229273950745013,Full distribution
1.82974559686888,4 h,Tam-only,0.000759928503327234,-0.000761692333384446,0.00214001774042401,Full distribution
1.86301369863014,24 h,Dox-only,-0.00269509569805809,-0.00435174194970413,-0.00126712441935426,Full distribution
1.86301369863014,24 h,Tam-only,-0.00136174360675431,-0.0029000838694224,0.000193802830389495,Full distribution
1.86301369863014,4 h,Dox-only,0.00100980144184228,-0.000270329028064945,0.00222731739949768,Full distribution
1.86301369863014,4 h,Tam-only,0.000733453725794975,-0.000675029304769369,0.00220531244211629,Full distribution
1.89628180039139,24 h,Dox-only,-0.00286379409609507,-0.00455781700620334,-0.00151939119686188,Full distribution
1.89628180039139,24 h,Tam-only,-0.00141431682101305,-0.0029214350332705,0.000101164507398583,Full distribution
1.89628180039139,4 h,Dox-only,0.000941749417523951,-0.000286354834851556,0.00215305714190548,Full distribution
1.89628180039139,4 h,Tam-only,0.000699087575456642,-0.000608652637643002,0.00221497833596538,Full distribution
1.92954990215264,24 h,Dox-only,-0.00301174220656553,-0.00465278845015655,-0.0015050188981487,Full distribution
1.92954990215264,24 h,Tam-only,-0.00148075206539514,-0.00293598363065627,1.09574408634681e-05,Full distribution
1.92954990215264,4 h,Dox-only,0.000859625328593086,-0.000293091276918666,0.00212822154299097,Full distribution
1.92954990215264,4 h,Tam-only,0.00066069855167189,-0.000566542612311039,0.00220652742339302,Full distribution
1.96281800391389,24 h,Dox-only,-0.00314491524710292,-0.00474605806490646,-0.00162366519583503,Full distribution
1.96281800391389,24 h,Tam-only,-0.00156372111630294,-0.00306394709519509,-0.000136279541515985,Full distribution
1.96281800391389,4 h,Dox-only,0.000771855367343324,-0.00036102939484935,0.00213362869707811,Full distribution
1.96281800391389,4 h,Tam-only,0.000622397918138007,-0.000633199591832934,0.00219924289719624,Full distribution
1.99608610567515,24 h,Dox-only,-0.00327144325946446,-0.00478060428873735,-0.00155871839479182,Full distribution
1.99608610567515,24 h,Tam-only,-0.00166685853054736,-0.0031603701707716,-0.000221288155133148,Full distribution
1.99608610567515,4 h,Dox-only,0.000686496388599661,-0.000506950026921678,0.00209024593104734,Full distribution
1.99608610567515,4 h,Tam-only,0.000588362690883755,-0.000706679972137938,0.00213895064412339,Full distribution
2.0293542074364,24 h,Dox-only,-0.00339098309607654,-0.0048508578952035,-0.00164763784748124,Full distribution
2.0293542074364,24 h,Tam-only,-0.00178378776557404,-0.0031131364920409,-0.000487804176343696,Full distribution
2.0293542074364,4 h,Dox-only,0.000611689588219985,-0.000595270139707634,0.00203444605288,Full distribution
2.0293542074364,4 h,Tam-only,0.000566979346609563,-0.000760456986741623,0.00210553123017329,Full distribution
2.06262230919765,24 h,Dox-only,-0.00350526009491314,-0.00505609857679306,-0.001674971268668,Full distribution
2.06262230919765,24 h,Tam-only,-0.00191031132626984,-0.0031828461162553,-0.000492495271391047,Full distribution
2.06262230919765,4 h,Dox-only,0.000554485646391524,-0.000635999586659642,0.00198832667765417,Full distribution
2.06262230919765,4 h,Tam-only,0.000556823910108868,-0.000801747728649725,0.00205458382023644,Full distribution
2.0958904109589,24 h,Dox-only,-0.00361376076787808,-0.00519490035139759,-0.00168222283661642,Full distribution
2.0958904109589,24 h,Tam-only,-0.00204142185327481,-0.00337747820526276,-0.000544960955669773,Full distribution
2.0958904109589,4 h,Dox-only,0.000513594599874136,-0.000695131226318902,0.00191346300027026,Full distribution
2.0958904109589,4 h,Tam-only,0.000560160334551661,-0.000820438871334659,0.0019521432775493,Full distribution
2.12915851272016,24 h,Dox-only,-0.00371666216288323,-0.00525510867962194,-0.00168322045032044,Full distribution
2.12915851272016,24 h,Tam-only,-0.00217063814218894,-0.00358962368781591,-0.000701657852442044,Full distribution
2.12915851272016,4 h,Dox-only,0.000491215151973201,-0.00071394991990469,0.0018318759466311,Full distribution
2.12915851272016,4 h,Tam-only,0.00058033359234904,-0.00075927642976909,0.00199549926227944,Full distribution
2.16242661448141,24 h,Dox-only,-0.00381254995487575,-0.00536654801203292,-0.00172288520296199,Full distribution
2.16242661448141,24 h,Tam-only,-0.00229145459762258,-0.00378805681147091,-0.000722758191496642,Full distribution
2.16242661448141,4 h,Dox-only,0.000485849734193487,-0.000692042803234338,0.00174369659156774,Full distribution
