gene_id	pfp	rankprod_table_direction	contrast_id	common_effect	direction_from_effect	called_by_rankprod_table	table_effect_direction_agree
ENSG00000015133_CCDC88C	0.2078	Up	DT_vs_D_4h	0.48182282436302337	Up	FALSE	TRUE
ENSG00000015153_YAF2	0.2168	Up	DT_vs_D_4h	0.23371171074588126	Up	FALSE	TRUE
ENSG00000015171_ZMYND11	0.2161	Up	DT_vs_D_4h	0.23494830521237464	Up	FALSE	TRUE
ENSG00000015475_BID	0.2269	Up	DT_vs_D_4h	-0.04616132653843774	Down	FALSE	FALSE
ENSG00000015479_MATR3	0.2281	Up	DT_vs_D_4h	0.057484310310711884	Up	FALSE	TRUE
ENSG00000015532_XYLT2	0.2331	Up	DT_vs_D_4h	0.09349783145977675	Up	FALSE	TRUE
ENSG00000015568_RGPD5	0.2322	Up	DT_vs_D_4h	-0.05009129609344232	Down	FALSE	FALSE
ENSG00000015676_NUDCD3	0.2323	Up	DT_vs_D_4h	-0.014297367609216849	Down	FALSE	FALSE
ENSG00000016082_ISL1	0.2324	Up	DT_vs_D_4h	0.43989093876276186	Up	FALSE	TRUE
ENSG00000016391_CHDH	0.2349	Up	DT_vs_D_4h	0.3284244535136107	Up	FALSE	TRUE
ENSG00000016402_IL20RA	0.2349	Up	DT_vs_D_4h	0.2217480199233801	Up	FALSE	TRUE
ENSG00000016864_GLT8D1	0.2344	Up	DT_vs_D_4h	0.15478218312179504	Up	FALSE	TRUE
ENSG00000017260_ATP2C1	0.2341	Up	DT_vs_D_4h	0.021907094925524007	Up	FALSE	TRUE
ENSG00000017797_RALBP1	0.2344	Up	DT_vs_D_4h	0.21765862373985012	Up	FALSE	TRUE
ENSG00000018189_RUFY3	0.2336	Up	DT_vs_D_4h	-0.041116566009448796	Down	FALSE	FALSE
ENSG00000018408_WWTR1	0.2409	Up	DT_vs_D_4h	0.17112170085947653	Up	FALSE	TRUE
ENSG00000018510_AGPS	0.2403	Up	DT_vs_D_4h	0.4456472009060626	Up	FALSE	TRUE
ENSG00000018610_CXorf56	0.2403	Up	DT_vs_D_4h	-0.151874367536335	Down	FALSE	FALSE
ENSG00000018699_TTC27	0.2401	Up	DT_vs_D_4h	0.08404107656556015	Up	FALSE	TRUE
ENSG00000019144_PHLDB1	0.2395	Up	DT_vs_D_4h	-0.5421584213948485	Down	FALSE	FALSE
ENSG00000019169_MARCO	0.2453	Up	DT_vs_D_4h	0.06606220698585863	Up	FALSE	TRUE
ENSG00000019485_PRDM11	0.2461	Up	DT_vs_D_4h	-0.10305588875266647	Down	FALSE	FALSE
ENSG00000019549_SNAI2	0.2468	Up	DT_vs_D_4h	0.4816054846293296	Up	FALSE	TRUE
ENSG00000019995_ZRANB1	0.2469	Up	DT_vs_D_4h	0.0869350072556001	Up	FALSE	TRUE
ENSG00000020129_NCDN	0.2464	Up	DT_vs_D_4h	0.060666419542301675	Up	FALSE	TRUE
ENSG00000020256_ZFP64	0.2456	Up	DT_vs_D_4h	0.033717397584977604	Up	FALSE	TRUE
ENSG00000020426_MNAT1	0.2461	Up	DT_vs_D_4h	0.002100379760547888	Up	FALSE	TRUE
ENSG00000020577_SAMD4A	0.2461	Up	DT_vs_D_4h	0.2969960743234843	Up	FALSE	TRUE
ENSG00000020922_MRE11	0.2456	Up	DT_vs_D_4h	0.2299490133137958	Up	FALSE	TRUE
ENSG00000021300_PLEKHB1	0.245	Up	DT_vs_D_4h	-0.1781376783050601	Down	FALSE	FALSE
ENSG00000021355_SERPINB1	0.2451	Up	DT_vs_D_4h	0.12648098702994215	Up	FALSE	TRUE
ENSG00000021574_SPAST	0.246	Up	DT_vs_D_4h	-0.08376418394255225	Down	FALSE	FALSE
ENSG00000021762_OSBPL5	0.2466	Up	DT_vs_D_4h	-0.47976676102826055	Down	FALSE	FALSE
ENSG00000021776_AQR	0.2478	Up	DT_vs_D_4h	0.15450013380253313	Up	FALSE	TRUE
ENSG00000021826_CPS1	0.2497	Up	DT_vs_D_4h	-0.20733262161626076	Down	FALSE	FALSE
ENSG00000022277_RTF2	0.2514	Up	DT_vs_D_4h	0.023795886154208468	Up	FALSE	TRUE
ENSG00000022567_SLC45A4	0.2513	Up	DT_vs_D_4h	0.047135897439575025	Up	FALSE	TRUE
ENSG00000022840_RNF10	0.2507	Up	DT_vs_D_4h	-0.1598417712242144	Down	FALSE	FALSE
ENSG00000022976_ZNF839	0.2505	Up	DT_vs_D_4h	-0.20166254446833776	Down	FALSE	FALSE
ENSG00000023041_ZDHHC6	0.2518	Up	DT_vs_D_4h	0.35843310805083206	Up	FALSE	TRUE
ENSG00000023191_RNH1	0.2511	Up	DT_vs_D_4h	-0.3112949264151581	Down	FALSE	FALSE
ENSG00000023228_NDUFS1	0.2522	Up	DT_vs_D_4h	-0.16795330486354487	Down	FALSE	FALSE
ENSG00000023287_RB1CC1	0.2514	Up	DT_vs_D_4h	-0.023351410701337727	Down	FALSE	FALSE
ENSG00000023318_ERP44	0.2508	Up	DT_vs_D_4h	0.1876112677573989	Up	FALSE	TRUE
ENSG00000023330_ALAS1	0.2511	Up	DT_vs_D_4h	0.196731968145877	Up	FALSE	TRUE
ENSG00000023445_BIRC3	0.2506	Up	DT_vs_D_4h	0.10204379614737746	Up	FALSE	TRUE
ENSG00000023516_AKAP11	0.25	Up	DT_vs_D_4h	0.08257782531408786	Up	FALSE	TRUE
ENSG00000023572_GLRX2	0.2504	Up	DT_vs_D_4h	0.2515643878260434	Up	FALSE	TRUE
ENSG00000023608_SNAPC1	0.2497	Up	DT_vs_D_4h	0.21067746685227773	Up	FALSE	TRUE
ENSG00000023697_DERA	0.251	Up	DT_vs_D_4h	-0.12372142826179111	Down	FALSE	FALSE
ENSG00000023734_STRAP	0.2505	Up	DT_vs_D_4h	0.14795486675762515	Up	FALSE	TRUE
ENSG00000023839_ABCC2	0.2504	Up	DT_vs_D_4h	0.01750606656131737	Up	FALSE	TRUE
ENSG00000023892_DEF6	0.25	Up	DT_vs_D_4h	0.1663466222303449	Up	FALSE	TRUE
ENSG00000023902_PLEKHO1	0.2493	Up	DT_vs_D_4h	0.8123899815922362	Up	FALSE	TRUE
ENSG00000023909_GCLM	0.253	Up	DT_vs_D_4h	-0.3323897539837031	Down	FALSE	FALSE
ENSG00000024048_UBR2	0.2522	Up	DT_vs_D_4h	0.06662649866211634	Up	FALSE	TRUE
ENSG00000024422_EHD2	0.2533	Up	DT_vs_D_4h	-0.2108448704767092	Down	FALSE	FALSE
ENSG00000024526_DEPDC1	0.2557	Up	DT_vs_D_4h	0.3601744433977716	Up	FALSE	TRUE
ENSG00000024862_CCDC28A	0.2557	Up	DT_vs_D_4h	-0.6198637002978216	Down	FALSE	FALSE
ENSG00000025039_RRAGD	0.2556	Up	DT_vs_D_4h	-0.2360395607233765	Down	FALSE	FALSE
ENSG00000025156_HSF2	0.2556	Up	DT_vs_D_4h	0.1882375281469395	Up	FALSE	TRUE
ENSG00000025293_PHF20	0.2556	Up	DT_vs_D_4h	0.18191181340867502	Up	FALSE	TRUE
ENSG00000025434_NR1H3	0.258	Up	DT_vs_D_4h	-0.28004859970691154	Down	FALSE	FALSE
ENSG00000025708_TYMP	0.2578	Up	DT_vs_D_4h	-0.43632322545469293	Down	FALSE	FALSE
ENSG00000025770_NCAPH2	0.2576	Up	DT_vs_D_4h	0.1184018836715337	Up	FALSE	TRUE
ENSG00000025772_TOMM34	0.2571	Up	DT_vs_D_4h	0.44465386103105153	Up	FALSE	TRUE
ENSG00000025796_SEC63	0.2578	Up	DT_vs_D_4h	0.3467043999550654	Up	FALSE	TRUE
ENSG00000025800_KPNA6	0.2631	Up	DT_vs_D_4h	0.09863500076327547	Up	FALSE	TRUE
ENSG00000026025_VIM	0.2635	Up	DT_vs_D_4h	0.8270378582661988	Up	FALSE	TRUE
ENSG00000026103_FAS	0.263	Up	DT_vs_D_4h	0.2056712527727198	Up	FALSE	TRUE
ENSG00000026297_RNASET2	0.264	Up	DT_vs_D_4h	0.13375473270647564	Up	FALSE	TRUE
ENSG00000026508_CD44	0.2651	Up	DT_vs_D_4h	0.5424279447652651	Up	FALSE	TRUE
ENSG00000026652_AGPAT4	0.2647	Up	DT_vs_D_4h	-0.35263986713001305	Down	FALSE	FALSE
ENSG00000026950_BTN3A1	0.2686	Up	DT_vs_D_4h	0.12807119155990465	Up	FALSE	TRUE
ENSG00000027001_MIPEP	0.268	Up	DT_vs_D_4h	0.1629475161648024	Up	FALSE	TRUE
ENSG00000027075_PRKCH	0.2683	Up	DT_vs_D_4h	0.09412812095325496	Up	FALSE	TRUE
ENSG00000027697_IFNGR1	0.2688	Up	DT_vs_D_4h	-0.2840005835991999	Down	FALSE	FALSE
ENSG00000027847_B4GALT7	0.2686	Up	DT_vs_D_4h	0.2490254171061279	Up	FALSE	TRUE
ENSG00000027869_SH2D2A	0.2678	Up	DT_vs_D_4h	0.16964447558493578	Up	FALSE	TRUE
ENSG00000028116_VRK2	0.2674	Up	DT_vs_D_4h	0.22935036642465523	Up	FALSE	TRUE
ENSG00000028203_VEZT	0.2687	Up	DT_vs_D_4h	-0.024888037616840997	Down	FALSE	FALSE
ENSG00000028310_BRD9	0.2764	Up	DT_vs_D_4h	0.19085376296169887	Up	FALSE	TRUE
ENSG00000028528_SNX1	0.2763	Up	DT_vs_D_4h	-0.15389055417346498	Down	FALSE	FALSE
ENSG00000028839_TBPL1	0.276	Up	DT_vs_D_4h	0.145388442508112	Up	FALSE	TRUE
ENSG00000029153_ARNTL2	0.2755	Up	DT_vs_D_4h	0.3607121706426222	Up	FALSE	TRUE
ENSG00000029363_BCLAF1	0.2776	Up	DT_vs_D_4h	0.0736687880622382	Up	FALSE	TRUE
ENSG00000029364_SLC39A9	0.2811	Up	DT_vs_D_4h	-0.06388445876847726	Down	FALSE	FALSE
ENSG00000029639_TFB1M	0.2807	Up	DT_vs_D_4h	-0.04230954622665273	Down	FALSE	FALSE
ENSG00000029725_RABEP1	0.2802	Up	DT_vs_D_4h	0.20565007511061406	Up	FALSE	TRUE
ENSG00000029993_HMGB3	0.28	Up	DT_vs_D_4h	0.051074091911559094	Up	FALSE	TRUE
ENSG00000030066_NUP160	0.2805	Up	DT_vs_D_4h	0.33568203267394736	Up	FALSE	TRUE
ENSG00000030110_BAK1	0.2803	Up	DT_vs_D_4h	-0.02409156793411693	Down	FALSE	FALSE
ENSG00000030419_IKZF2	0.2809	Up	DT_vs_D_4h	-0.8410010813946656	Down	FALSE	FALSE
ENSG00000030582_GRN	0.2802	Up	DT_vs_D_4h	-0.6026484417795706	Down	FALSE	FALSE
ENSG00000031003_FAM13B	0.2813	Up	DT_vs_D_4h	0.18581329473816943	Up	FALSE	TRUE
ENSG00000031081_ARHGAP31	0.2816	Up	DT_vs_D_4h	-0.6124841485482468	Down	FALSE	FALSE
ENSG00000031691_CENPQ	0.2813	Up	DT_vs_D_4h	0.8182745937953151	Up	FALSE	TRUE
ENSG00000031698_SARS	0.2806	Up	DT_vs_D_4h	0.21820907885143903	Up	FALSE	TRUE
ENSG00000031823_RANBP3	0.2832	Up	DT_vs_D_4h	0.14723449291858426	Up	FALSE	TRUE
ENSG00000032219_ARID4A	0.2846	Up	DT_vs_D_4h	-0.2686417141016557	Down	FALSE	FALSE
ENSG00000032389_EIPR1	0.2859	Up	DT_vs_D_4h	0.029237886439927863	Up	FALSE	TRUE
ENSG00000032444_PNPLA6	0.2863	Up	DT_vs_D_4h	-0.38561451667314905	Down	FALSE	FALSE
ENSG00000032742_IFT88	0.2921	Up	DT_vs_D_4h	-0.10170924428128814	Down	FALSE	FALSE
ENSG00000033011_ALG1	0.2916	Down	DT_vs_D_4h	0.1435919090855986	Up	FALSE	FALSE
ENSG00000033030_ZCCHC8	0.293	Down	DT_vs_D_4h	0.3598146483861706	Up	FALSE	FALSE
ENSG00000033050_ABCF2	0.2923	Down	DT_vs_D_4h	0.4462467066940796	Up	FALSE	FALSE
ENSG00000033100_CHPF2	0.2917	Down	DT_vs_D_4h	-0.14765446930914194	Down	FALSE	TRUE
ENSG00000033170_FUT8	0.2921	Down	DT_vs_D_4h	0.08121481645012496	Up	FALSE	FALSE
ENSG00000033178_UBA6	0.2937	Down	DT_vs_D_4h	0.24472376183345723	Up	FALSE	FALSE
ENSG00000033327_GAB2	0.2946	Down	DT_vs_D_4h	0.5522309845956412	Up	FALSE	FALSE
ENSG00000033627_ATP6V0A1	0.296	Down	DT_vs_D_4h	-0.1686821541238661	Down	FALSE	TRUE
ENSG00000033800_PIAS1	0.2963	Down	DT_vs_D_4h	-0.07957794032425092	Down	FALSE	TRUE
ENSG00000033867_SLC4A7	0.2989	Down	DT_vs_D_4h	0.4555149579660567	Up	FALSE	FALSE
ENSG00000034152_MAP2K3	0.2997	Down	DT_vs_D_4h	0.33800617099459185	Up	FALSE	FALSE
ENSG00000034510_TMSB10	0.3011	Down	DT_vs_D_4h	-0.09858689680388011	Down	FALSE	TRUE
ENSG00000034533_ASTE1	0.3018	Up	DT_vs_D_4h	0.26098134712854115	Up	FALSE	TRUE
ENSG00000034677_RNF19A	0.3037	Down	DT_vs_D_4h	-0.29097435637841684	Down	FALSE	TRUE
ENSG00000034693_PEX3	0.304	Down	DT_vs_D_4h	0.17356600229926133	Up	FALSE	FALSE
ENSG00000034713_GABARAPL2	0.3053	Up	DT_vs_D_4h	-0.29312765998350176	Down	FALSE	FALSE
ENSG00000035115_SH3YL1	0.3064	Up	DT_vs_D_4h	0.035877582172043176	Up	FALSE	TRUE
ENSG00000035141_FAM136A	0.3068	Down	DT_vs_D_4h	0.5191020838704992	Up	FALSE	FALSE
ENSG00000035403_VCL	0.3066	Down	DT_vs_D_4h	0.2861611965571056	Up	FALSE	FALSE
ENSG00000035499_DEPDC1B	0.3079	Up	DT_vs_D_4h	0.019238581599283044	Up	FALSE	TRUE
ENSG00000035664_DAPK2	0.3084	Up	DT_vs_D_4h	-0.26631704872483475	Down	FALSE	FALSE
ENSG00000035681_NSMAF	0.3083	Up	DT_vs_D_4h	0.29279374469268404	Up	FALSE	TRUE
ENSG00000035687_ADSS	0.3083	Up	DT_vs_D_4h	0.2489898003439901	Up	FALSE	TRUE
ENSG00000035862_TIMP2	0.3097	Up	DT_vs_D_4h	-0.3787840658685351	Down	FALSE	FALSE
ENSG00000035928_RFC1	0.3096	Up	DT_vs_D_4h	0.29760445317378803	Up	FALSE	TRUE
ENSG00000036054_TBC1D23	0.3108	Up	DT_vs_D_4h	-0.15799039766701828	Down	FALSE	FALSE
ENSG00000036257_CUL3	0.3101	Up	DT_vs_D_4h	0.14948499778268243	Up	FALSE	TRUE
ENSG00000036549_AC118549.1	0.3128	Down	DT_vs_D_4h	0.3062140274808147	Up	FALSE	FALSE
ENSG00000036672_USP2	0.3133	Up	DT_vs_D_4h	-0.7815646183174083	Down	FALSE	FALSE
ENSG00000037042_TUBG2	0.3166	Up	DT_vs_D_4h	-0.08357518751347959	Down	FALSE	FALSE
ENSG00000037241_RPL26L1	0.3158	Up	DT_vs_D_4h	0.18377829661428358	Up	FALSE	TRUE
ENSG00000037474_NSUN2	0.3158	Up	DT_vs_D_4h	0.43723012295521624	Up	FALSE	TRUE
ENSG00000037637_FBXO42	0.3153	Up	DT_vs_D_4h	0.14735910270867958	Up	FALSE	TRUE
ENSG00000037749_MFAP3	0.316	Up	DT_vs_D_4h	0.09825746645958766	Up	FALSE	TRUE
ENSG00000037757_MRI1	0.3178	Up	DT_vs_D_4h	-0.003550901484267399	Down	FALSE	FALSE
ENSG00000037897_METTL1	0.3175	Up	DT_vs_D_4h	0.32940349366626887	Up	FALSE	TRUE
ENSG00000037965_HOXC8	0.3174	Up	DT_vs_D_4h	0.48541292043107864	Up	FALSE	TRUE
ENSG00000038002_AGA	0.3251	Down	DT_vs_D_4h	-0.25944674585151484	Down	FALSE	TRUE
ENSG00000038210_PI4K2B	0.3258	Down	DT_vs_D_4h	0.04974640595418389	Up	FALSE	FALSE
ENSG00000038219_BOD1L1	0.3251	Down	DT_vs_D_4h	0.3575735953285566	Up	FALSE	FALSE
ENSG00000038274_MAT2B	0.3244	Down	DT_vs_D_4h	-0.130553709374313	Down	FALSE	TRUE
ENSG00000038358_EDC4	0.3254	Down	DT_vs_D_4h	-0.03301182836157501	Down	FALSE	TRUE
ENSG00000038382_TRIO	0.3258	Down	DT_vs_D_4h	0.41130502515532275	Up	FALSE	FALSE
ENSG00000038427_VCAN	0.3256	Down	DT_vs_D_4h	-0.17828336420290403	Down	FALSE	TRUE
ENSG00000038532_CLEC16A	0.3258	Down	DT_vs_D_4h	-0.042315011523099244	Down	FALSE	TRUE
ENSG00000039068_CDH1	0.3251	Down	DT_vs_D_4h	-0.06126780573156587	Down	FALSE	TRUE
ENSG00000039123_MTREX	0.3244	Down	DT_vs_D_4h	0.19260256481813176	Up	FALSE	FALSE
ENSG00000039139_DNAH5	0.3238	Down	DT_vs_D_4h	0.8376035960888047	Up	FALSE	FALSE
ENSG00000039319_ZFYVE16	0.3249	Down	DT_vs_D_4h	-0.22828640563937697	Down	FALSE	TRUE
ENSG00000039523_RIPOR1	0.3256	Down	DT_vs_D_4h	0.2807862617814578	Up	FALSE	FALSE
ENSG00000039560_RAI14	0.3249	Down	DT_vs_D_4h	0.41234464047163044	Up	FALSE	FALSE
ENSG00000039650_PNKP	0.3287	Down	DT_vs_D_4h	-0.22412552741781422	Down	FALSE	TRUE
ENSG00000040199_PHLPP2	0.3295	Up	DT_vs_D_4h	0.5800157526132823	Up	FALSE	TRUE
ENSG00000040275_SPDL1	0.3297	Up	DT_vs_D_4h	0.5884884779594426	Up	FALSE	TRUE
ENSG00000040341_STAU2	0.3307	Up	DT_vs_D_4h	0.12136983923475864	Up	FALSE	TRUE
ENSG00000040487_SLC66A1	0.3309	Down	DT_vs_D_4h	0.21392503934095597	Up	FALSE	FALSE
ENSG00000040531_CTNS	0.3312	Up	DT_vs_D_4h	0.5210296122793983	Up	FALSE	TRUE
ENSG00000040608_RTN4R	0.3322	Down	DT_vs_D_4h	0.3916817054199706	Up	FALSE	FALSE
ENSG00000040633_PHF23	0.3319	Up	DT_vs_D_4h	0.11703163549809048	Up	FALSE	TRUE
ENSG00000040933_INPP4A	0.3312	Up	DT_vs_D_4h	-0.09986465325401195	Down	FALSE	FALSE
ENSG00000041353_RAB27B	0.332	Up	DT_vs_D_4h	0.10549070080687617	Up	FALSE	TRUE
ENSG00000041357_PSMA4	0.3312	Up	DT_vs_D_4h	0.1551364469558809	Up	FALSE	TRUE
ENSG00000041802_LSG1	0.331	Up	DT_vs_D_4h	0.3687200672416022	Up	FALSE	TRUE
ENSG00000041880_PARP3	0.331	Up	DT_vs_D_4h	-0.15959560714084198	Down	FALSE	FALSE
ENSG00000041982_TNC	0.3303	Up	DT_vs_D_4h	-0.2484098703708062	Down	FALSE	FALSE
ENSG00000041988_THAP3	0.3312	Up	DT_vs_D_4h	-0.13201937071794445	Down	FALSE	FALSE
ENSG00000042088_TDP1	0.3321	Up	DT_vs_D_4h	0.20391082931368398	Up	FALSE	TRUE
ENSG00000042286_AIFM2	0.3314	Up	DT_vs_D_4h	0.15829648396582696	Up	FALSE	TRUE
ENSG00000042317_SPATA7	0.3313	Up	DT_vs_D_4h	-0.0710019039319878	Down	FALSE	FALSE
ENSG00000042429_MED17	0.3311	Up	DT_vs_D_4h	0.14952954090577464	Up	FALSE	TRUE
ENSG00000042445_RETSAT	0.3304	Up	DT_vs_D_4h	-0.062300677452046926	Down	FALSE	FALSE
ENSG00000042493_CAPG	0.3331	Up	DT_vs_D_4h	-0.19602511527866273	Down	FALSE	FALSE
ENSG00000042753_AP2S1	0.3327	Up	DT_vs_D_4h	-0.26069810905898905	Down	FALSE	FALSE
ENSG00000043093_DCUN1D1	0.3325	Up	DT_vs_D_4h	0.13026268276922615	Up	FALSE	TRUE
ENSG00000043143_JADE2	0.3322	Up	DT_vs_D_4h	0.02186725901447062	Up	FALSE	TRUE
ENSG00000043355_ZIC2	0.3326	Up	DT_vs_D_4h	0.4751192141726195	Up	FALSE	TRUE
ENSG00000043514_TRIT1	0.3341	Up	DT_vs_D_4h	0.16400722020487457	Up	FALSE	TRUE
ENSG00000044090_CUL7	0.3353	Up	DT_vs_D_4h	-0.4193413133241526	Down	FALSE	FALSE
ENSG00000044115_CTNNA1	0.3359	Up	DT_vs_D_4h	0.05041623567963427	Up	FALSE	TRUE
ENSG00000044446_PHKA2	0.3352	Up	DT_vs_D_4h	-0.02374765636585696	Down	FALSE	FALSE
ENSG00000044459_CNTLN	0.3346	Up	DT_vs_D_4h	0.0860801200385648	Up	FALSE	TRUE
ENSG00000044574_HSPA5	0.3343	Up	DT_vs_D_4h	0.5084465240656915	Up	FALSE	TRUE
ENSG00000046604_DSG2	0.3337	Up	DT_vs_D_4h	0.1497355703430241	Up	FALSE	TRUE
ENSG00000046647_GEMIN8	0.3329	Up	DT_vs_D_4h	-6.695954226527689e-4	Down	FALSE	FALSE
ENSG00000046651_OFD1	0.3337	Up	DT_vs_D_4h	0.045309343279456904	Up	FALSE	TRUE
ENSG00000046653_GPM6B	0.3345	Up	DT_vs_D_4h	-0.07842199010527162	Down	FALSE	FALSE
ENSG00000047056_WDR37	0.3346	Up	DT_vs_D_4h	0.14005092081178105	Up	FALSE	TRUE
ENSG00000047188_YTHDC2	0.3347	Up	DT_vs_D_4h	0.012787449315256438	Up	FALSE	TRUE
ENSG00000047230_CTPS2	0.3347	Up	DT_vs_D_4h	0.13796503247655156	Up	FALSE	TRUE
ENSG00000047249_ATP6V1H	0.3343	Up	DT_vs_D_4h	-0.510206501385003	Down	FALSE	FALSE
ENSG00000047315_POLR2B	0.3352	Up	DT_vs_D_4h	0.14202108071391706	Up	FALSE	TRUE
ENSG00000047346_FAM214A	0.3356	Up	DT_vs_D_4h	-0.8191660861087042	Down	FALSE	FALSE
ENSG00000047365_ARAP2	0.3374	Up	DT_vs_D_4h	0.11656612262447386	Up	FALSE	TRUE
ENSG00000047410_TPR	0.3385	Up	DT_vs_D_4h	0.2498133318095075	Up	FALSE	TRUE
ENSG00000047457_CP	0.3382	Up	DT_vs_D_4h	0.0795895173460206	Up	FALSE	TRUE
ENSG00000047578_KIAA0556	0.3396	Up	DT_vs_D_4h	-0.0906050387886328	Down	FALSE	FALSE
ENSG00000047579_DTNBP1	0.3407	Up	DT_vs_D_4h	0.14146948154724237	Up	FALSE	TRUE
ENSG00000047597_XK	0.3402	Up	DT_vs_D_4h	0.6232708431540055	Up	FALSE	TRUE
ENSG00000047621_C12orf4	0.3445	Up	DT_vs_D_4h	0.2422207800568419	Up	FALSE	TRUE
ENSG00000047634_SCML1	0.3448	Up	DT_vs_D_4h	0.28014976922592494	Up	FALSE	TRUE
ENSG00000047644_WWC3	0.3498	Up	DT_vs_D_4h	0.0367513480950592	Up	FALSE	TRUE
ENSG00000047849_MAP4	0.3492	Up	DT_vs_D_4h	0.052478168025187344	Up	FALSE	TRUE
ENSG00000047932_GOPC	0.3494	Up	DT_vs_D_4h	0.1818559250608791	Up	FALSE	TRUE
ENSG00000047936_ROS1	0.3498	Up	DT_vs_D_4h	-0.21256425368418874	Down	FALSE	FALSE
ENSG00000048028_USP28	0.3505	Up	DT_vs_D_4h	0.2530588606980526	Up	FALSE	TRUE
ENSG00000048052_HDAC9	0.3513	Up	DT_vs_D_4h	0.6076082412486761	Up	FALSE	TRUE
ENSG00000048140_TSPAN17	0.3539	Up	DT_vs_D_4h	-0.2959593361827819	Down	FALSE	FALSE
ENSG00000048162_NOP16	0.3533	Up	DT_vs_D_4h	0.7306237329127008	Up	FALSE	TRUE
ENSG00000048342_CC2D2A	0.3528	Up	DT_vs_D_4h	0.21771593584432658	Up	FALSE	TRUE
ENSG00000048392_RRM2B	0.3551	Up	DT_vs_D_4h	-0.27853963369909174	Down	FALSE	FALSE
ENSG00000048405_ZNF800	0.3553	Up	DT_vs_D_4h	0.18608911649309334	Up	FALSE	TRUE
ENSG00000048471_SNX29	0.3551	Up	DT_vs_D_4h	-0.0934716780165985	Down	FALSE	FALSE
ENSG00000048544_MRPS10	0.3554	Up	DT_vs_D_4h	0.3012325254974124	Up	FALSE	TRUE
ENSG00000048649_RSF1	0.3561	Up	DT_vs_D_4h	-0.05576517966749073	Down	FALSE	FALSE
ENSG00000048707_VPS13D	0.3553	Up	DT_vs_D_4h	-0.057685394557780434	Down	FALSE	FALSE
ENSG00000048828_FAM120A	0.3562	Up	DT_vs_D_4h	0.06262930815395151	Up	FALSE	TRUE
ENSG00000048991_R3HDM1	0.3558	Up	DT_vs_D_4h	0.39387599385618444	Up	FALSE	TRUE
ENSG00000049130_KITLG	0.3553	Up	DT_vs_D_4h	-0.4792148906220586	Down	FALSE	FALSE
ENSG00000049167_ERCC8	0.3561	Up	DT_vs_D_4h	0.06972609512719075	Up	FALSE	TRUE
ENSG00000049192_ADAMTS6	0.3567	Up	DT_vs_D_4h	-0.5021103800018516	Down	FALSE	FALSE
ENSG00000049239_H6PD	0.3564	Up	DT_vs_D_4h	-0.3677072651446398	Down	FALSE	FALSE
ENSG00000049245_VAMP3	0.3615	Up	DT_vs_D_4h	-0.08219171334279096	Down	FALSE	FALSE
ENSG00000049246_PER3	0.3618	Up	DT_vs_D_4h	1.9692004128522607	Up	FALSE	TRUE
ENSG00000049283_EPN3	0.3613	Up	DT_vs_D_4h	-0.3030932515997087	Down	FALSE	FALSE
ENSG00000049323_LTBP1	0.3606	Up	DT_vs_D_4h	-0.23642980111919698	Down	FALSE	FALSE
ENSG00000049449_RCN1	0.3606	Up	DT_vs_D_4h	0.318486592833076	Up	FALSE	TRUE
ENSG00000049541_RFC2	0.3599	Up	DT_vs_D_4h	0.5985909659067783	Up	FALSE	TRUE
ENSG00000049618_ARID1B	0.3593	Up	DT_vs_D_4h	-0.06880902929843025	Down	FALSE	FALSE
ENSG00000049656_CLPTM1L	0.3587	Up	DT_vs_D_4h	0.08637553353622529	Up	FALSE	TRUE
ENSG00000049759_NEDD4L	0.3584	Up	DT_vs_D_4h	-0.39621016320579727	Down	FALSE	FALSE
ENSG00000049769_PPP1R3F	0.3602	Up	DT_vs_D_4h	-0.6948128250782889	Down	FALSE	FALSE
ENSG00000049860_HEXB	0.3603	Up	DT_vs_D_4h	0.03995721752698067	Up	FALSE	TRUE
ENSG00000049883_PTCD2	0.3605	Up	DT_vs_D_4h	0.08781640694813664	Up	FALSE	TRUE
ENSG00000050130_JKAMP	0.3632	Up	DT_vs_D_4h	-0.006384659851566887	Down	FALSE	FALSE
ENSG00000050327_ARHGEF5	0.3626	Up	DT_vs_D_4h	-0.2154971070629701	Down	FALSE	FALSE
ENSG00000050344_NFE2L3	0.3621	Up	DT_vs_D_4h	1.0783139815811542	Up	FALSE	TRUE
ENSG00000050393_MCUR1	0.3641	Up	DT_vs_D_4h	0.1445348522390244	Up	FALSE	TRUE
ENSG00000050405_LIMA1	0.364	Up	DT_vs_D_4h	0.05204858690852987	Up	FALSE	TRUE
ENSG00000050426_LETMD1	0.3634	Up	DT_vs_D_4h	-0.5119337185045509	Down	FALSE	FALSE
ENSG00000050748_MAPK9	0.3635	Up	DT_vs_D_4h	0.1121668605283741	Up	FALSE	TRUE
ENSG00000050820_BCAR1	0.3641	Up	DT_vs_D_4h	-0.2191597487850867	Down	FALSE	FALSE
ENSG00000051009_FAM160A2	0.3635	Up	DT_vs_D_4h	-0.17164383546596707	Down	FALSE	FALSE
ENSG00000051108_HERPUD1	0.367	Up	DT_vs_D_4h	-0.3462173973775373	Down	FALSE	FALSE
ENSG00000051128_HOMER3	0.3673	Up	DT_vs_D_4h	0.1613339370091067	Up	FALSE	TRUE
ENSG00000051180_RAD51	0.3673	Up	DT_vs_D_4h	1.3252254877369176	Up	FALSE	TRUE
